Black Body Radiation Experiment Wed, Oct 19, 2022 11:05 AM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	-0.12521
0.00000	-0.13053
0.00000	-0.12844
0.00000	-0.12795
0.00000	-0.12747
0.00000	-0.12892
0.00000	-0.13005
0.00000	-0.12425
0.00000	-0.12586
0.00000	-0.12747
0.00000	-0.12699
0.00000	-0.12505
0.00000	-0.12924
0.00000	-0.12554
0.00000	-0.12296
0.00000	-0.12344
0.00000	-0.12457
0.00000	-0.12779
0.00000	-0.12924
0.00000	-0.12360
0.00000	-0.12393
0.00000	-0.13021
0.00000	-0.12554
0.00000	-0.12328
0.00000	-0.12940
0.00000	-0.12827
0.00000	-0.12602
0.00000	-0.12328
0.01035	-0.12795
0.01035	-0.12199
0.01035	-0.12280
0.01035	-0.12199
0.01035	-0.12554
0.01035	-0.13069
0.01035	-0.11925
0.01035	-0.12312
0.01035	-0.12457
0.01035	-0.12473
0.01035	-0.12554
0.01035	-0.12215
0.01035	-0.12360
0.01035	-0.12602
0.01035	-0.12199
0.01035	-0.12731
0.01035	-0.12634
0.01035	-0.12554
0.01035	-0.12715
0.01035	-0.12151
0.01035	-0.12199
0.01035	-0.12586
0.01035	-0.12457
0.01035	-0.12409
0.01035	-0.12457
0.01035	-0.12554
0.01035	-0.12505
0.01035	-0.12602
0.01035	-0.12537
0.01035	-0.12779
0.01035	-0.12650
0.01035	-0.12312
0.01035	-0.12505
0.01035	-0.12554
0.01035	-0.12554
0.01035	-0.11909
0.01035	-0.12779
0.01035	-0.12489
0.01035	-0.12199
0.02070	-0.12280
0.02070	-0.12747
0.03104	-0.12924
0.03104	-0.12103
0.03104	-0.12409
0.03104	-0.12344
0.03104	-0.12537
0.03104	-0.12199
0.03104	-0.11941
0.03104	-0.12521
0.03104	-0.12747
0.03104	-0.12473
0.03104	-0.12441
0.03104	-0.12328
0.03104	-0.12554
0.03104	-0.12602
0.04139	-0.12231
0.04139	-0.12409
0.04139	-0.12489
0.04139	-0.12827
0.04139	-0.12360
0.04139	-0.12086
0.04139	-0.12038
0.04139	-0.12602
0.04139	-0.12570
0.04139	-0.12183
0.04139	-0.12570
0.04139	-0.12731
0.04139	-0.12473
0.04139	-0.12328
0.04139	-0.12328
0.04139	-0.12940
0.04139	-0.11990
0.04139	-0.12231
0.04139	-0.12844
0.04139	-0.12231
0.04139	-0.12586
0.04139	-0.12682
0.04139	-0.12650
0.05174	-0.12280
0.05174	-0.12409
0.05174	-0.11893
0.05174	-0.12070
0.05174	-0.12231
0.06209	-0.12457
0.06209	-0.12393
0.06209	-0.12151
0.07244	-0.12409
0.08279	-0.12666
0.12418	-0.12409
0.24836	-0.12022
0.57950	-0.12344
0.86925	-0.12167
1.33492	-0.12666
1.79024	-0.12344
2.21451	-0.12231
2.71123	-0.12924
3.28038	-0.12602
3.78744	-0.12666
4.22206	-0.12086
4.61530	-0.12086
4.96713	-0.12376
5.18445	-0.12248
5.44315	-0.12393
5.63977	-0.12215
5.82603	-0.12312
5.92952	-0.12264
6.02265	-0.12167
6.06404	-0.12183
6.07439	-0.12167
6.07439	-0.12280
6.07439	-0.12376
6.07439	-0.12103
6.07439	-0.12409
6.07439	-0.11974
6.07439	-0.12344
6.07439	-0.12296
6.07439	-0.12312
6.07439	-0.12312
6.07439	-0.12457
6.07439	-0.12231
6.07439	-0.12731
6.07439	-0.12135
6.07439	-0.12473
6.07439	-0.12505
6.07439	-0.12344
6.07439	-0.12264
6.07439	-0.12473
6.08474	-0.12457
6.11578	-0.12908
6.16752	-0.12537
6.21927	-0.12231
6.30205	-0.12473
6.40553	-0.12215
6.48832	-0.11990
6.58145	-0.12747
6.67459	-0.12554
6.76772	-0.12489
6.88155	-0.11845
6.95399	-0.12892
7.07817	-0.12360
7.16095	-0.12425
7.25409	-0.12747
7.32652	-0.12666
7.37826	-0.12666
7.43000	-0.12457
7.47140	-0.12747
7.53349	-0.11990
7.57488	-0.12409
7.61627	-0.12376
7.63697	-0.12570
7.64732	-0.12199
7.67836	-0.12199
7.70941	-0.12699
7.74045	-0.12376
7.75080	-0.12135
7.75080	-0.12505
7.76115	-0.12457
7.76115	-0.12554
7.76115	-0.12489
7.76115	-0.12183
7.76115	-0.12344
7.76115	-0.12119
7.76115	-0.12296
7.76115	-0.12393
7.77150	-0.12425
7.77150	-0.12086
7.80254	-0.12086
7.84393	-0.12312
7.87498	-0.12215
7.91637	-0.12312
7.95776	-0.12650
7.99916	-0.12441
8.05090	-0.12634
8.12333	-0.12409
8.20612	-0.12699
8.28891	-0.12280
8.35099	-0.12457
8.42343	-0.12328
8.49587	-0.12296
8.57865	-0.12393
8.66144	-0.12731
8.74423	-0.12618
8.80631	-0.12103
8.87875	-0.12409
8.96154	-0.12264
9.05467	-0.12328
9.14781	-0.12731
9.23059	-0.12086
9.31338	-0.12328
9.39616	-0.12151
9.46860	-0.12264
9.54104	-0.12554
9.62382	-0.12554
9.71696	-0.12038
9.77905	-0.12264
9.86183	-0.12457
9.91357	-0.12119
9.98601	-0.12296
10.04810	-0.12070
10.09984	-0.12119
10.14123	-0.12312
10.18262	-0.12119
10.20332	-0.12070
10.24471	-0.12328
10.28611	-0.12393
10.34820	-0.12103
10.42063	-0.12135
10.49307	-0.12457
10.52412	-0.12151
10.55516	-0.12119
10.59655	-0.12505
10.63795	-0.12570
10.67934	-0.12296
10.72073	-0.12215
10.76212	-0.12086
10.80352	-0.12167
10.84491	-0.12280
10.89665	-0.11941
10.93804	-0.11990
10.97944	-0.12409
11.02083	-0.12296
11.06222	-0.12167
11.10361	-0.12006
11.14501	-0.11668
11.16570	-0.12038
11.21744	-0.12312
11.24849	-0.12376
11.28988	-0.12022
11.32093	-0.11877
11.34162	-0.12038
11.37267	-0.12167
11.42441	-0.11958
11.46580	-0.12537
11.50719	-0.12570
11.54859	-0.12119
11.60033	-0.12151
11.64172	-0.12199
11.67277	-0.12167
11.71416	-0.12167
11.76590	-0.12086
11.80729	-0.11925
11.84868	-0.12231
11.89008	-0.11925
11.94182	-0.12312
11.99356	-0.12215
12.04530	-0.12570
12.10739	-0.12296
12.16948	-0.12070
12.24192	-0.12344
12.31435	-0.12296
12.38679	-0.12441
12.45923	-0.12119
12.54201	-0.12763
12.60410	-0.12376
12.67654	-0.12264
12.74898	-0.12248
12.82141	-0.12199
12.88350	-0.12328
12.95594	-0.11925
13.01803	-0.11780
13.06977	-0.11958
13.13186	-0.11909
13.19395	-0.12151
13.25604	-0.11813
13.30778	-0.12199
13.35952	-0.12135
13.40091	-0.11941
13.44231	-0.12409
13.48370	-0.11732
13.52509	-0.11958
13.56649	-0.12183
13.61823	-0.12280
13.66997	-0.12328
13.72171	-0.11909
13.78380	-0.11780
13.85623	-0.12489
13.91832	-0.11748
13.98041	-0.12312
14.05285	-0.11941
14.12529	-0.12280
14.20807	-0.12264
14.30121	-0.11990
14.37364	-0.11941
14.44608	-0.12554
14.52887	-0.11958
14.60130	-0.12199
14.66339	-0.11780
14.71513	-0.11974
14.75653	-0.12183
14.79792	-0.12344
14.81862	-0.11877
14.83931	-0.11941
14.86001	-0.12086
14.87036	-0.11990
14.88071	-0.12264
14.89105	-0.11877
14.90140	-0.11780
14.92210	-0.11651
14.95314	-0.12360
14.98419	-0.12167
15.03593	-0.12054
15.07732	-0.12086
15.12906	-0.12360
15.18080	-0.12248
15.25324	-0.12054
15.32568	-0.11732
15.38777	-0.11829
15.43951	-0.11861
15.50160	-0.11780
15.55334	-0.11974
15.60508	-0.11974
15.66717	-0.12054
15.71891	-0.11732
15.78100	-0.11845
15.83274	-0.12183
15.89483	-0.11635
15.95692	-0.12054
16.05005	-0.11523
16.10179	-0.11619
16.17423	-0.11925
16.24667	-0.12151
16.30876	-0.12312
16.37085	-0.11877
16.43294	-0.11829
16.50537	-0.11748
16.56746	-0.11700
16.62955	-0.11925
16.68129	-0.11619
16.74338	-0.12086
16.78477	-0.11893
16.83652	-0.12199
16.88826	-0.11909
16.92965	-0.11845
16.98139	-0.11925
17.03313	-0.11829
17.07452	-0.12280
17.11592	-0.11619
17.15731	-0.11780
17.20905	-0.11990
17.27114	-0.11410
17.33323	-0.11474
17.42636	-0.11958
17.48845	-0.11845
17.55054	-0.11861
17.63333	-0.11700
17.69542	-0.11619
17.75750	-0.11845
17.82994	-0.11780
17.89203	-0.11184
17.95412	-0.11684
18.03691	-0.11764
18.08865	-0.11523
18.15074	-0.11523
18.20248	-0.11168
18.24387	-0.11458
18.29561	-0.11458
18.33700	-0.11523
18.37840	-0.11764
18.41979	-0.11200
18.45083	-0.10894
18.49223	-0.11168
18.54397	-0.10927
18.57501	-0.11072
18.60606	-0.11329
18.64745	-0.11378
18.69919	-0.11361
18.75093	-0.11088
18.81302	-0.11184
18.86476	-0.11216
18.92685	-0.11007
18.99929	-0.10798
19.07173	-0.10943
19.15451	-0.10910
19.21660	-0.10637
19.27869	-0.10492
19.37182	-0.10492
19.45461	-0.10685
19.49600	-0.10137
19.56844	-0.10073
19.67192	-0.09783
19.75471	-0.09638
19.84784	-0.09863
19.90993	-0.09702
19.98237	-0.09670
20.04446	-0.09058
20.10655	-0.08913
20.18933	-0.08607
20.28246	-0.08816
20.37560	-0.08285
20.44804	-0.07978
20.55152	-0.07350
20.66535	-0.07463
20.77918	-0.07125
20.86196	-0.06915
20.98614	-0.06545
21.14136	-0.06593
21.31728	-0.05755
21.43111	-0.05401
21.60703	-0.05884
21.79330	-0.05643
21.90713	-0.05659
22.02096	-0.05916
22.13479	-0.06142
22.24862	-0.06593
22.36245	-0.06690
22.48663	-0.07028
22.62116	-0.07560
22.74534	-0.07141
22.87986	-0.07978
23.00404	-0.08252
23.12822	-0.08913
23.26274	-0.08977
23.39727	-0.09444
23.53180	-0.09380
23.64563	-0.10266
23.76981	-0.10347
23.87329	-0.10266
23.99747	-0.10572
24.10095	-0.10620
24.20443	-0.10830
24.30791	-0.11055
24.39070	-0.10862
24.46314	-0.11281
24.53557	-0.10894
24.59766	-0.11184
24.62871	-0.11039
24.68045	-0.11442
24.71149	-0.11651
24.74254	-0.12167
24.76323	-0.11313
24.79428	-0.11523
24.82532	-0.11974
24.84602	-0.11829
24.87706	-0.11716
24.89776	-0.11587
24.92880	-0.11716
24.95985	-0.11813
24.99089	-0.11748
25.02194	-0.11651
25.05298	-0.11619
25.08403	-0.11265
25.11507	-0.11764
25.16681	-0.11668
25.20821	-0.11909
25.24960	-0.11249
25.29099	-0.11200
25.32204	-0.12022
25.36343	-0.11571
25.40482	-0.11893
25.43587	-0.11716
25.46691	-0.11813
25.49796	-0.11845
25.53935	-0.11925
25.59109	-0.11974
25.63248	-0.11732
25.68422	-0.11619
25.74631	-0.11523
25.80840	-0.11378
25.88084	-0.11410
25.96362	-0.11893
26.04641	-0.11490
26.11885	-0.11845
26.20163	-0.11458
26.27407	-0.11361
26.35686	-0.11700
26.43964	-0.11474
26.53277	-0.11184
26.60521	-0.11555
26.68800	-0.11265
26.77078	-0.11539
26.85357	-0.12038
26.94670	-0.11925
27.02949	-0.11958
27.10193	-0.11651
27.16401	-0.11651
27.23645	-0.11539
27.28819	-0.11523
27.35028	-0.11442
27.43307	-0.11684
27.50551	-0.10927
27.56759	-0.11539
27.61934	-0.11378
27.68142	-0.12070
27.73317	-0.11313
27.78491	-0.11635
27.83665	-0.11345
27.88839	-0.11410
27.92978	-0.11555
27.97117	-0.11474
28.02292	-0.11651
28.05396	-0.11410
28.10570	-0.11555
28.14709	-0.11764
28.19883	-0.11410
28.25058	-0.11603
28.29197	-0.11716
28.33336	-0.11668
28.38510	-0.11732
28.42649	-0.11893
28.47824	-0.11780
28.51963	-0.11313
28.56102	-0.11700
28.61276	-0.11958
28.67485	-0.11684
28.74729	-0.11555
28.83007	-0.11539
28.90251	-0.11297
28.99565	-0.11329
29.07843	-0.11893
29.17156	-0.11233
29.26470	-0.11539
29.33714	-0.11394
29.41992	-0.11329
29.51306	-0.11329
29.59584	-0.11490
29.64758	-0.11442
29.72002	-0.11361
29.81315	-0.11442
29.88559	-0.11506
29.95803	-0.11345
30.02012	-0.11845
30.08221	-0.11555
30.13395	-0.11603
30.18569	-0.11571
30.22708	-0.11426
30.28917	-0.11700
30.35126	-0.11345
30.41335	-0.11426
30.47544	-0.11700
30.53753	-0.11796
30.60996	-0.11603
30.68240	-0.11571
30.75484	-0.11668
30.82728	-0.11233
30.91006	-0.11668
30.99285	-0.11635
31.06528	-0.11539
31.14807	-0.11845
31.22051	-0.11345
31.29295	-0.11780
31.37573	-0.11684
31.43782	-0.11603
31.52061	-0.11587
31.59304	-0.11684
31.66548	-0.11539
31.74827	-0.11845
31.82070	-0.11748
31.91384	-0.11974
31.99662	-0.11265
32.08976	-0.11426
32.16219	-0.11684
32.22428	-0.11361
32.27602	-0.11490
32.33811	-0.11748
32.37951	-0.11619
32.43125	-0.11619
32.48299	-0.11474
32.51403	-0.11490
32.55542	-0.11523
32.59682	-0.11764
32.62786	-0.11361
32.65891	-0.11845
32.71065	-0.11361
32.74169	-0.11458
32.77274	-0.11474
32.80378	-0.11506
32.83483	-0.11523
32.86587	-0.11764
32.90726	-0.11361
32.94866	-0.11361
33.00040	-0.11233
33.04179	-0.11700
33.11423	-0.11184
33.18666	-0.11829
33.26945	-0.11603
33.34189	-0.11877
33.41433	-0.11571
33.49711	-0.11506
33.57990	-0.11813
33.66268	-0.11587
33.74547	-0.11055
33.84895	-0.11200
33.94208	-0.11394
34.02487	-0.11684
34.11800	-0.11184
34.22148	-0.11216
34.29392	-0.11732
34.37671	-0.11732
34.45949	-0.11571
34.50089	-0.11104
34.58367	-0.11651
34.65611	-0.11426
34.71820	-0.11313
34.79064	-0.11668
34.84238	-0.11426
34.89412	-0.11394
34.94586	-0.11361
34.99760	-0.11523
35.04934	-0.11361
35.10108	-0.11216
35.14247	-0.11233
35.18387	-0.11394
35.24596	-0.11055
35.29770	-0.11297
35.37013	-0.11297
35.43222	-0.11442
35.48396	-0.11700
35.56675	-0.11313
35.62884	-0.11635
35.70128	-0.11055
35.78406	-0.11233
35.86685	-0.11168
35.93929	-0.11506
36.01172	-0.11152
36.10486	-0.11216
36.18764	-0.11184
36.29112	-0.11378
36.37391	-0.11539
36.45669	-0.11555
36.53948	-0.11281
36.63261	-0.11603
36.71540	-0.11555
36.79819	-0.11184
36.88097	-0.11506
36.97410	-0.11442
37.05689	-0.11426
37.15002	-0.11539
37.23281	-0.11925
37.31560	-0.11539
37.38803	-0.11104
37.47082	-0.11571
37.55360	-0.11780
37.61569	-0.11490
37.69848	-0.11313
37.78126	-0.11361
37.85370	-0.11345
37.94684	-0.11523
38.02962	-0.11184
38.11241	-0.11216
38.20554	-0.11394
38.29867	-0.11329
38.40216	-0.11345
38.49529	-0.11023
38.59877	-0.11458
38.69191	-0.11394
38.78504	-0.11233
38.87817	-0.11297
38.95061	-0.11345
39.02305	-0.11297
39.08514	-0.11104
39.13688	-0.11361
39.17827	-0.11168
39.20932	-0.11603
39.24036	-0.11361
39.25071	-0.11555
39.26106	-0.11700
39.27140	-0.11378
39.27140	-0.11829
39.27140	-0.11635
39.27140	-0.11571
39.27140	-0.11281
39.27140	-0.10798
39.27140	-0.11168
39.28175	-0.11780
39.29210	-0.11361
39.30245	-0.11700
39.32315	-0.11458
39.35419	-0.11587
39.37489	-0.11635
39.41628	-0.11313
39.45767	-0.11072
39.48872	-0.11281
39.53011	-0.11474
39.59220	-0.11394
39.64394	-0.11539
39.68533	-0.11748
39.73707	-0.11603
39.78881	-0.11684
39.81986	-0.11555
39.86125	-0.11603
39.91299	-0.11120
39.95439	-0.11635
39.99578	-0.11281
40.04752	-0.11120
40.08891	-0.10975
40.15100	-0.11329
40.21309	-0.11394
40.27518	-0.11329
40.35796	-0.11281
40.44075	-0.10975
40.53388	-0.11200
40.62702	-0.11474
40.73050	-0.11233
40.86503	-0.11200
40.97886	-0.11329
41.10303	-0.10959
41.21687	-0.11861
41.33070	-0.11361
41.44453	-0.11925
41.55836	-0.11313
41.67219	-0.11410
41.77567	-0.11506
41.87915	-0.11378
42.00333	-0.11281
42.09646	-0.11184
42.19994	-0.11555
42.31377	-0.11555
42.42760	-0.11378
42.51039	-0.11361
42.62422	-0.11200
42.73805	-0.11233
42.85188	-0.11055
42.96571	-0.10943
43.10024	-0.11200
43.22442	-0.11265
43.35894	-0.11265
43.48312	-0.11394
43.57625	-0.11329
43.71078	-0.11748
43.84531	-0.11136
43.97983	-0.10878
44.09366	-0.11378
44.24889	-0.11200
44.37306	-0.11345
44.50759	-0.11104
44.63177	-0.11329
44.72490	-0.11152
44.82839	-0.11329
44.91117	-0.11039
44.99396	-0.11813
45.07674	-0.11329
45.14918	-0.11088
45.23197	-0.11329
45.29405	-0.11297
45.34580	-0.11571
45.39754	-0.11458
45.45963	-0.11152
45.51137	-0.11974
45.55276	-0.11925
45.61485	-0.11329
45.65624	-0.11410
45.70798	-0.11265
45.74937	-0.11635
45.79077	-0.11313
45.84251	-0.11490
45.88390	-0.11426
45.92529	-0.11120
45.97704	-0.11216
46.02878	-0.11168
46.09087	-0.11136
46.14261	-0.11168
46.20470	-0.11104
46.28748	-0.11168
46.39096	-0.11120
46.48410	-0.11120
46.57723	-0.11442
46.67036	-0.11007
46.77385	-0.11152
46.88768	-0.11378
47.00151	-0.11233
47.10499	-0.11329
47.18777	-0.11265
47.28091	-0.11200
47.36369	-0.10959
47.44648	-0.11281
47.53961	-0.11265
47.61205	-0.10975
47.68449	-0.11378
47.75693	-0.11216
47.80867	-0.11265
47.88110	-0.10894
47.92250	-0.11104
47.97424	-0.11023
48.02598	-0.11039
48.06737	-0.11249
48.11911	-0.11216
48.16050	-0.11249
48.21225	-0.11378
48.26399	-0.11088
48.32608	-0.11072
48.37782	-0.10814
48.42956	-0.10959
48.49165	-0.11104
48.56408	-0.11184
48.63652	-0.11055
48.70896	-0.10927
48.80209	-0.11039
48.90557	-0.11039
48.97801	-0.11265
49.04010	-0.11039
49.13324	-0.11200
49.21602	-0.10959
49.29881	-0.11152
49.39194	-0.10910
49.48507	-0.11265
49.56786	-0.11345
49.65064	-0.11249
49.73343	-0.11136
49.81622	-0.11088
49.89900	-0.11249
49.98179	-0.11233
50.05422	-0.10733
50.12666	-0.11136
50.19910	-0.10604
50.27154	-0.11361
50.33363	-0.11249
50.39572	-0.11104
50.43711	-0.11088
50.49920	-0.11120
50.56129	-0.11216
50.62338	-0.10959
50.69581	-0.10604
50.76825	-0.11378
50.86138	-0.11104
50.94417	-0.11184
51.02695	-0.11072
51.12009	-0.11072
51.22357	-0.11329
51.29601	-0.11120
51.38914	-0.11152
51.49262	-0.10814
51.58576	-0.11265
51.69959	-0.11265
51.79272	-0.11023
51.86516	-0.11023
51.95829	-0.10749
52.03073	-0.10927
52.12386	-0.11088
52.21700	-0.11233
52.28943	-0.11039
52.37222	-0.11072
52.44466	-0.11168
52.50675	-0.10927
52.57918	-0.10653
52.64127	-0.11120
52.70336	-0.11136
52.76545	-0.11007
52.83789	-0.10991
52.91033	-0.11152
52.99311	-0.10927
53.07590	-0.11072
53.15868	-0.11152
53.26217	-0.10943
53.37600	-0.11072
53.46913	-0.11297
53.58296	-0.11023
53.68644	-0.11152
53.76923	-0.11313
53.87271	-0.11104
53.96584	-0.11168
54.06932	-0.11007
54.16246	-0.11265
54.23490	-0.10991
54.31768	-0.10540
54.39012	-0.11088
54.47290	-0.11152
54.55569	-0.11007
54.61778	-0.10540
54.69022	-0.10749
54.76265	-0.10508
54.83509	-0.10814
54.90753	-0.11120
54.97997	-0.10540
55.05240	-0.11313
55.13519	-0.10701
55.20763	-0.10846
55.29041	-0.11088
55.38355	-0.11055
55.48703	-0.11378
55.58016	-0.11281
55.68364	-0.11168
55.79747	-0.10717
55.91130	-0.10620
56.02513	-0.10717
56.14931	-0.10878
56.27349	-0.10701
56.40802	-0.10878
56.53220	-0.10943
56.65637	-0.10862
56.79090	-0.10991
56.93577	-0.10862
57.08065	-0.11007
57.22552	-0.10798
57.40144	-0.10250
57.57736	-0.10765
57.75328	-0.10669
57.92920	-0.11039
58.12582	-0.10749
58.29139	-0.10862
58.46731	-0.10685
58.64323	-0.10830
58.82949	-0.10846
59.01576	-0.10314
59.21238	-0.10830
59.39865	-0.11136
59.60561	-0.10637
59.79188	-0.10250
59.97814	-0.10620
60.15406	-0.10685
60.34033	-0.10685
60.47486	-0.10572
60.59904	-0.11023
60.74391	-0.10604
60.85774	-0.10588
60.97157	-0.10443
61.04401	-0.11039
61.11645	-0.10234
61.16819	-0.10540
61.20958	-0.10475
61.24062	-0.10701
61.26132	-0.11104
61.28202	-0.10443
61.30271	-0.10395
61.32341	-0.10556
61.33376	-0.10508
61.35445	-0.10330
61.36480	-0.10459
61.38550	-0.10363
61.41654	-0.10508
61.43724	-0.10266
61.44759	-0.10185
61.45794	-0.10637
61.46828	-0.10637
61.47863	-0.10701
61.47863	-0.10604
61.48898	-0.10330
61.48898	-0.10475
61.49933	-0.10653
61.52003	-0.10475
61.55107	-0.10459
61.59246	-0.10443
61.62351	-0.10427
61.67525	-0.10282
61.73734	-0.10395
61.78908	-0.10765
61.83047	-0.10798
61.89256	-0.10620
61.93395	-0.10669
61.97535	-0.10459
62.01674	-0.10411
62.07883	-0.10701
62.12022	-0.10685
62.17196	-0.10459
62.22370	-0.10669
62.29614	-0.10169
62.34788	-0.10411
62.43067	-0.10347
62.51345	-0.10508
62.60659	-0.10411
62.67902	-0.10443
62.77216	-0.10556
62.85494	-0.10330
62.91703	-0.10153
62.96877	-0.10685
63.01017	-0.10169
63.07226	-0.10314
63.13434	-0.10524
63.17574	-0.10266
63.21713	-0.10492
63.27922	-0.10459
63.33096	-0.10330
63.38270	-0.10782
63.42409	-0.10782
63.45514	-0.10814
63.47583	-0.10411
63.53792	-0.10185
63.60001	-0.10379
63.65175	-0.10475
63.72419	-0.10314
63.80698	-0.10121
63.87941	-0.10395
63.96220	-0.10701
64.03464	-0.10250
64.12777	-0.10282
64.18986	-0.10395
64.26230	-0.10169
64.32439	-0.10298
64.38648	-0.10459
64.44857	-0.10234
64.48996	-0.10266
64.53135	-0.10121
64.57274	-0.10202
64.61414	-0.10330
64.65553	-0.10330
64.67623	-0.10508
64.69692	-0.10637
64.72797	-0.10347
64.74866	-0.10298
64.76936	-0.10411
64.79006	-0.10427
64.83145	-0.10379
64.87284	-0.10266
64.89354	-0.09976
64.92458	-0.10073
64.96598	-0.10492
65.01772	-0.10266
65.07981	-0.10169
65.13155	-0.10202
65.19364	-0.10298
65.28677	-0.10218
65.34886	-0.10202
65.42130	-0.10218
65.52478	-0.10669
65.63861	-0.10153
65.73174	-0.10347
65.86627	-0.10347
65.98010	-0.10234
66.05254	-0.09944
66.15602	-0.10314
66.24915	-0.10137
66.36298	-0.10314
66.46646	-0.10492
66.56995	-0.09638
66.64238	-0.10105
66.74586	-0.10202
66.81830	-0.10137
66.88039	-0.10282
66.94248	-0.10202
67.00457	-0.09702
67.06666	-0.10008
67.12875	-0.10540
67.19084	-0.10572
67.24258	-0.09928
67.32536	-0.09976
67.38745	-0.10121
67.45989	-0.09541
67.53233	-0.10234
67.61511	-0.10057
67.68755	-0.09734
67.78068	-0.10379
67.86347	-0.09960
67.94626	-0.09831
68.01869	-0.09976
68.09113	-0.09976
68.17392	-0.09992
68.22566	-0.09831
68.30844	-0.09960
68.38088	-0.09992
68.45332	-0.10105
68.53610	-0.10057
68.60854	-0.09847
68.68098	-0.09976
68.75341	-0.10153
68.80516	-0.10008
68.86725	-0.09831
68.92933	-0.09895
68.98108	-0.09718
69.04316	-0.09686
69.10525	-0.09541
69.17769	-0.09348
69.25013	-0.09573
69.33291	-0.09686
69.41570	-0.10121
69.49849	-0.09477
69.59162	-0.09912
69.68475	-0.09557
69.77789	-0.09734
69.87102	-0.09686
69.96415	-0.10137
70.06764	-0.09863
70.16077	-0.09638
70.24356	-0.09912
70.32634	-0.09960
70.42982	-0.09960
70.53330	-0.09976
70.61609	-0.09573
70.70922	-0.09477
70.79201	-0.10121
70.87480	-0.09718
70.95758	-0.09477
71.05071	-0.09557
71.13350	-0.09477
71.22663	-0.09670
71.29907	-0.09718
71.37151	-0.09654
71.44395	-0.09541
71.51638	-0.09316
71.57847	-0.09606
71.65091	-0.09525
71.71300	-0.09686
71.77509	-0.09734
71.83718	-0.09461
71.89927	-0.09670
71.96136	-0.09944
72.02344	-0.09799
72.08553	-0.09718
72.14762	-0.09734
72.20971	-0.09573
72.25111	-0.09815
72.30285	-0.09461
72.34424	-0.10073
72.37528	-0.09734
72.41668	-0.09622
72.45807	-0.09976
72.48911	-0.09734
72.53051	-0.09751
72.57190	-0.09815
72.61329	-0.09783
72.64434	-0.09396
72.69608	-0.09702
72.73747	-0.09461
72.76851	-0.09557
72.82026	-0.09928
72.86165	-0.09638
72.91339	-0.09364
72.96513	-0.09267
73.00652	-0.08897
73.05826	-0.09316
73.09966	-0.09734
73.15140	-0.09235
73.19279	-0.09670
73.22384	-0.09412
73.27558	-0.09783
73.32732	-0.09251
73.37906	-0.09364
73.42045	-0.09219
73.46184	-0.09332
73.51359	-0.09702
73.55498	-0.09203
73.59637	-0.09154
73.63776	-0.09686
73.68950	-0.09477
73.73090	-0.09316
73.76194	-0.09396
73.79299	-0.09219
