Black Body Radiation Experiment Wed, Oct 19, 2022 11:01 AM
Sensor Position (Degrees)	Light Intensity (Volts)
15.40846	-0.05610
15.40846	-0.05788
15.40846	-0.05739
15.40846	-0.05675
15.40846	-0.05465
15.40846	-0.05965
15.40846	-0.05562
15.40846	-0.05143
15.40846	-0.05868
15.41881	-0.05739
15.41881	-0.05659
15.42916	-0.05336
15.42916	-0.05562
15.43951	-0.05788
15.44986	-0.05707
15.46020	-0.05417
15.48090	-0.05546
15.49125	-0.05578
15.50160	-0.05417
15.51195	-0.06110
15.53264	-0.05981
15.55334	-0.05771
15.58438	-0.05965
15.60508	-0.05626
15.63612	-0.05353
15.65682	-0.05353
15.67752	-0.05353
15.69821	-0.05707
15.71891	-0.05739
15.74995	-0.05820
15.78100	-0.05449
15.81204	-0.05498
15.83274	-0.05594
15.85344	-0.05530
15.86378	-0.05820
15.88448	-0.05707
15.89483	-0.05208
15.90518	-0.05755
15.91553	-0.05304
15.92587	-0.05095
15.93622	-0.05771
15.94657	-0.05481
15.94657	-0.05771
15.95692	-0.05272
15.95692	-0.05659
15.95692	-0.05997
15.95692	-0.05256
15.95692	-0.06013
15.96727	-0.05449
15.96727	-0.05933
15.97761	-0.05417
15.99831	-0.05755
16.01901	-0.05417
16.05005	-0.05771
16.08110	-0.05916
16.13284	-0.05949
16.17423	-0.05433
16.21562	-0.05739
16.26736	-0.05046
16.30876	-0.05594
16.35015	-0.05498
16.39154	-0.05433
16.43294	-0.05755
16.46398	-0.05498
16.49502	-0.05578
16.50537	-0.05916
16.51572	-0.06045
16.53642	-0.05788
16.54677	-0.05868
16.54677	-0.05546
16.55711	-0.05820
16.55711	-0.05320
16.55711	-0.05739
16.55711	-0.05240
16.55711	-0.05755
16.55711	-0.05755
16.55711	-0.05691
16.55711	-0.05626
16.55711	-0.05562
16.55711	-0.05755
16.55711	-0.05514
16.55711	-0.05417
16.55711	-0.05240
16.55711	-0.05755
16.55711	-0.05578
16.55711	-0.05610
16.55711	-0.05546
16.56746	-0.05546
16.56746	-0.05659
16.58816	-0.05530
16.60885	-0.06045
16.63990	-0.05578
16.67094	-0.05643
16.71234	-0.05643
16.74338	-0.05916
16.78477	-0.05578
16.81582	-0.05481
16.84686	-0.05498
16.88826	-0.05659
16.92965	-0.05401
16.97104	-0.05465
17.01243	-0.05691
17.04348	-0.05723
17.07452	-0.05723
17.09522	-0.05707
17.10557	-0.05804
17.11592	-0.05659
17.12626	-0.05643
17.14696	-0.05401
17.16766	-0.05659
17.18835	-0.05449
17.19870	-0.05836
17.22975	-0.05530
17.25044	-0.05481
17.29184	-0.05546
17.34358	-0.05401
17.37462	-0.05900
17.40567	-0.05659
17.42636	-0.05369
17.44706	-0.05530
17.47810	-0.05385
17.49880	-0.05546
17.52984	-0.05546
17.55054	-0.05594
17.56089	-0.05514
17.58159	-0.05820
17.60228	-0.05723
17.62298	-0.05804
17.65402	-0.05498
17.69542	-0.05626
17.73681	-0.05498
17.78855	-0.05465
17.85064	-0.05481
17.90238	-0.05288
17.95412	-0.05079
17.99551	-0.05127
18.04725	-0.05079
18.06795	-0.05336
18.09899	-0.05481
18.10934	-0.04966
18.11969	-0.04950
18.11969	-0.05079
18.11969	-0.05353
18.11969	-0.05063
18.11969	-0.04934
18.11969	-0.05046
18.11969	-0.05208
18.11969	-0.04708
18.11969	-0.04499
18.11969	-0.05240
18.11969	-0.04692
18.11969	-0.04966
18.11969	-0.05046
18.13004	-0.05014
18.14039	-0.05159
18.16108	-0.05079
18.18178	-0.05127
18.21283	-0.05127
18.24387	-0.04853
18.26457	-0.04837
18.30596	-0.05433
18.33700	-0.05014
18.37840	-0.05046
18.40944	-0.05143
18.44049	-0.04918
18.47153	-0.04612
18.49223	-0.05014
18.51292	-0.04547
18.53362	-0.04563
18.55432	-0.04756
18.57501	-0.04805
18.59571	-0.04370
18.62675	-0.04595
18.66815	-0.04515
18.70954	-0.04692
18.73023	-0.04756
18.75093	-0.04241
18.77163	-0.04386
18.80267	-0.04032
18.81302	-0.04112
18.83372	-0.03983
18.85441	-0.03951
18.87511	-0.03854
18.91650	-0.04032
18.98894	-0.03870
19.03033	-0.04080
19.07173	-0.03919
19.12347	-0.03452
19.15451	-0.03870
19.20625	-0.03822
19.22695	-0.03693
19.24764	-0.03725
19.26834	-0.03226
19.28904	-0.03339
19.30973	-0.03017
19.34078	-0.03226
19.38217	-0.03210
19.40287	-0.02968
19.43391	-0.02823
19.47531	-0.02694
19.50635	-0.02678
19.54774	-0.02614
19.57879	-0.02388
19.60983	-0.02598
19.65122	-0.02034
19.67192	-0.02646
19.73401	-0.01857
19.76505	-0.01696
19.80645	-0.02131
19.85819	-0.01164
19.89958	-0.01873
19.94097	-0.01406
19.97202	-0.01051
20.01341	-0.01293
20.05480	-0.00568
20.08585	-0.00794
20.12724	-0.00810
20.15829	-0.00520
20.19968	-0.00568
20.23072	-0.00810
20.27212	-0.00681
20.30316	-0.00310
20.33421	-0.00342
20.37560	0.00270
20.40664	0.00093
20.43769	0.00334
20.46873	0.00286
20.48943	-0.00052
20.49978	0.00044
20.52047	0.00431
20.54117	0.00415
20.56187	0.00318
20.58256	0.00350
20.59291	0.00399
20.61361	0.00769
20.63430	0.00721
20.66535	0.00624
20.71709	0.00656
20.74813	0.00866
20.77918	0.00850
20.82057	0.01043
20.87231	0.00946
20.94475	0.00979
20.99649	0.01011
21.05858	0.00624
21.09997	0.00817
21.14136	0.00850
21.17241	0.00769
21.19311	0.00979
21.22415	0.00721
21.25519	0.00672
21.27589	0.00656
21.29659	0.00205
21.31728	0.00350
21.33798	0.00544
21.36902	0.00157
21.40007	0.00721
21.44146	0.00576
21.47251	0.00125
21.51390	0.00238
21.54494	0.00093
21.58634	-0.00439
21.62773	-0.00616
21.66912	-0.00036
21.71052	-0.00278
21.74156	-0.00777
21.77260	-0.00504
21.80365	-0.00616
21.84504	-0.01035
21.86574	-0.01228
21.90713	-0.00745
21.92783	-0.01164
21.95887	-0.01293
21.98992	-0.01583
22.01061	-0.01535
22.04166	-0.01599
22.07270	-0.02243
22.09340	-0.01889
22.11410	-0.02211
22.14514	-0.01696
22.15549	-0.01825
22.17618	-0.02598
22.19688	-0.02018
22.20723	-0.02002
22.22793	-0.02211
22.23827	-0.02372
22.26932	-0.02856
22.31071	-0.02501
22.35210	-0.02727
22.40384	-0.02839
22.45559	-0.02856
22.49698	-0.03178
22.53837	-0.03532
22.60046	-0.03580
22.64185	-0.03742
22.69359	-0.03371
22.74534	-0.03081
22.78673	-0.03580
22.83847	-0.03758
22.87986	-0.03452
22.92125	-0.03580
22.95230	-0.03903
22.99369	-0.04338
23.03508	-0.04402
23.06613	-0.04483
23.10752	-0.04354
23.13857	-0.04563
23.16961	-0.04354
23.19031	-0.04467
23.22135	-0.04612
23.24205	-0.04644
23.27309	-0.04483
23.29379	-0.04595
23.31449	-0.04418
23.34553	-0.04338
23.38692	-0.04660
23.41797	-0.04773
23.45936	-0.05014
23.49041	-0.04386
23.53180	-0.04434
23.56284	-0.05240
23.59389	-0.04805
23.63528	-0.04901
23.66632	-0.04885
23.68702	-0.05256
23.71807	-0.04708
23.74911	-0.04869
23.78015	-0.05320
23.79050	-0.05143
23.80085	-0.05143
23.81120	-0.04805
23.82155	-0.04595
23.83190	-0.05095
23.84224	-0.04901
23.85259	-0.04934
23.86294	-0.05127
23.88364	-0.04918
23.89398	-0.05014
23.91468	-0.04805
23.93538	-0.04885
23.96642	-0.05240
23.98712	-0.05208
24.00781	-0.04982
24.02851	-0.05111
24.04921	-0.04756
24.08025	-0.04724
24.11130	-0.05208
24.14234	-0.04789
24.17339	-0.04579
24.20443	-0.05175
24.23548	-0.04547
24.26652	-0.04950
24.29756	-0.04885
24.32861	-0.04934
24.35965	-0.04628
24.38035	-0.04595
24.41139	-0.04998
24.43209	-0.04934
24.45279	-0.05046
24.48383	-0.04966
24.50453	-0.05143
24.53557	-0.04563
24.55627	-0.04982
24.56662	-0.05030
24.58731	-0.04885
24.60801	-0.04660
24.63905	-0.04595
24.67010	-0.04982
24.70114	-0.04756
24.73219	-0.04563
24.77358	-0.04821
24.81497	-0.04837
24.85637	-0.04612
24.89776	-0.04628
24.94950	-0.04660
25.00124	-0.04869
25.09438	-0.04789
25.14612	-0.05030
25.19786	-0.05191
25.23925	-0.04660
25.29099	-0.04612
25.32204	-0.05111
25.36343	-0.04660
25.41517	-0.04756
25.45656	-0.05095
25.50830	-0.05095
25.56004	-0.04756
25.60144	-0.05079
25.64283	-0.04402
25.68422	-0.04805
25.73596	-0.04773
25.79805	-0.04837
25.84979	-0.05240
25.90153	-0.04885
25.94293	-0.04821
25.99467	-0.04885
26.05676	-0.04950
26.10850	-0.04821
26.16024	-0.04756
26.21198	-0.04708
26.26372	-0.04612
26.31546	-0.05336
26.35686	-0.05014
26.40860	-0.04708
26.44999	-0.04612
26.49138	-0.04612
26.52243	-0.04773
26.54312	-0.04676
26.57417	-0.04740
26.59486	-0.04418
26.61556	-0.04789
26.63626	-0.04805
26.64660	-0.04644
26.65695	-0.04724
26.66730	-0.04515
26.67765	-0.04531
26.68800	-0.04805
26.69835	-0.04612
26.70869	-0.04805
26.72939	-0.04918
26.75009	-0.04966
26.78113	-0.05046
26.81218	-0.04499
26.83287	-0.05304
26.86392	-0.04805
26.90531	-0.04708
26.93635	-0.04789
26.97775	-0.04563
27.01914	-0.04821
27.06053	-0.04483
27.11227	-0.04499
27.15367	-0.04531
27.20541	-0.04644
27.25715	-0.04483
27.29854	-0.04692
27.33993	-0.04370
27.39168	-0.04595
27.42272	-0.04177
27.45376	-0.04402
27.48481	-0.04563
27.51585	-0.04531
27.54690	-0.04547
27.57794	-0.04322
27.60899	-0.04692
27.62968	-0.04821
27.66073	-0.04692
27.69177	-0.04547
27.71247	-0.04885
27.73317	-0.05030
27.75386	-0.04595
27.78491	-0.04660
27.80560	-0.04450
27.83665	-0.04595
27.86769	-0.04595
27.89874	-0.04434
27.92978	-0.04644
27.96083	-0.04531
27.98152	-0.04901
28.01257	-0.04708
28.04361	-0.04612
28.06431	-0.04563
28.09535	-0.04740
28.13675	-0.04740
28.14709	-0.04869
28.16779	-0.05191
28.18849	-0.04676
28.20918	-0.04386
28.21953	-0.04531
28.24023	-0.04418
28.26092	-0.04418
28.28162	-0.04789
28.29197	-0.04853
28.31266	-0.04805
28.33336	-0.04595
28.35406	-0.04676
28.38510	-0.04708
28.41615	-0.04467
28.45754	-0.04515
28.48858	-0.04370
28.52998	-0.04370
28.57137	-0.04837
28.60241	-0.04901
28.63346	-0.04612
28.67485	-0.04434
28.71624	-0.04128
28.75764	-0.04354
28.81973	-0.04305
28.88182	-0.04338
28.93356	-0.04515
29.01634	-0.04612
29.09913	-0.04386
29.17156	-0.04338
29.24400	-0.04483
29.30609	-0.04595
29.37853	-0.04193
29.44062	-0.04450
29.50271	-0.03999
29.56480	-0.04370
29.61654	-0.04338
29.65793	-0.04160
29.68897	-0.04595
29.72002	-0.04450
29.75106	-0.04821
29.78211	-0.04354
29.81315	-0.04032
29.83385	-0.04450
29.85455	-0.04579
29.87524	-0.04273
29.90629	-0.04160
29.92698	-0.04289
29.94768	-0.04257
29.96838	-0.04386
29.98907	-0.04273
30.02012	-0.04305
30.04081	-0.04354
30.06151	-0.04515
30.09255	-0.04160
30.12360	-0.04756
30.15464	-0.03983
30.17534	-0.04338
30.19604	-0.04418
30.20638	-0.04289
30.22708	-0.04144
30.24778	-0.04241
30.26847	-0.04450
30.30987	-0.04112
30.35126	-0.04305
30.39265	-0.04273
30.43404	-0.04209
30.48579	-0.03967
30.53753	-0.04128
30.57892	-0.04225
30.63066	-0.03999
30.67205	-0.04740
30.71345	-0.04096
30.76519	-0.04612
30.81693	-0.04096
30.86867	-0.04563
30.92041	-0.03935
30.98250	-0.04144
31.03424	-0.04692
31.08598	-0.04080
31.13772	-0.04080
31.17911	-0.04547
31.22051	-0.04241
31.26190	-0.04322
31.30329	-0.04724
31.34469	-0.04918
31.37573	-0.04418
31.41712	-0.04015
31.44817	-0.04386
31.47921	-0.04338
31.51026	-0.03903
31.54130	-0.04789
31.56200	-0.04322
31.58269	-0.04144
31.61374	-0.04209
31.63444	-0.04595
31.66548	-0.04740
31.68618	-0.04789
31.70687	-0.04805
31.72757	-0.04483
31.74827	-0.04467
31.78966	-0.04418
31.82070	-0.04740
31.85175	-0.04418
31.89314	-0.04756
31.92418	-0.04112
31.95523	-0.04370
31.99662	-0.04305
32.03802	-0.04257
32.06906	-0.04612
32.12080	-0.04547
32.15185	-0.04756
32.18289	-0.04563
32.22428	-0.04531
32.25533	-0.04386
32.28637	-0.04676
32.30707	-0.04499
32.32776	-0.04756
32.33811	-0.04483
32.35881	-0.04595
32.37951	-0.04950
32.41055	-0.04499
32.44159	-0.04708
32.48299	-0.04773
32.52438	-0.04515
32.58647	-0.05063
32.62786	-0.04402
32.67960	-0.04821
32.74169	-0.04837
32.79343	-0.04676
32.85552	-0.04740
32.91761	-0.04692
32.97970	-0.04950
33.04179	-0.04531
33.10388	-0.04773
33.16597	-0.04531
33.20736	-0.04676
33.23841	-0.04660
33.27980	-0.04289
33.31084	-0.04982
33.34189	-0.04885
33.36258	-0.04885
33.36258	-0.04692
33.37293	-0.04531
33.39363	-0.04612
33.41433	-0.04740
33.42467	-0.04450
33.43502	-0.04612
33.43502	-0.04434
33.45572	-0.04628
33.47641	-0.04467
33.51781	-0.04628
33.54885	-0.04402
33.55920	-0.05014
33.56955	-0.04579
33.57990	-0.04628
33.57990	-0.04708
33.59024	-0.04499
33.59024	-0.03999
33.59024	-0.04821
33.60059	-0.04402
33.60059	-0.04644
33.60059	-0.05224
33.60059	-0.04966
33.60059	-0.04338
33.61094	-0.04225
33.62129	-0.04950
33.63164	-0.04499
33.65233	-0.04740
33.67303	-0.04740
33.69373	-0.04724
33.72477	-0.04982
33.76616	-0.05079
33.79721	-0.04515
33.83860	-0.04434
33.87999	-0.04644
33.92139	-0.04644
33.98348	-0.04547
34.01452	-0.04499
34.05591	-0.04531
34.10765	-0.04354
34.16974	-0.04483
34.22148	-0.04563
34.27323	-0.04595
34.32497	-0.04160
34.36636	-0.04160
34.40775	-0.04595
34.44914	-0.04628
34.51123	-0.04305
34.55263	-0.04338
34.60437	-0.04289
34.65611	-0.04338
34.69750	-0.04499
34.73889	-0.04322
34.76994	-0.04241
34.79064	-0.04885
34.81133	-0.04483
34.82168	-0.04531
34.82168	-0.04386
34.83203	-0.04257
34.84238	-0.04595
34.84238	-0.04305
34.85272	-0.04692
34.86307	-0.04434
34.88377	-0.04225
34.89412	-0.04160
34.92516	-0.04450
34.97690	-0.04531
35.00795	-0.04160
35.02864	-0.04483
35.07004	-0.04628
35.12178	-0.04434
35.17352	-0.04354
35.22526	-0.04595
35.28735	-0.04144
35.34944	-0.03951
35.39083	-0.04386
35.43222	-0.04740
35.47362	-0.04193
35.51501	-0.04740
35.55640	-0.04402
35.57710	-0.04483
35.60814	-0.04338
35.63919	-0.04338
35.65988	-0.04241
35.68058	-0.04144
35.70128	-0.03935
35.73232	-0.04483
35.76337	-0.03935
35.78406	-0.04531
35.81511	-0.04354
35.84615	-0.04515
35.87720	-0.04531
35.91859	-0.04644
35.95998	-0.04209
36.00137	-0.04418
36.03242	-0.04322
36.07381	-0.04273
36.10486	-0.03967
36.14625	-0.04112
36.18764	-0.04370
36.22903	-0.04354
36.27043	-0.04338
36.31182	-0.04241
36.34286	-0.04531
36.38426	-0.04305
36.41530	-0.04193
36.45669	-0.04032
36.48774	-0.03951
36.51878	-0.04177
36.56018	-0.04257
36.59122	-0.04225
36.63261	-0.04241
36.67401	-0.04547
36.70505	-0.04193
36.73610	-0.04595
36.77749	-0.04370
36.80853	-0.04692
36.84993	-0.04644
36.90167	-0.04628
36.93271	-0.04499
36.98445	-0.04386
37.02585	-0.04257
37.06724	-0.04756
37.10863	-0.04450
37.16037	-0.04450
37.21211	-0.04450
37.24316	-0.04080
37.27420	-0.03903
37.31560	-0.04450
37.35699	-0.04354
37.38803	-0.04402
37.42943	-0.04467
37.46047	-0.04386
37.49151	-0.04128
37.51221	-0.03999
37.54326	-0.04612
37.57430	-0.04193
37.59500	-0.04338
37.61569	-0.04354
37.63639	-0.04628
37.66743	-0.04869
37.70883	-0.04563
37.73987	-0.04531
37.78126	-0.04305
37.81231	-0.04434
37.83300	-0.04370
37.85370	-0.04563
37.88475	-0.04209
37.91579	-0.04515
37.95718	-0.04177
37.98823	-0.03790
38.01927	-0.04708
38.05032	-0.04177
38.09171	-0.04128
38.11241	-0.04386
38.14345	-0.04209
38.16415	-0.04370
38.18484	-0.04547
38.20554	-0.04773
38.21589	-0.04225
38.23658	-0.04499
38.24693	-0.04563
38.25728	-0.03983
38.27798	-0.04418
38.28833	-0.04305
38.28833	-0.04305
38.29867	-0.04322
38.29867	-0.04080
38.29867	-0.04660
38.30902	-0.04112
38.31937	-0.04434
38.32972	-0.04724
38.34007	-0.04289
38.35041	-0.04547
38.37111	-0.04241
38.39181	-0.04708
38.42285	-0.04241
38.45390	-0.04209
38.49529	-0.04386
38.52633	-0.04628
38.55738	-0.04773
38.59877	-0.04579
38.62982	-0.04241
38.67121	-0.04612
38.70225	-0.05208
38.73330	-0.04740
38.76434	-0.04499
38.79539	-0.04515
38.82643	-0.04322
38.86782	-0.04273
38.88852	-0.04354
38.91957	-0.04628
38.94026	-0.04273
38.96096	-0.04257
38.99200	-0.04595
39.02305	-0.04805
39.04374	-0.04370
39.07479	-0.04676
39.11618	-0.04628
39.14723	-0.04515
39.17827	-0.04338
39.20932	-0.04273
39.25071	-0.04450
39.28175	-0.04273
39.32315	-0.04644
39.35419	-0.04241
39.38523	-0.04434
39.41628	-0.04144
39.45767	-0.03806
39.48872	-0.04128
39.50941	-0.04193
39.55081	-0.04209
39.60255	-0.04628
39.65429	-0.04177
39.69568	-0.04354
39.74742	-0.04177
39.80951	-0.04096
39.87160	-0.04483
39.92334	-0.04209
39.97508	-0.04177
40.00613	-0.04241
40.03717	-0.04483
40.05787	-0.04322
40.08891	-0.04064
40.11996	-0.04160
40.16135	-0.04064
40.19239	-0.04418
40.23379	-0.04354
40.27518	-0.03838
40.30622	-0.04450
40.34762	-0.04434
40.37866	-0.04064
40.43040	-0.04193
40.47179	-0.04273
40.52354	-0.04144
40.59597	-0.04322
40.65806	-0.04434
40.72015	-0.04257
40.78224	-0.04660
40.84433	-0.04322
40.90642	-0.04579
40.94781	-0.04273
40.98920	-0.04015
41.02025	-0.03709
41.06164	-0.04112
41.08234	-0.04160
41.09269	-0.03725
41.11338	-0.04193
41.12373	-0.04305
41.13408	-0.03854
41.14443	-0.04177
41.15478	-0.04032
41.16512	-0.04064
41.17547	-0.04096
41.18582	-0.04289
41.20652	-0.04096
41.22721	-0.04386
41.25826	-0.04434
41.27895	-0.03983
41.29965	-0.04160
