Black Body Radiation Experiment Wed, Oct 19, 2022 11:04 AM
Sensor Position (Degrees)	Light Intensity (Volts)
5.55698	-0.12908
5.60872	-0.12827
5.66046	-0.12827
5.73290	-0.12731
5.77429	-0.13037
5.82603	-0.13504
5.87778	-0.13440
5.93986	-0.13311
5.99161	-0.12924
6.04335	-0.12666
6.10544	-0.12972
6.14683	-0.12908
6.22961	-0.13134
6.30205	-0.12956
6.38484	-0.12537
6.45727	-0.13214
6.57110	-0.12827
6.65389	-0.13134
6.74702	-0.12666
6.81946	-0.13085
6.90225	-0.12763
6.97468	-0.12924
7.04712	-0.13198
7.11956	-0.13005
7.18165	-0.12892
7.23339	-0.13311
7.27478	-0.13472
7.30583	-0.13262
7.33687	-0.13053
7.36792	-0.13440
7.36792	-0.13391
7.36792	-0.13069
7.37826	-0.12827
7.39896	-0.13182
7.41966	-0.13053
7.43000	-0.13262
7.44035	-0.13182
7.45070	-0.13021
7.45070	-0.12731
7.46105	-0.12811
7.46105	-0.12860
7.48175	-0.12699
7.49209	-0.13117
7.49209	-0.13262
7.49209	-0.13166
7.49209	-0.13101
7.49209	-0.12924
7.49209	-0.12924
7.49209	-0.12634
7.49209	-0.13005
7.49209	-0.13021
7.49209	-0.13021
7.49209	-0.12844
7.49209	-0.13005
7.49209	-0.13085
7.49209	-0.12989
7.49209	-0.12699
7.49209	-0.13021
7.49209	-0.13262
7.49209	-0.12924
7.49209	-0.12876
7.50244	-0.12666
7.52314	-0.12731
7.52314	-0.13005
7.55418	-0.12779
7.58523	-0.12731
7.62662	-0.13391
7.65767	-0.13391
7.68871	-0.12650
7.71975	-0.12892
7.76115	-0.13166
7.79219	-0.12731
7.83358	-0.13166
7.87498	-0.12972
7.89567	-0.12924
7.92672	-0.13166
7.95776	-0.13134
7.98881	-0.12940
8.01985	-0.13085
8.04055	-0.12844
8.08194	-0.12779
8.10264	-0.13214
8.13368	-0.12892
8.16473	-0.13053
8.18542	-0.13407
8.21647	-0.13134
8.23716	-0.12892
8.24751	-0.13021
8.26821	-0.13166
8.27856	-0.13021
8.28891	-0.12763
8.29925	-0.13343
8.29925	-0.12650
8.29925	-0.12779
8.29925	-0.12731
8.29925	-0.13375
8.29925	-0.12650
8.29925	-0.12956
8.29925	-0.12731
8.29925	-0.12989
8.29925	-0.12827
8.29925	-0.13182
8.31995	-0.13230
8.34065	-0.13101
8.37169	-0.13134
8.40274	-0.13134
8.44413	-0.12731
8.47517	-0.12505
8.52691	-0.12924
8.55796	-0.12844
8.60970	-0.12795
8.66144	-0.12908
8.70283	-0.13311
8.74423	-0.12699
8.79597	-0.12715
8.82701	-0.12586
8.84771	-0.12827
8.86840	-0.12715
8.87875	-0.13053
8.89945	-0.12876
8.93049	-0.13037
8.95119	-0.12827
8.98223	-0.13391
9.00293	-0.12779
9.03398	-0.12908
9.06502	-0.12699
9.10641	-0.12747
9.13746	-0.12779
9.17885	-0.12827
9.20989	-0.12940
9.26164	-0.12924
9.29268	-0.13150
9.34442	-0.12876
9.40651	-0.13069
9.46860	-0.12425
9.53069	-0.12972
9.60313	-0.13214
9.66522	-0.13134
9.72730	-0.13214
9.79974	-0.13101
9.85148	-0.12989
9.89288	-0.12972
9.93427	-0.12779
9.96531	-0.12699
9.99636	-0.12940
10.02740	-0.12731
10.04810	-0.12747
10.06879	-0.12682
10.08949	-0.12763
10.09984	-0.12972
10.13088	-0.12795
10.16193	-0.12892
10.20332	-0.12457
10.23437	-0.12715
10.26541	-0.12908
10.29646	-0.12650
10.32750	-0.12650
10.35854	-0.12586
10.37924	-0.12860
10.41029	-0.12666
10.44133	-0.12473
10.48272	-0.12602
10.51377	-0.12457
10.56551	-0.12779
10.61725	-0.12731
10.67934	-0.12795
10.73108	-0.12505
10.79317	-0.12844
10.83456	-0.13037
10.87595	-0.12666
10.92770	-0.12457
10.97944	-0.12876
11.04153	-0.13005
11.09327	-0.12731
11.16570	-0.13295
11.22779	-0.13037
11.28988	-0.12731
11.36232	-0.12666
11.42441	-0.12972
11.48650	-0.12924
11.54859	-0.13101
11.60033	-0.12409
11.65207	-0.13005
11.69346	-0.12989
11.73485	-0.12763
11.77625	-0.12505
11.82799	-0.12908
11.86938	-0.12425
11.91077	-0.12876
11.94182	-0.12795
11.98321	-0.12699
12.01426	-0.12634
12.06600	-0.12586
12.10739	-0.12521
12.16948	-0.12811
12.22122	-0.12682
12.27296	-0.12473
12.32470	-0.12489
12.38679	-0.12682
12.45923	-0.12457
12.55236	-0.12763
12.63515	-0.12521
12.71793	-0.12924
12.80072	-0.12731
12.90420	-0.12731
12.95594	-0.12827
13.01803	-0.12650
13.11116	-0.12441
13.19395	-0.12360
13.27674	-0.12634
13.40091	-0.13117
13.49405	-0.12489
13.57683	-0.12989
13.64927	-0.12473
13.73206	-0.12666
13.79415	-0.12103
13.86658	-0.12473
13.94937	-0.12473
13.99076	-0.12682
14.03215	-0.12763
14.07355	-0.12956
14.11494	-0.12521
14.15633	-0.12586
14.18738	-0.12811
14.22877	-0.12602
14.28051	-0.12248
14.36330	-0.12779
14.38399	-0.12457
14.41504	-0.12554
14.43573	-0.12360
14.46678	-0.12537
14.48747	-0.12634
14.50817	-0.12666
14.53922	-0.12827
14.57026	-0.12505
14.59096	-0.12779
14.61165	-0.12505
14.63235	-0.12586
14.65305	-0.12135
14.67374	-0.12779
14.69444	-0.12409
14.72548	-0.12505
14.75653	-0.12602
14.78757	-0.12441
14.81862	-0.12602
14.84966	-0.12650
14.88071	-0.12844
14.91175	-0.12634
14.96349	-0.12618
14.98419	-0.12650
15.02558	-0.12602
15.05663	-0.12473
15.09802	-0.12360
15.12906	-0.12634
15.18080	-0.12505
15.22220	-0.12457
15.25324	-0.12650
15.27394	-0.12360
15.29463	-0.12521
15.30498	-0.12505
15.31533	-0.12634
15.33603	-0.12570
15.34637	-0.12376
15.34637	-0.12682
15.34637	-0.12666
15.34637	-0.12892
15.34637	-0.12650
15.34637	-0.12393
15.34637	-0.12731
15.34637	-0.12731
15.35672	-0.12103
15.35672	-0.12602
15.35672	-0.12666
15.35672	-0.12779
15.36707	-0.12940
15.37742	-0.12763
15.38777	-0.12682
15.40846	-0.12795
15.41881	-0.12666
15.43951	-0.12554
15.44986	-0.12956
15.46020	-0.13021
15.48090	-0.12618
15.49125	-0.12554
15.50160	-0.12457
15.52229	-0.12586
15.53264	-0.12570
15.54299	-0.12586
15.56369	-0.12537
15.58438	-0.12844
15.60508	-0.12731
15.62578	-0.12795
15.64647	-0.12811
15.66717	-0.12763
15.69821	-0.12747
15.71891	-0.12586
15.72926	-0.12602
15.74995	-0.12441
15.78100	-0.12586
15.81204	-0.12264
15.84309	-0.12344
15.87413	-0.12376
15.89483	-0.12554
15.92587	-0.12264
15.95692	-0.12586
15.98796	-0.12586
16.01901	-0.12360
16.03970	-0.12924
16.07075	-0.12328
16.10179	-0.12699
16.13284	-0.12231
16.17423	-0.12296
16.21562	-0.12151
16.25702	-0.12537
16.30876	-0.12215
16.35015	-0.12103
16.38119	-0.12086
16.42259	-0.12393
16.48468	-0.11603
16.52607	-0.12135
16.59851	-0.12038
16.63990	-0.12312
16.68129	-0.12280
16.73303	-0.12441
16.78477	-0.12119
16.83652	-0.12038
16.87791	-0.12022
16.91930	-0.12473
16.97104	-0.12070
17.01243	-0.12280
17.05383	-0.12328
17.09522	-0.12022
17.13661	-0.12038
17.18835	-0.11893
17.22975	-0.12264
17.27114	-0.12521
17.30218	-0.11925
17.34358	-0.11877
17.38497	-0.12070
17.43671	-0.12054
17.50915	-0.12360
17.56089	-0.11974
17.62298	-0.11684
17.68507	-0.11861
17.75750	-0.12006
17.84029	-0.11603
17.91273	-0.11555
17.99551	-0.12135
18.11969	-0.11651
18.20248	-0.11668
18.30596	-0.11281
18.38874	-0.11796
18.49223	-0.11088
18.58536	-0.11700
18.68884	-0.11506
18.75093	-0.11361
18.80267	-0.11249
18.84407	-0.11007
18.88546	-0.11184
18.92685	-0.10733
18.96824	-0.11152
19.01998	-0.11216
19.05103	-0.10862
19.09242	-0.10653
19.14416	-0.10878
19.19590	-0.10363
19.22695	-0.10298
19.27869	-0.10024
19.29939	-0.10556
19.34078	-0.10459
19.35113	-0.09670
19.37182	-0.09783
19.38217	-0.09847
19.39252	-0.09493
19.41322	-0.09751
19.45461	-0.09718
19.48565	-0.09976
19.49600	-0.09879
19.50635	-0.09493
19.50635	-0.09477
19.53739	-0.09541
19.55809	-0.09477
19.57879	-0.09444
19.59948	-0.09396
19.60983	-0.09589
19.63053	-0.08881
19.64088	-0.09187
19.67192	-0.09171
19.69262	-0.08929
19.71331	-0.08639
19.73401	-0.08719
19.78575	-0.08848
19.81680	-0.08607
19.85819	-0.09009
19.89958	-0.08623
19.93063	-0.08123
19.97202	-0.08156
20.01341	-0.08397
20.05480	-0.08075
20.09620	-0.08091
20.13759	-0.08204
20.17898	-0.08220
20.22038	-0.07608
20.27212	-0.07415
20.35490	-0.07382
20.44804	-0.07286
20.57221	-0.07092
20.63430	-0.06529
20.73778	-0.06255
20.85162	-0.06206
20.93440	-0.05643
21.02753	-0.05401
21.12067	-0.05175
21.20345	-0.04934
21.25519	-0.05240
21.32763	-0.05175
21.36902	-0.05143
21.40007	-0.04660
21.43111	-0.05353
21.45181	-0.04982
21.48286	-0.04853
21.50355	-0.04950
21.52425	-0.04773
21.54494	-0.04724
21.56564	-0.04966
21.58634	-0.05111
21.60703	-0.04998
21.63808	-0.04998
21.68982	-0.05417
21.73121	-0.04950
21.77260	-0.05111
21.82435	-0.05272
21.87609	-0.05240
21.93818	-0.05659
22.01061	-0.05884
22.08305	-0.06303
22.15549	-0.06351
22.22793	-0.06400
22.29001	-0.06625
22.36245	-0.06931
22.42454	-0.06674
22.49698	-0.07237
22.54872	-0.07721
22.61081	-0.07640
22.66255	-0.07688
22.69359	-0.08172
22.73499	-0.07737
22.77638	-0.08558
22.81777	-0.08526
22.86951	-0.08768
22.92125	-0.08768
22.97300	-0.09026
23.02474	-0.09251
23.07648	-0.09316
23.13857	-0.08945
23.17996	-0.09332
23.22135	-0.09573
23.24205	-0.10185
23.27309	-0.09992
23.29379	-0.09895
23.31449	-0.09928
23.33518	-0.10266
23.35588	-0.10073
23.36623	-0.10121
23.37657	-0.09734
23.38692	-0.10153
23.40762	-0.10572
23.42832	-0.10975
23.44901	-0.10250
23.45936	-0.10749
23.48006	-0.10314
23.49041	-0.10798
23.51110	-0.11168
23.52145	-0.10943
23.54215	-0.10862
23.55249	-0.10991
23.55249	-0.11200
23.56284	-0.10588
23.57319	-0.11233
23.58354	-0.10846
23.58354	-0.11120
23.59389	-0.11313
23.60424	-0.11088
23.62493	-0.11233
23.64563	-0.11152
23.67667	-0.10878
23.69737	-0.10701
23.72841	-0.10943
23.76981	-0.11216
23.82155	-0.11378
23.88364	-0.11313
23.94573	-0.11329
24.00781	-0.11313
24.08025	-0.11619
24.16304	-0.11426
24.25617	-0.11651
24.32861	-0.11055
24.41139	-0.11845
24.48383	-0.11748
24.56662	-0.11378
24.63905	-0.11764
24.71149	-0.11619
24.78393	-0.11410
24.85637	-0.11410
24.91846	-0.11732
24.97020	-0.11442
25.03229	-0.11780
25.07368	-0.11442
25.12542	-0.11684
25.17716	-0.11571
25.22890	-0.11619
25.27029	-0.11635
25.30134	-0.12006
25.34273	-0.11523
25.38413	-0.11651
25.43587	-0.12006
25.46691	-0.12183
25.50830	-0.11829
25.56004	-0.11748
25.60144	-0.11974
25.64283	-0.11571
25.69457	-0.11555
25.73596	-0.11732
25.77736	-0.11458
25.82910	-0.11877
25.87049	-0.12054
25.93258	-0.11893
26.00502	-0.11909
26.06711	-0.11925
26.13954	-0.11684
26.20163	-0.11780
26.26372	-0.12054
26.33616	-0.11619
26.40860	-0.11780
26.48103	-0.12086
26.56382	-0.11571
26.62591	-0.11780
26.68800	-0.11635
26.75009	-0.11442
26.81218	-0.11764
26.87427	-0.11990
26.93635	-0.11233
27.01914	-0.12151
27.08123	-0.11893
27.13297	-0.11958
27.19506	-0.11603
27.25715	-0.11780
27.31924	-0.12070
27.38133	-0.12054
27.43307	-0.11684
27.49516	-0.11813
27.55725	-0.11345
27.60899	-0.11490
27.66073	-0.12054
27.71247	-0.11780
27.77456	-0.12264
27.83665	-0.12135
27.86769	-0.12151
27.89874	-0.11555
27.94013	-0.11861
27.98152	-0.11619
28.03326	-0.11748
28.08500	-0.11700
28.13675	-0.11458
28.18849	-0.11490
28.21953	-0.11361
28.25058	-0.12103
28.27127	-0.11684
28.30232	-0.12038
28.35406	-0.11861
28.41615	-0.11523
28.47824	-0.11974
28.52998	-0.11619
28.57137	-0.11748
28.62311	-0.11764
28.67485	-0.11265
28.73694	-0.11281
28.78868	-0.11813
28.85077	-0.11941
28.90251	-0.11587
28.96460	-0.11619
29.01634	-0.11329
29.06808	-0.11603
29.13017	-0.11265
29.20261	-0.11490
29.26470	-0.11941
29.32679	-0.11764
29.39923	-0.11684
29.48201	-0.11861
29.54410	-0.11490
29.60619	-0.11555
29.68897	-0.11442
29.75106	-0.11813
29.82350	-0.11603
29.91663	-0.11700
29.99942	-0.11893
30.10290	-0.11587
30.20638	-0.11684
30.30987	-0.11023
30.42370	-0.11216
30.51683	-0.11619
30.62031	-0.11200
30.71345	-0.11974
30.81693	-0.12006
30.91006	-0.11941
30.99285	-0.11523
31.07563	-0.11732
31.15842	-0.11635
31.22051	-0.11700
31.28260	-0.11297
31.35503	-0.11442
31.40678	-0.11506
31.45852	-0.11571
31.47921	-0.11539
31.48956	-0.11249
31.48956	-0.11587
31.51026	-0.11442
31.53095	-0.11651
31.57235	-0.11555
31.60339	-0.11168
31.63444	-0.11732
31.66548	-0.11490
31.69652	-0.11684
31.71722	-0.11523
31.73792	-0.11458
31.75861	-0.11216
31.76896	-0.11506
31.77931	-0.11684
31.80001	-0.11490
31.81035	-0.11603
31.82070	-0.11474
31.83105	-0.11796
31.85175	-0.11732
31.88279	-0.11732
31.91384	-0.11748
31.93453	-0.11732
31.94488	-0.11281
31.95523	-0.11426
31.97593	-0.11780
31.99662	-0.11603
32.02767	-0.11732
32.05871	-0.11732
32.10010	-0.11764
32.12080	-0.12070
32.16219	-0.11877
32.20359	-0.11829
32.25533	-0.11410
32.30707	-0.11635
32.35881	-0.11635
32.43125	-0.11410
32.48299	-0.11490
32.56577	-0.11394
32.65891	-0.11249
32.75204	-0.11458
32.84517	-0.11313
32.94866	-0.11458
33.06249	-0.11619
33.15562	-0.11506
33.25910	-0.11458
33.36258	-0.11748
33.45572	-0.11716
33.53850	-0.11700
33.63164	-0.11909
33.69373	-0.11861
33.75582	-0.11104
33.81790	-0.11845
33.86965	-0.11861
33.93174	-0.11603
33.98348	-0.11152
34.05591	-0.11233
34.12835	-0.11329
34.21114	-0.11700
34.28357	-0.11490
34.36636	-0.11474
34.44914	-0.11732
34.53193	-0.11442
34.60437	-0.11732
34.69750	-0.11506
34.79064	-0.11587
34.87342	-0.12151
34.94586	-0.11378
35.03899	-0.11474
35.13213	-0.11748
35.23561	-0.11506
35.32874	-0.11877
35.44257	-0.11539
35.55640	-0.11829
35.69093	-0.11136
35.81511	-0.11184
35.94963	-0.11474
36.05312	-0.11813
36.16695	-0.11345
36.28078	-0.11313
36.38426	-0.11345
36.48774	-0.11571
36.59122	-0.11668
36.64296	-0.11458
36.70505	-0.11490
36.78784	-0.12038
36.90167	-0.11539
36.98445	-0.11426
37.07759	-0.11796
37.18107	-0.11587
37.25351	-0.11506
37.32594	-0.11684
37.39838	-0.11539
37.46047	-0.11378
37.52256	-0.11361
37.57430	-0.11313
37.63639	-0.11490
37.68813	-0.11378
37.73987	-0.11378
37.80196	-0.11426
37.86405	-0.11571
37.94684	-0.11216
38.01927	-0.11619
38.10206	-0.11829
38.18484	-0.11474
38.26763	-0.11555
38.36076	-0.11426
38.44355	-0.11796
38.53668	-0.11378
38.62982	-0.11410
38.72295	-0.11571
38.81608	-0.11780
38.91957	-0.11539
39.01270	-0.11829
39.10583	-0.11668
39.20932	-0.11506
39.30245	-0.11523
39.39558	-0.11587
39.49906	-0.11410
39.60255	-0.11410
39.69568	-0.11152
39.79916	-0.11088
39.91299	-0.11329
40.03717	-0.11555
40.16135	-0.11345
40.27518	-0.11007
40.40971	-0.11635
40.54423	-0.11539
40.67876	-0.11442
40.82363	-0.11587
40.98920	-0.11055
41.13408	-0.11603
41.26861	-0.11329
41.41348	-0.11523
41.55836	-0.11249
41.69288	-0.11474
41.79636	-0.11845
41.92054	-0.11055
42.03437	-0.11378
42.14820	-0.11345
42.24134	-0.11458
42.31377	-0.11281
42.38621	-0.11619
42.43795	-0.11603
42.48969	-0.11007
42.53109	-0.11184
42.58283	-0.11378
42.62422	-0.11281
42.65526	-0.11329
42.68631	-0.11539
42.72770	-0.11184
42.76909	-0.11039
42.81049	-0.11555
42.86223	-0.11136
42.92432	-0.11539
42.98641	-0.11668
43.05884	-0.11490
43.13128	-0.11233
43.18302	-0.11345
43.25546	-0.11313
43.32790	-0.11313
43.37964	-0.11684
43.44173	-0.11297
43.51416	-0.11506
43.57625	-0.11361
43.64869	-0.11635
43.71078	-0.11668
43.77287	-0.11088
43.82461	-0.11281
43.88670	-0.11265
43.93844	-0.11329
44.00053	-0.11297
44.04192	-0.11216
44.10401	-0.11216
44.15575	-0.11136
44.20749	-0.11233
44.27993	-0.11442
44.34202	-0.11490
44.42481	-0.11168
44.52829	-0.11023
44.63177	-0.11200
44.72490	-0.11442
44.80769	-0.11410
44.90082	-0.11120
44.99396	-0.11297
45.08709	-0.11329
45.19057	-0.11088
45.29405	-0.11748
45.39754	-0.11039
45.48032	-0.11506
45.56311	-0.11361
45.64589	-0.11136
45.72868	-0.11539
45.82181	-0.11265
45.92529	-0.11216
46.01843	-0.11233
46.11156	-0.11184
46.20470	-0.11458
46.30818	-0.11313
46.41166	-0.11619
46.52549	-0.11216
46.62897	-0.11104
46.72211	-0.11442
46.80489	-0.11072
46.90837	-0.11104
47.02220	-0.11104
47.12569	-0.11297
47.20847	-0.11184
47.32230	-0.11313
47.42578	-0.10878
47.53961	-0.11394
47.66379	-0.10975
47.78797	-0.11410
47.89145	-0.11168
48.00528	-0.11297
48.08807	-0.11168
48.20190	-0.11506
48.30538	-0.11088
48.41921	-0.11394
48.51234	-0.11619
48.58478	-0.11426
48.65722	-0.11361
48.72966	-0.11378
48.78140	-0.11039
48.83314	-0.11039
48.87453	-0.11313
48.90557	-0.11474
48.93662	-0.11378
48.96766	-0.11136
49.00906	-0.10910
49.05045	-0.11007
49.08149	-0.11168
49.11254	-0.11442
49.14358	-0.11410
49.19532	-0.10846
49.24707	-0.11088
49.28846	-0.11877
49.34020	-0.11442
49.40229	-0.11394
49.46438	-0.11329
49.53681	-0.11506
49.61960	-0.11523
49.70239	-0.11442
49.78517	-0.11088
49.87831	-0.11780
49.97144	-0.11539
50.06457	-0.11329
50.16805	-0.11281
50.26119	-0.11394
50.36467	-0.11571
50.44746	-0.11458
50.54059	-0.11378
50.63372	-0.11329
50.71651	-0.11442
50.78895	-0.11603
50.87173	-0.11329
50.95452	-0.11603
51.02695	-0.11233
51.09939	-0.11200
51.18218	-0.10959
51.25462	-0.11136
51.35810	-0.11233
51.45123	-0.11345
51.55471	-0.11394
51.65819	-0.11104
51.77203	-0.11216
51.90655	-0.11587
52.03073	-0.11378
52.16526	-0.11168
52.31013	-0.11378
52.44466	-0.11216
52.57918	-0.11200
52.72406	-0.11007
52.85859	-0.11748
52.99311	-0.11635
53.13799	-0.11216
53.22077	-0.11345
53.31391	-0.11426
53.38634	-0.11297
53.51052	-0.11007
53.62435	-0.11265
53.72783	-0.11249
53.82097	-0.11345
53.90375	-0.11555
53.96584	-0.11233
54.01758	-0.11410
54.06932	-0.11587
54.11072	-0.10927
54.15211	-0.11555
54.20385	-0.11249
54.26594	-0.11458
54.31768	-0.11007
54.37977	-0.11072
54.44186	-0.10910
54.50395	-0.11200
54.57639	-0.10846
54.63848	-0.11200
54.71091	-0.11216
54.79370	-0.11184
54.86614	-0.11490
54.94892	-0.11378
55.04206	-0.11281
55.12484	-0.10733
55.19728	-0.11007
55.28006	-0.11200
55.36285	-0.11216
55.44563	-0.11297
55.51807	-0.11329
55.59051	-0.11184
55.66295	-0.10894
55.73538	-0.11072
55.79747	-0.11120
55.85956	-0.11120
55.92165	-0.11072
55.96304	-0.11072
56.02513	-0.11297
56.07687	-0.10862
56.12862	-0.11619
56.18036	-0.11088
56.25279	-0.11072
56.31488	-0.10959
56.38732	-0.11249
56.47011	-0.11233
56.56324	-0.10910
56.66672	-0.10749
56.77020	-0.10669
56.85299	-0.11104
56.96682	-0.11265
57.09100	-0.10927
57.22552	-0.11378
57.32901	-0.11039
57.44284	-0.10991
57.57736	-0.10943
57.69119	-0.11410
57.79468	-0.10508
57.90851	-0.10894
58.03268	-0.10894
58.14651	-0.11184
58.22930	-0.11345
58.34313	-0.10959
58.43626	-0.11394
58.52940	-0.11072
58.63288	-0.10943
58.71566	-0.11200
58.81915	-0.10878
58.91228	-0.11072
59.00541	-0.11345
59.09855	-0.11184
59.19168	-0.10814
59.28482	-0.10733
59.37795	-0.10524
59.48143	-0.11104
59.57456	-0.10830
59.69874	-0.11249
59.82292	-0.11104
59.92640	-0.10669
60.06093	-0.10717
60.20580	-0.10717
60.34033	-0.10637
60.44381	-0.10814
60.57834	-0.10798
60.72321	-0.10910
60.85774	-0.10878
60.99227	-0.10862
61.10610	-0.10782
61.26132	-0.11007
61.39585	-0.11072
61.52003	-0.10894
61.64420	-0.11007
61.76838	-0.11104
61.87186	-0.11023
61.98569	-0.11474
62.09952	-0.11136
62.18231	-0.10846
62.29614	-0.11120
62.40997	-0.10701
62.52380	-0.11023
62.63763	-0.10685
62.74111	-0.10830
62.84459	-0.10765
62.97912	-0.10814
63.10330	-0.11120
63.21713	-0.10685
63.34131	-0.10798
63.43444	-0.10556
63.52758	-0.10250
63.61036	-0.11088
63.69315	-0.10894
63.75524	-0.10572
63.82767	-0.11007
63.87941	-0.11152
63.92081	-0.10991
63.95185	-0.10717
63.98290	-0.10846
64.01394	-0.10653
64.03464	-0.10959
64.06568	-0.10878
64.08638	-0.10411
64.11742	-0.10798
64.14847	-0.10814
64.18986	-0.11039
64.22091	-0.10604
64.26230	-0.10637
64.30369	-0.10363
64.34508	-0.11039
64.38648	-0.10685
64.42787	-0.10814
64.47961	-0.10637
64.52100	-0.10782
64.58309	-0.11023
64.62448	-0.10540
64.67623	-0.10910
64.72797	-0.10363
64.76936	-0.10653
64.82110	-0.10862
64.85214	-0.10637
64.87284	-0.11168
64.89354	-0.10814
64.92458	-0.11104
64.94528	-0.10894
64.96598	-0.10604
65.00737	-0.10653
65.03841	-0.10620
65.07981	-0.10749
65.13155	-0.10991
65.17294	-0.10846
65.22468	-0.10653
65.27642	-0.10814
65.34886	-0.10524
65.42130	-0.10701
65.50408	-0.10443
65.57652	-0.10910
65.65930	-0.10443
65.75244	-0.10878
65.82488	-0.10137
65.88696	-0.10733
65.95940	-0.10395
66.01114	-0.10749
66.05254	-0.10765
66.09393	-0.11023
66.13532	-0.10975
66.15602	-0.10959
66.17671	-0.10556
66.18706	-0.10588
66.19741	-0.10620
66.20776	-0.10733
66.21811	-0.10443
66.23880	-0.10701
66.26985	-0.10330
66.30089	-0.10669
66.34229	-0.10798
66.39403	-0.10894
66.44577	-0.10443
66.50786	-0.10492
66.56995	-0.10846
66.63203	-0.10798
66.68378	-0.10717
66.75621	-0.10637
66.81830	-0.10588
66.88039	-0.10492
66.94248	-0.10443
66.99422	-0.10588
67.05631	-0.10121
67.09770	-0.10073
67.14944	-0.10733
67.20119	-0.10427
67.26327	-0.10701
67.31502	-0.10540
67.36676	-0.10347
67.40815	-0.10443
67.45989	-0.10443
67.52198	-0.10459
67.56337	-0.10411
67.63581	-0.10620
67.70825	-0.10653
67.79103	-0.10508
67.87382	-0.10492
67.95660	-0.10475
68.04974	-0.10733
68.15322	-0.10798
68.25670	-0.10765
68.34984	-0.10459
68.45332	-0.10798
68.56715	-0.10637
68.64993	-0.10717
68.75341	-0.10620
68.83620	-0.10620
68.91899	-0.10379
68.98108	-0.10798
69.07421	-0.09960
69.14665	-0.11088
69.22943	-0.10814
69.29152	-0.10556
69.35361	-0.10653
69.40535	-0.10282
69.44674	-0.10411
69.47779	-0.10814
69.51918	-0.10314
69.55023	-0.10202
69.59162	-0.10121
69.63301	-0.10298
69.67440	-0.10347
69.71580	-0.10379
69.76754	-0.10363
69.82963	-0.10137
69.88137	-0.10234
69.94346	-0.10330
69.99520	-0.10443
70.05729	-0.10427
70.10903	-0.10250
70.17112	-0.10250
70.23321	-0.10492
70.27460	-0.10202
70.32634	-0.10330
70.36773	-0.10862
70.40913	-0.10717
70.47122	-0.10040
70.51261	-0.10282
70.56435	-0.10202
70.61609	-0.10298
70.65748	-0.10443
70.68853	-0.10202
70.72992	-0.10266
70.76096	-0.10314
70.80236	-0.10685
70.84375	-0.10814
70.89549	-0.10347
