Black Body Radiation Experiment Wed, Oct 19, 2022 11:06 AM
Sensor Position (Degrees)	Light Intensity (Volts)
7.96811	-0.08091
8.04055	-0.08027
8.11299	-0.07882
8.17507	-0.07930
8.24751	-0.08091
8.31995	-0.07914
8.38204	-0.08285
8.44413	-0.08140
8.50622	-0.08510
8.54761	-0.08091
8.60970	-0.08027
8.66144	-0.08462
8.70283	-0.08268
8.73388	-0.08333
8.75457	-0.08204
8.78562	-0.07882
8.81666	-0.08430
8.82701	-0.08607
8.83736	-0.08494
8.83736	-0.08510
8.85806	-0.08011
8.85806	-0.08381
8.86840	-0.08268
8.87875	-0.08494
8.90980	-0.08140
8.92015	-0.08075
8.92015	-0.08252
8.92015	-0.08301
8.92015	-0.08252
8.92015	-0.08059
8.92015	-0.08059
8.92015	-0.08607
8.92015	-0.08107
8.92015	-0.08172
8.92015	-0.08494
8.92015	-0.08317
8.92015	-0.08268
8.92015	-0.08671
8.92015	-0.08091
8.92015	-0.08027
8.92015	-0.08526
8.88910	-0.08913
8.83736	-0.08413
8.79597	-0.08204
8.75457	-0.08639
8.74423	-0.08349
8.71318	-0.08075
8.69248	-0.08333
8.68214	-0.08301
8.67179	-0.08236
8.66144	-0.08623
8.66144	-0.08413
8.66144	-0.07737
8.66144	-0.08027
8.66144	-0.08091
8.67179	-0.08236
8.67179	-0.08333
8.67179	-0.07962
8.67179	-0.08333
8.67179	-0.08542
8.68214	-0.08268
8.69248	-0.08075
8.70283	-0.07962
8.72353	-0.08204
8.75457	-0.08252
8.77527	-0.08156
8.79597	-0.08333
8.82701	-0.08236
8.83736	-0.08671
8.88910	-0.07850
8.94084	-0.08059
8.99258	-0.08204
9.04432	-0.08107
9.10641	-0.08301
9.17885	-0.08607
9.25129	-0.08301
9.32372	-0.08172
9.37547	-0.08301
9.42721	-0.08333
9.46860	-0.07882
9.50999	-0.08687
9.56173	-0.07978
9.61347	-0.08204
9.64452	-0.08059
9.66522	-0.08268
9.68591	-0.08123
9.71696	-0.08397
9.75835	-0.08188
9.81009	-0.08413
9.87218	-0.08333
9.93427	-0.08027
9.99636	-0.08252
10.04810	-0.07995
10.12054	-0.07866
10.20332	-0.08349
10.28611	-0.08140
10.35854	-0.08107
10.41029	-0.07962
10.46203	-0.07688
10.50342	-0.08494
10.54481	-0.08317
10.55516	-0.07882
10.56551	-0.07914
10.57586	-0.08075
10.57586	-0.08236
10.57586	-0.08591
10.59655	-0.08381
10.61725	-0.08156
10.63795	-0.08156
10.65864	-0.08075
10.67934	-0.07705
10.72073	-0.08075
10.74143	-0.08156
10.76212	-0.07930
10.79317	-0.08236
10.82421	-0.07705
10.85526	-0.08430
10.87595	-0.07995
