Black Body Radiation Experiment Wed, Oct 19, 2022 11:02 AM
Sensor Position (Degrees)	Light Intensity (Volts)
2.24556	-0.12876
2.35939	-0.12860
2.48357	-0.12924
2.61809	-0.13198
2.74227	-0.13279
2.86645	-0.13198
3.00098	-0.12779
3.11481	-0.12940
3.21829	-0.12892
3.34247	-0.13214
3.44595	-0.12956
3.54943	-0.12779
3.65291	-0.13101
3.74605	-0.12811
3.80814	-0.12924
3.88057	-0.12618
3.94266	-0.13021
3.99440	-0.12860
4.07719	-0.13214
4.14963	-0.13214
4.20137	-0.12876
4.24276	-0.13037
4.30485	-0.12779
4.35659	-0.13182
4.41868	-0.12876
4.46007	-0.13230
4.49112	-0.12811
4.50147	-0.12795
4.51181	-0.12554
4.52216	-0.12650
4.52216	-0.12892
4.53251	-0.12570
4.53251	-0.12763
4.53251	-0.12860
4.53251	-0.12602
4.53251	-0.12779
4.53251	-0.12811
4.53251	-0.12844
4.53251	-0.13053
4.53251	-0.12666
4.54286	-0.12618
4.60495	-0.12972
4.60495	-0.12554
4.61530	-0.12844
4.61530	-0.12989
4.62564	-0.12795
4.64634	-0.12989
4.65669	-0.13472
4.66704	-0.13085
4.67738	-0.12811
4.67738	-0.12731
4.68773	-0.12699
4.70843	-0.12682
4.71878	-0.12747
4.72913	-0.12795
4.74982	-0.12827
4.77052	-0.12731
4.78087	-0.12425
4.78087	-0.12360
4.78087	-0.13069
4.78087	-0.12618
4.78087	-0.12940
4.78087	-0.13021
4.78087	-0.12650
4.78087	-0.12908
4.78087	-0.12876
4.78087	-0.13407
4.78087	-0.12731
4.78087	-0.12570
4.78087	-0.12731
4.80156	-0.12699
4.86365	-0.13005
4.87400	-0.12876
4.91539	-0.12521
4.94644	-0.12682
4.97748	-0.12344
5.01888	-0.12715
5.06027	-0.12699
5.08096	-0.12972
5.10166	-0.12505
5.11201	-0.12876
5.11201	-0.12715
5.12236	-0.12827
5.15340	-0.12715
5.17410	-0.12586
5.20514	-0.12989
5.22584	-0.12860
5.25688	-0.12441
5.26723	-0.12537
5.29828	-0.12844
5.32932	-0.13085
5.37071	-0.12731
5.38106	-0.12699
5.40176	-0.12682
5.40176	-0.12763
5.40176	-0.12747
5.41211	-0.12699
5.41211	-0.13295
5.48454	-0.12924
5.49489	-0.13069
5.52594	-0.12908
5.53628	-0.13311
5.56733	-0.12892
5.59837	-0.12972
5.63977	-0.12892
5.68116	-0.12972
5.70186	-0.13005
5.72255	-0.13246
5.74325	-0.12747
5.78464	-0.12795
5.81569	-0.12634
5.86743	-0.12811
5.90882	-0.13488
5.92952	-0.13053
5.93986	-0.12731
5.95021	-0.12747
5.99161	-0.12908
6.01230	-0.12634
6.04335	-0.12699
6.06404	-0.12876
6.08474	-0.13214
6.09509	-0.13166
6.09509	-0.12924
6.12613	-0.12908
6.14683	-0.13005
6.15718	-0.12956
6.16752	-0.13069
6.17787	-0.12586
6.18822	-0.12376
6.23996	-0.12956
6.26066	-0.12570
6.33310	-0.13037
6.37449	-0.12779
6.43658	-0.12699
6.48832	-0.12940
6.56076	-0.12989
6.62285	-0.12537
6.70563	-0.12795
6.78842	-0.12892
6.84016	-0.12844
6.90225	-0.12779
6.93329	-0.12634
6.98503	-0.13198
7.01608	-0.12602
7.04712	-0.12989
7.07817	-0.12989
7.09886	-0.12634
7.11956	-0.12602
7.15060	-0.13166
7.19200	-0.12860
7.22304	-0.13230
7.26443	-0.12779
7.30583	-0.12972
7.34722	-0.12827
7.38861	-0.12554
7.41966	-0.12827
7.46105	-0.12827
7.52314	-0.13117
7.56453	-0.12441
7.61627	-0.12634
7.68871	-0.12892
7.75080	-0.12360
7.82324	-0.12602
7.91637	-0.12602
8.00950	-0.12795
8.07159	-0.12473
8.18542	-0.12344
8.28891	-0.12344
8.40274	-0.13134
8.49587	-0.12763
8.59935	-0.12602
8.69248	-0.12731
8.77527	-0.12666
8.84771	-0.12795
8.90980	-0.12940
8.96154	-0.12827
9.01328	-0.12699
9.05467	-0.12924
9.09606	-0.13150
9.12711	-0.12860
9.15815	-0.12892
9.19955	-0.13085
9.24094	-0.13005
9.29268	-0.13101
9.34442	-0.12554
9.39616	-0.13101
9.43755	-0.12618
9.45825	-0.12860
9.49964	-0.12860
9.55139	-0.12747
9.58243	-0.12827
9.62382	-0.12731
9.67556	-0.12731
9.73765	-0.12860
9.76870	-0.13472
9.83079	-0.12537
9.89288	-0.12892
9.95496	-0.12989
10.03775	-0.13375
10.12054	-0.13134
10.19297	-0.12972
10.26541	-0.12972
10.33785	-0.13182
10.38959	-0.12844
10.46203	-0.12699
10.53446	-0.13069
10.59655	-0.12892
10.65864	-0.12972
10.71038	-0.12940
10.78282	-0.12650
10.86561	-0.12876
10.91735	-0.12763
10.95874	-0.12972
11.02083	-0.13037
11.10361	-0.12731
11.16570	-0.12521
11.22779	-0.12908
11.31058	-0.12682
11.40371	-0.12699
11.45545	-0.12602
11.51754	-0.12956
11.57963	-0.12989
11.65207	-0.13005
11.72451	-0.12940
11.77625	-0.12892
11.83834	-0.12972
11.89008	-0.13085
11.95217	-0.12779
12.02460	-0.12860
12.09704	-0.12779
12.12809	-0.13085
12.14878	-0.12924
12.17983	-0.12908
12.19018	-0.12715
12.20052	-0.12827
12.21087	-0.12811
12.23157	-0.12570
12.24192	-0.12554
12.25226	-0.12537
12.26261	-0.13279
12.27296	-0.12586
12.29366	-0.12666
12.30401	-0.12844
12.32470	-0.12231
12.33505	-0.12731
12.36609	-0.12393
12.38679	-0.12650
12.41784	-0.12586
12.44888	-0.12699
12.46958	-0.12457
12.50062	-0.12586
12.52132	-0.12940
12.55236	-0.12731
12.57306	-0.12682
12.59375	-0.12409
12.62480	-0.12554
12.66619	-0.12505
12.69724	-0.12811
12.72828	-0.12956
12.75933	-0.12827
12.79037	-0.12264
12.82141	-0.12827
12.87316	-0.12844
12.90420	-0.12731
12.94559	-0.12409
12.97664	-0.12747
13.01803	-0.12328
13.04908	-0.12844
13.09047	-0.12715
13.14221	-0.12892
13.18360	-0.12328
13.23534	-0.13037
13.27674	-0.12666
13.31813	-0.12811
13.36987	-0.12924
13.41126	-0.12908
13.43196	-0.12972
13.46300	-0.12103
13.49405	-0.12618
13.53544	-0.12634
13.57683	-0.12779
13.60788	-0.12264
13.62857	-0.12618
13.65962	-0.12682
13.69066	-0.12586
13.72171	-0.12699
13.76310	-0.12264
13.79415	-0.12441
13.84589	-0.12264
13.88728	-0.12537
13.92867	-0.12860
13.98041	-0.12376
14.02181	-0.13005
14.06320	-0.12908
14.10459	-0.12570
14.14598	-0.12908
14.17703	-0.12521
14.20807	-0.12666
14.22877	-0.12537
14.25981	-0.12344
14.28051	-0.12715
14.31156	-0.12537
14.33225	-0.12505
14.34260	-0.12618
14.36330	-0.12844
14.38399	-0.12731
14.40469	-0.12634
14.42539	-0.12360
14.44608	-0.12231
14.45643	-0.12248
14.47713	-0.12699
14.48747	-0.12924
14.49782	-0.12505
14.51852	-0.12602
14.53922	-0.12666
14.57026	-0.12441
14.60130	-0.12505
14.63235	-0.12827
14.67374	-0.12505
14.72548	-0.12731
14.78757	-0.12554
14.87036	-0.12264
14.90140	-0.12473
14.94280	-0.12537
14.97384	-0.12650
15.00488	-0.12860
15.03593	-0.12586
15.07732	-0.12715
15.09802	-0.12264
15.11871	-0.12489
15.12906	-0.12489
15.14976	-0.12892
15.14976	-0.12457
15.16011	-0.12457
15.17046	-0.12376
15.17046	-0.12505
15.18080	-0.12602
15.18080	-0.12537
15.18080	-0.12602
15.18080	-0.12763
15.19115	-0.12473
15.21185	-0.12376
15.24289	-0.12505
15.26359	-0.12570
15.27394	-0.12231
15.29463	-0.12360
15.32568	-0.12296
15.34637	-0.12618
15.37742	-0.12183
15.40846	-0.12586
15.43951	-0.13101
15.47055	-0.12699
15.50160	-0.12779
15.54299	-0.13150
15.57404	-0.12586
15.60508	-0.12296
15.63612	-0.12505
15.66717	-0.12280
15.70856	-0.12409
15.73961	-0.12248
15.78100	-0.12231
15.82239	-0.12167
15.86378	-0.12360
15.91553	-0.12344
15.95692	-0.12409
15.99831	-0.12586
16.06040	-0.12199
16.12249	-0.12425
16.19493	-0.12779
16.23632	-0.12570
16.28806	-0.12602
16.35015	-0.12360
16.41224	-0.12876
16.45363	-0.12264
16.50537	-0.12231
16.55711	-0.12666
16.60885	-0.12183
16.66060	-0.12586
16.71234	-0.12731
16.76408	-0.12409
16.81582	-0.12344
16.89860	-0.12441
16.98139	-0.12586
17.03313	-0.12537
17.08487	-0.12634
17.15731	-0.12554
17.20905	-0.12199
17.25044	-0.12666
17.30218	-0.12215
17.36427	-0.12521
17.41601	-0.12376
17.45741	-0.12248
17.48845	-0.12795
17.50915	-0.12924
17.52984	-0.12409
17.54019	-0.12296
17.56089	-0.12054
17.58159	-0.12441
17.62298	-0.12715
17.66437	-0.12231
17.68507	-0.12119
17.71611	-0.12167
17.73681	-0.12151
17.76785	-0.12199
17.78855	-0.11941
17.80925	-0.12393
17.86099	-0.12441
17.89203	-0.12844
17.93342	-0.12360
17.97482	-0.12666
18.01621	-0.12248
18.05760	-0.12151
18.10934	-0.12505
18.16108	-0.12328
18.21283	-0.12360
18.25422	-0.12441
18.28526	-0.12409
18.31631	-0.12312
18.35770	-0.12038
18.38874	-0.12344
18.41979	-0.11813
18.46118	-0.12038
18.50257	-0.11958
18.53362	-0.11925
18.55432	-0.12183
18.59571	-0.12103
18.63710	-0.12070
18.68884	-0.11925
18.73023	-0.12183
18.78198	-0.12441
18.83372	-0.12086
18.89581	-0.11893
18.95790	-0.11845
19.01998	-0.11764
19.07173	-0.11861
19.15451	-0.11603
19.20625	-0.11490
19.27869	-0.11829
19.34078	-0.11603
19.40287	-0.11716
19.45461	-0.11700
19.51670	-0.11474
19.55809	-0.11313
19.59948	-0.11200
19.66157	-0.11780
19.71331	-0.11265
19.74436	-0.11039
19.78575	-0.11104
19.83749	-0.11506
19.86854	-0.10717
19.90993	-0.10798
19.98237	-0.10830
20.03411	-0.10749
20.07550	-0.10927
20.12724	-0.10701
20.16863	-0.10347
20.21003	-0.10620
20.25142	-0.10395
20.29281	-0.10282
20.34455	-0.10459
20.39629	-0.09863
20.44804	-0.10153
20.51012	-0.09783
20.56187	-0.09928
20.63430	-0.09541
20.69639	-0.09589
20.77918	-0.09171
20.84127	-0.08752
20.93440	-0.08655
21.02753	-0.08623
21.08962	-0.08542
21.15171	-0.08397
21.23450	-0.07946
21.28624	-0.08107
21.33798	-0.08091
21.40007	-0.07109
21.43111	-0.07398
21.49320	-0.07302
21.54494	-0.07560
21.59669	-0.07334
21.62773	-0.07012
21.66912	-0.07302
21.70017	-0.06448
21.73121	-0.06867
21.77260	-0.06867
21.81400	-0.06786
21.83469	-0.06464
21.86574	-0.06335
21.89678	-0.06545
21.92783	-0.06561
21.95887	-0.06883
21.98992	-0.07060
22.02096	-0.06641
22.06235	-0.06561
22.09340	-0.06915
22.11410	-0.06529
22.13479	-0.07044
22.16584	-0.06706
22.18653	-0.06577
22.21758	-0.06738
22.23827	-0.06899
22.27967	-0.07044
22.31071	-0.07141
22.36245	-0.07221
22.41419	-0.07221
22.46593	-0.07237
22.50733	-0.07511
22.52802	-0.07640
22.57976	-0.07237
22.66255	-0.07656
22.73499	-0.08220
22.79708	-0.08043
22.83847	-0.07705
22.90056	-0.07962
22.95230	-0.08333
22.99369	-0.08977
23.04543	-0.08703
23.08683	-0.08929
23.12822	-0.09316
23.16961	-0.09154
23.21100	-0.09235
23.25240	-0.09412
23.28344	-0.09960
23.32483	-0.09992
23.36623	-0.09767
23.39727	-0.09960
23.43866	-0.10266
23.45936	-0.10653
23.49041	-0.10282
23.51110	-0.10572
23.53180	-0.10475
23.56284	-0.10395
23.58354	-0.10556
23.61458	-0.10975
23.64563	-0.11055
23.67667	-0.10878
23.70772	-0.11378
23.73876	-0.11249
23.76981	-0.10991
23.80085	-0.11474
23.83190	-0.11152
23.88364	-0.11168
23.92503	-0.11281
23.96642	-0.11249
24.01816	-0.11345
24.06990	-0.11265
24.12165	-0.11700
24.17339	-0.11281
24.21478	-0.11490
24.25617	-0.11974
24.30791	-0.11780
24.35965	-0.11861
24.40105	-0.12103
24.44244	-0.12376
24.48383	-0.12441
24.52522	-0.11941
24.54592	-0.12554
24.57697	-0.12586
24.60801	-0.11941
24.63905	-0.12215
24.67010	-0.12167
24.70114	-0.11990
24.74254	-0.12038
24.77358	-0.12151
24.80463	-0.11990
24.84602	-0.12215
24.88741	-0.12135
24.93915	-0.12328
24.98055	-0.12924
25.03229	-0.12215
25.08403	-0.12505
25.13577	-0.12473
25.18751	-0.12344
25.24960	-0.12586
25.32204	-0.12537
25.38413	-0.12360
25.44621	-0.12521
25.50830	-0.12296
25.57039	-0.12215
25.64283	-0.12215
25.71527	-0.12183
25.75666	-0.11861
25.82910	-0.12119
25.90153	-0.12151
25.96362	-0.12393
26.01537	-0.12119
26.07745	-0.12699
26.12920	-0.12602
26.18094	-0.12473
26.23268	-0.12393
26.27407	-0.12248
26.32581	-0.12441
26.37755	-0.12489
26.41894	-0.12280
26.48103	-0.12634
26.55347	-0.12296
26.62591	-0.12586
26.69835	-0.12699
26.76044	-0.12795
26.82252	-0.12328
26.88461	-0.12409
26.94670	-0.12328
27.00879	-0.12264
27.07088	-0.12328
27.12262	-0.12070
27.17436	-0.12006
27.21576	-0.12376
27.26750	-0.12103
27.31924	-0.12360
27.37098	-0.12473
27.43307	-0.12280
27.48481	-0.12135
27.52620	-0.12602
27.56759	-0.12328
27.60899	-0.12409
27.64003	-0.12763
27.68142	-0.12409
27.71247	-0.12248
27.74351	-0.12521
27.77456	-0.12425
27.80560	-0.12634
27.81595	-0.12570
27.83665	-0.12409
27.84700	-0.12103
27.85734	-0.12409
27.86769	-0.12425
27.87804	-0.12521
27.88839	-0.12763
27.89874	-0.12231
27.89874	-0.12393
27.90908	-0.12312
27.91943	-0.12231
27.94013	-0.12151
27.97117	-0.12505
27.99187	-0.12119
28.03326	-0.12183
28.06431	-0.12280
28.09535	-0.12473
28.13675	-0.12747
28.17814	-0.12505
28.21953	-0.12006
28.26092	-0.12151
28.30232	-0.12473
28.35406	-0.12811
28.40580	-0.12489
28.43684	-0.12473
28.48858	-0.12328
28.52998	-0.12924
28.57137	-0.12586
28.61276	-0.12505
28.65416	-0.12022
28.68520	-0.12280
28.72659	-0.12441
28.75764	-0.12135
28.80938	-0.12135
28.85077	-0.12409
28.90251	-0.12376
28.95425	-0.12135
29.01634	-0.12183
29.07843	-0.12393
29.14052	-0.12183
29.20261	-0.12151
29.26470	-0.12199
29.32679	-0.12199
29.39923	-0.12360
29.45097	-0.12119
29.51306	-0.11958
29.59584	-0.12054
29.65793	-0.11877
29.73037	-0.11941
29.79246	-0.12183
29.85455	-0.12473
29.91663	-0.12167
29.97872	-0.12489
30.03047	-0.11587
30.09255	-0.12280
30.15464	-0.12489
30.21673	-0.12489
30.28917	-0.12393
30.34091	-0.12231
30.40300	-0.12135
30.45474	-0.12119
30.51683	-0.12328
30.58927	-0.12328
30.65136	-0.12586
30.70310	-0.12135
30.76519	-0.11893
30.82728	-0.12119
30.88937	-0.12167
30.96180	-0.12280
31.04459	-0.12296
31.10668	-0.12296
31.16877	-0.11958
31.22051	-0.12425
31.28260	-0.12570
31.34469	-0.12312
31.39643	-0.12264
31.43782	-0.12537
31.46886	-0.12086
31.49991	-0.12393
31.52061	-0.11813
31.53095	-0.12167
31.54130	-0.12296
31.56200	-0.12393
31.58269	-0.12199
31.60339	-0.12119
31.62409	-0.11990
31.63444	-0.12054
31.65513	-0.12586
31.67583	-0.11539
31.69652	-0.12376
31.70687	-0.12103
31.72757	-0.12248
31.74827	-0.12070
31.76896	-0.12006
31.80001	-0.12360
31.82070	-0.12183
31.84140	-0.12473
31.87244	-0.12199
31.90349	-0.12199
31.93453	-0.12199
31.96558	-0.12070
32.00697	-0.12199
32.05871	-0.11603
32.10010	-0.12022
32.15185	-0.12119
32.19324	-0.12119
32.24498	-0.12167
32.27602	-0.12167
32.31742	-0.11990
32.34846	-0.11813
32.38985	-0.11909
32.42090	-0.12086
32.46229	-0.11974
32.49334	-0.12264
32.52438	-0.11990
32.56577	-0.12360
32.60717	-0.12086
32.62786	-0.11845
32.65891	-0.12199
32.67960	-0.12167
32.71065	-0.12151
32.75204	-0.12070
32.78309	-0.12006
32.82448	-0.11958
32.86587	-0.12231
32.89692	-0.12199
32.93831	-0.12119
32.99005	-0.12215
33.05214	-0.12103
33.10388	-0.12328
33.15562	-0.11877
33.20736	-0.11990
33.24875	-0.12425
33.30050	-0.12199
33.36258	-0.12086
33.41433	-0.12554
33.48676	-0.11780
33.55920	-0.11780
33.64199	-0.12296
33.71442	-0.11780
33.79721	-0.12038
33.90069	-0.11732
33.97313	-0.12038
34.04557	-0.12231
34.11800	-0.12038
34.19044	-0.12103
34.26288	-0.12441
34.33531	-0.11845
34.41810	-0.12328
34.48019	-0.12215
34.55263	-0.12393
34.63541	-0.12054
34.69750	-0.12022
34.75959	-0.11893
34.82168	-0.11845
34.89412	-0.12280
34.96655	-0.11893
35.02864	-0.11796
35.08038	-0.12151
35.14247	-0.12054
35.20456	-0.12070
35.26665	-0.12167
35.34944	-0.12022
35.41153	-0.12167
35.49431	-0.12312
35.57710	-0.12038
35.64954	-0.11845
35.74267	-0.11732
35.82545	-0.11909
35.92894	-0.12344
36.02207	-0.11716
36.12555	-0.11893
36.22903	-0.11941
36.35321	-0.12135
36.45669	-0.12006
36.57053	-0.11877
36.68436	-0.11974
36.78784	-0.11941
36.88097	-0.11877
36.97410	-0.12264
37.06724	-0.11668
37.15002	-0.11684
37.22246	-0.11700
37.28455	-0.11426
37.33629	-0.11732
37.37768	-0.12038
37.40873	-0.11651
37.45012	-0.12119
37.49151	-0.11796
37.53291	-0.11716
37.57430	-0.12070
37.61569	-0.11877
37.67778	-0.11700
37.72952	-0.11990
37.78126	-0.11941
37.83300	-0.11587
37.88475	-0.11233
37.94684	-0.11506
38.02962	-0.11925
38.08136	-0.11378
38.14345	-0.11958
38.21589	-0.11958
38.27798	-0.11490
38.34007	-0.11571
38.41250	-0.11635
38.47459	-0.11668
38.56773	-0.11716
38.67121	-0.11732
38.75399	-0.11523
38.84713	-0.11394
38.92991	-0.11555
39.00235	-0.11249
39.07479	-0.11120
39.15757	-0.11136
39.21966	-0.12006
39.27140	-0.11426
39.34384	-0.11378
39.41628	-0.11571
39.48872	-0.11152
39.55081	-0.11216
39.62324	-0.11668
39.69568	-0.11635
39.77847	-0.11168
39.86125	-0.11281
39.95439	-0.11426
40.04752	-0.11668
40.13030	-0.11909
40.22344	-0.11361
40.31657	-0.11587
40.39936	-0.11764
40.49249	-0.11619
40.58563	-0.11845
40.68911	-0.11796
40.79259	-0.11361
40.89607	-0.11216
40.98920	-0.11184
41.09269	-0.11474
41.17547	-0.11313
41.24791	-0.11619
41.32035	-0.11571
41.40313	-0.11394
41.49627	-0.11265
41.58940	-0.11619
41.68253	-0.11313
41.80671	-0.11603
41.95159	-0.11539
42.06542	-0.11329
42.18960	-0.11764
42.32412	-0.11442
42.44830	-0.11361
42.57248	-0.11506
42.69666	-0.11941
42.80014	-0.11603
42.90362	-0.11426
42.99675	-0.12054
43.07954	-0.11764
43.17267	-0.11458
43.25546	-0.11055
43.35894	-0.11490
43.46242	-0.11635
43.55556	-0.11603
43.64869	-0.11120
43.75217	-0.11732
43.87635	-0.10878
43.97983	-0.11313
44.09366	-0.11184
44.18680	-0.11329
44.29028	-0.11796
44.38341	-0.11200
44.48690	-0.11426
44.56968	-0.11619
44.66281	-0.11329
44.75595	-0.11619
44.83873	-0.11700
44.93187	-0.11941
45.02500	-0.11651
45.10779	-0.11297
45.21127	-0.11571
45.29405	-0.11587
45.37684	-0.11088
45.45963	-0.11474
45.52171	-0.11426
45.57346	-0.11184
45.61485	-0.11539
45.65624	-0.11603
45.69763	-0.11297
45.72868	-0.11329
45.78042	-0.11345
45.82181	-0.11200
45.86321	-0.11555
45.91495	-0.11184
45.97704	-0.11410
46.02878	-0.11297
46.10121	-0.11120
46.17365	-0.11635
46.23574	-0.11055
46.29783	-0.11410
46.35992	-0.11394
46.40131	-0.11361
46.44270	-0.11458
46.50479	-0.11555
46.55653	-0.11506
46.60828	-0.11345
46.67036	-0.11136
46.73245	-0.11329
46.80489	-0.11539
46.88768	-0.11072
46.97046	-0.11845
47.05325	-0.11490
47.13603	-0.11361
47.22917	-0.11426
47.35335	-0.11184
47.44648	-0.11378
47.57066	-0.11329
47.68449	-0.10927
47.81901	-0.11297
47.96389	-0.11555
48.10876	-0.10991
48.24329	-0.11329
48.36747	-0.11152
48.49165	-0.11442
48.61583	-0.11072
48.72966	-0.11587
48.82279	-0.11329
48.91592	-0.11458
48.99871	-0.11651
49.07115	-0.11378
49.15393	-0.10975
49.22637	-0.11184
49.28846	-0.11281
49.35055	-0.11281
49.40229	-0.11168
49.45403	-0.11233
49.52647	-0.11861
49.59890	-0.11216
49.66099	-0.11378
49.75413	-0.11361
49.83691	-0.11378
49.90935	-0.11265
49.98179	-0.11072
50.04388	-0.11345
50.10597	-0.10459
50.17840	-0.11023
50.24049	-0.11442
50.29223	-0.11410
50.34397	-0.11136
50.39572	-0.11168
50.43711	-0.11313
50.47850	-0.11039
50.50955	-0.11249
50.54059	-0.10733
50.57163	-0.11426
50.59233	-0.11378
50.60268	-0.11265
50.62338	-0.11410
50.64407	-0.11120
50.68546	-0.11184
50.71651	-0.10524
50.77860	-0.10910
50.85104	-0.10814
50.91312	-0.11039
50.97521	-0.11216
51.04765	-0.11072
51.12009	-0.11506
51.18218	-0.11007
51.25462	-0.11136
51.32705	-0.11233
51.38914	-0.10943
51.46158	-0.11023
51.53402	-0.11104
51.60645	-0.10959
51.68924	-0.11168
51.78237	-0.11361
51.86516	-0.10878
51.92725	-0.11313
51.98934	-0.11039
52.05143	-0.11490
52.10317	-0.11023
52.16526	-0.10846
52.22735	-0.11152
52.27909	-0.10943
52.34118	-0.11200
52.39292	-0.11136
52.44466	-0.11055
52.50675	-0.11120
52.56884	-0.11007
52.63093	-0.11120
52.69301	-0.11039
52.77580	-0.11216
52.84824	-0.11442
52.93102	-0.10798
53.02416	-0.11571
53.10694	-0.11023
53.20008	-0.11571
53.28286	-0.11168
53.36565	-0.10894
53.47948	-0.11039
53.57261	-0.10959
53.66574	-0.11329
53.80027	-0.10991
53.90375	-0.10975
53.99689	-0.10927
54.11072	-0.10846
54.20385	-0.11168
54.29698	-0.10910
54.39012	-0.10830
54.47290	-0.11442
54.55569	-0.11329
54.63848	-0.11539
54.70056	-0.10927
54.77300	-0.10685
54.83509	-0.11072
54.87648	-0.11490
54.93857	-0.11088
54.99031	-0.11072
55.04206	-0.10943
55.09380	-0.11072
55.15589	-0.11233
55.20763	-0.11426
55.25937	-0.11297
55.32146	-0.10846
55.37320	-0.11635
55.42494	-0.11072
55.46633	-0.11571
55.50772	-0.11072
55.55946	-0.11313
55.59051	-0.11120
55.63190	-0.10943
55.67330	-0.10878
55.71469	-0.11055
55.75608	-0.10894
55.78713	-0.10508
55.84921	-0.11039
55.90096	-0.10685
55.96304	-0.11136
56.03548	-0.11281
56.09757	-0.11136
56.17001	-0.10894
56.23210	-0.10862
56.30453	-0.11216
56.35628	-0.10782
56.43906	-0.11136
56.52185	-0.11055
56.60463	-0.10959
56.68742	-0.10927
56.77020	-0.10733
56.82194	-0.11200
56.88403	-0.11635
56.95647	-0.10959
57.01856	-0.11378
57.07030	-0.11088
57.12204	-0.10878
57.18413	-0.10894
57.22552	-0.10588
57.26692	-0.11007
57.30831	-0.11216
57.36005	-0.10234
57.40144	-0.10991
57.43249	-0.11120
57.47388	-0.10620
57.50493	-0.10798
57.55667	-0.11168
57.59806	-0.10653
57.63945	-0.11200
57.69119	-0.10991
57.73259	-0.11120
57.79468	-0.11023
57.86711	-0.11200
57.92920	-0.10975
58.01199	-0.11120
58.09477	-0.10927
58.17756	-0.10959
58.26034	-0.11039
58.34313	-0.11249
58.41557	-0.10991
58.50870	-0.11055
58.60183	-0.11281
58.68462	-0.10830
58.77775	-0.10943
58.86054	-0.11233
58.94332	-0.11023
59.02611	-0.10782
59.10890	-0.10556
59.18133	-0.10894
59.25377	-0.11023
59.31586	-0.10862
