Black Body Radiation Experiment Wed, Oct 19, 2022 11:07 AM
Sensor Position (Degrees)	Light Intensity (Volts)
24.42174	-0.00777
24.53557	-0.01164
24.62871	-0.00890
24.71149	-0.01035
24.79428	-0.01341
24.88741	-0.01196
24.94950	-0.01309
25.03229	-0.01551
25.12542	-0.01551
25.21855	-0.01567
25.30134	-0.01341
25.41517	-0.01631
25.50830	-0.01390
25.61179	-0.01277
25.69457	-0.01857
25.78770	-0.01744
25.84979	-0.02115
25.92223	-0.01712
25.99467	-0.01631
26.06711	-0.01599
26.13954	-0.01615
26.20163	-0.01825
26.27407	-0.01712
26.36720	-0.02066
26.46034	-0.02018
26.55347	-0.01760
26.63626	-0.01615
26.73974	-0.01535
26.86392	-0.01953
26.96740	-0.01696
27.08123	-0.01535
27.17436	-0.01567
27.27784	-0.01148
27.37098	-0.01937
27.45376	-0.01712
27.54690	-0.01921
27.65038	-0.01744
27.73317	-0.02050
27.81595	-0.02050
27.88839	-0.02018
27.95048	-0.01518
28.02292	-0.01373
28.08500	-0.01454
28.14709	-0.01841
28.20918	-0.02018
28.27127	-0.01986
28.34371	-0.01261
28.40580	-0.01825
28.46789	-0.01422
28.54032	-0.01712
28.61276	-0.01728
28.68520	-0.01422
28.75764	-0.01599
28.84042	-0.01841
28.90251	-0.01551
28.96460	-0.01712
29.03704	-0.01905
29.08878	-0.01454
29.15087	-0.01712
29.21296	-0.01422
29.26470	-0.01454
29.34748	-0.01712
29.40957	-0.01293
29.47166	-0.01615
29.54410	-0.01438
29.60619	-0.01728
29.67863	-0.01309
29.76141	-0.02066
29.86489	-0.01921
29.94768	-0.01889
30.03047	-0.01760
30.13395	-0.01470
30.22708	-0.01905
30.33056	-0.01792
30.43404	-0.01454
30.54787	-0.01518
30.65136	-0.01615
30.76519	-0.01744
30.86867	-0.01776
30.99285	-0.01599
31.11703	-0.02050
31.25155	-0.01937
31.36538	-0.02050
31.47921	-0.01760
31.60339	-0.01454
31.71722	-0.01406
31.82070	-0.01486
31.92418	-0.01325
32.01732	-0.01970
32.12080	-0.01921
32.22428	-0.01808
32.33811	-0.01696
32.45194	-0.02195
32.55542	-0.01728
32.66926	-0.01953
32.76239	-0.01808
32.86587	-0.01921
32.96935	-0.01986
33.07283	-0.01841
33.16597	-0.01518
33.27980	-0.01470
33.38328	-0.01937
