Black Body Radiation Experiment Wed, Oct 19, 2022 11:03 AM
Sensor Position (Degrees)	Light Intensity (Volts)
5.74325	-0.14326
5.82603	-0.13907
5.91917	-0.14293
6.03300	-0.13907
6.13648	-0.14277
6.23996	-0.13971
6.32275	-0.13971
6.48832	-0.14326
6.57110	-0.13810
6.71598	-0.13794
6.85051	-0.13681
6.98503	-0.14020
7.09886	-0.14422
7.23339	-0.14116
7.35757	-0.13907
7.48175	-0.13939
7.59558	-0.14406
7.69906	-0.13826
7.82324	-0.14052
7.91637	-0.14036
8.03020	-0.13875
8.12333	-0.14148
8.21647	-0.13810
8.31995	-0.13842
8.39239	-0.13858
8.47517	-0.14116
8.54761	-0.14310
8.62005	-0.14020
8.68214	-0.14148
8.74423	-0.14036
8.80631	-0.13842
8.85806	-0.13842
8.92015	-0.13665
8.96154	-0.13649
9.02363	-0.13569
9.07537	-0.14052
9.12711	-0.14261
9.15815	-0.13858
9.19955	-0.14003
9.24094	-0.14229
9.29268	-0.13826
9.33407	-0.13520
9.37547	-0.13810
9.42721	-0.13939
9.46860	-0.14052
9.53069	-0.14197
9.58243	-0.13810
9.64452	-0.13891
9.69626	-0.13858
9.74800	-0.14261
9.79974	-0.13971
9.85148	-0.13955
9.90322	-0.14358
9.96531	-0.13987
10.01705	-0.13649
10.08949	-0.14100
10.16193	-0.13778
10.23437	-0.14116
10.30680	-0.13939
10.38959	-0.14084
10.45168	-0.13875
10.53446	-0.14100
10.61725	-0.13842
10.70003	-0.13907
10.79317	-0.14084
10.87595	-0.13552
10.95874	-0.14358
11.04153	-0.14052
11.12431	-0.13923
11.19675	-0.13697
11.26919	-0.14036
11.34162	-0.13520
11.41406	-0.13842
11.48650	-0.13939
11.56928	-0.13794
11.64172	-0.13794
11.70381	-0.13343
11.75555	-0.14197
11.80729	-0.13907
11.87973	-0.14100
11.92112	-0.13923
11.98321	-0.13923
12.03495	-0.13826
12.07634	-0.14165
12.11774	-0.13971
12.16948	-0.14068
12.21087	-0.13585
12.26261	-0.14148
12.31435	-0.14293
12.36609	-0.13842
12.40749	-0.14052
12.45923	-0.13472
12.51097	-0.13794
12.57306	-0.14003
12.63515	-0.13858
12.67654	-0.14181
12.72828	-0.14406
12.76967	-0.13842
12.82141	-0.13987
12.86281	-0.13730
12.91455	-0.14261
12.97664	-0.13778
13.03873	-0.13810
13.11116	-0.14132
13.16291	-0.14003
13.26639	-0.14148
13.36987	-0.13230
13.45265	-0.13601
13.50440	-0.13504
13.60788	-0.13762
13.70101	-0.13875
13.77345	-0.13552
13.84589	-0.13842
13.92867	-0.13794
14.00111	-0.13971
14.08389	-0.13955
14.15633	-0.13504
14.22877	-0.13617
14.30121	-0.13858
14.35295	-0.13585
14.40469	-0.14310
14.46678	-0.14132
14.50817	-0.13601
14.55991	-0.13714
14.61165	-0.13842
14.66339	-0.13746
14.72548	-0.13826
14.78757	-0.13601
14.83931	-0.13810
14.89105	-0.13681
14.93245	-0.13746
14.99454	-0.13649
15.03593	-0.13697
15.08767	-0.14277
15.11871	-0.13697
15.14976	-0.13746
15.17046	-0.13939
15.19115	-0.13826
15.21185	-0.13762
15.23254	-0.14326
15.24289	-0.14181
15.24289	-0.14003
15.24289	-0.13842
15.24289	-0.13939
15.24289	-0.13649
15.25324	-0.13681
15.25324	-0.14213
15.25324	-0.13955
15.25324	-0.13907
15.25324	-0.13794
15.26359	-0.14116
15.26359	-0.13714
15.28429	-0.13923
15.30498	-0.13697
15.32568	-0.13987
15.35672	-0.14068
15.39812	-0.13198
15.43951	-0.14197
15.49125	-0.13939
15.54299	-0.13697
15.58438	-0.14148
15.62578	-0.13971
15.65682	-0.13730
15.69821	-0.14036
15.72926	-0.13971
15.74995	-0.13858
15.78100	-0.13875
15.80170	-0.13778
15.81204	-0.13665
15.83274	-0.13955
15.85344	-0.13585
15.87413	-0.14036
15.89483	-0.13810
15.91553	-0.13891
15.93622	-0.14197
15.96727	-0.13569
15.99831	-0.13359
16.02936	-0.13617
16.06040	-0.13536
16.10179	-0.14020
16.13284	-0.13810
16.18458	-0.13665
16.23632	-0.13971
16.28806	-0.14003
16.37085	-0.13810
16.46398	-0.13826
16.54677	-0.13794
16.61920	-0.13488
16.70199	-0.14020
16.78477	-0.13504
16.88826	-0.13665
16.95035	-0.13456
17.01243	-0.13456
17.06418	-0.14036
17.09522	-0.13681
17.13661	-0.13633
17.16766	-0.13762
17.18835	-0.13649
17.19870	-0.13569
17.21940	-0.13617
17.24009	-0.13311
17.26079	-0.13681
17.28149	-0.13891
17.29184	-0.13407
17.31253	-0.13842
17.32288	-0.13923
17.34358	-0.13407
17.35392	-0.13585
17.37462	-0.13569
17.40567	-0.13569
17.43671	-0.13536
17.46776	-0.13520
17.49880	-0.13665
17.54019	-0.13585
17.58159	-0.13504
17.63333	-0.13375
17.68507	-0.13585
17.73681	-0.13359
17.78855	-0.13569
17.85064	-0.13730
17.90238	-0.13762
17.95412	-0.13552
17.99551	-0.13214
18.04725	-0.13375
18.09899	-0.13198
18.14039	-0.13697
18.16108	-0.13327
18.18178	-0.13536
18.21283	-0.13327
18.23352	-0.13504
18.24387	-0.13407
18.27491	-0.13697
18.30596	-0.13552
18.33700	-0.13150
18.37840	-0.13456
18.39909	-0.13343
18.41979	-0.13391
18.45083	-0.13262
18.47153	-0.13021
18.50257	-0.13005
18.54397	-0.13440
18.56466	-0.13166
18.59571	-0.13488
18.62675	-0.13085
18.66815	-0.13037
18.69919	-0.13214
18.73023	-0.13440
18.75093	-0.13343
18.78198	-0.13279
18.81302	-0.13117
18.83372	-0.13649
18.84407	-0.13150
18.85441	-0.13633
18.86476	-0.13037
18.87511	-0.13633
18.89581	-0.13214
18.91650	-0.13246
18.94755	-0.13311
18.96824	-0.13295
18.99929	-0.13262
19.01998	-0.12908
19.06138	-0.12860
19.10277	-0.12602
19.14416	-0.12731
19.17521	-0.12908
19.21660	-0.12940
19.23730	-0.12666
19.25799	-0.12634
19.25799	-0.13343
19.25799	-0.12747
19.25799	-0.12811
19.25799	-0.12666
19.25799	-0.13005
19.25799	-0.12666
19.25799	-0.12473
19.25799	-0.12521
19.26834	-0.12376
19.26834	-0.12457
19.28904	-0.12908
19.32008	-0.13117
19.35113	-0.12747
19.38217	-0.12489
19.41322	-0.12731
19.44426	-0.12425
19.47531	-0.12779
19.51670	-0.12360
19.54774	-0.12296
19.58914	-0.12119
19.64088	-0.12248
19.69262	-0.11877
19.72366	-0.11974
19.77540	-0.11974
19.79610	-0.12151
19.81680	-0.11845
19.83749	-0.11345
19.85819	-0.11700
19.88923	-0.12425
19.90993	-0.11378
19.94097	-0.11313
19.97202	-0.11249
20.01341	-0.11748
20.09620	-0.11474
20.15829	-0.11329
20.22038	-0.11216
20.29281	-0.10959
20.34455	-0.10943
20.42734	-0.10411
20.47908	-0.10556
20.56187	-0.10298
20.61361	-0.10492
20.67570	-0.10040
20.71709	-0.09799
20.77918	-0.09557
20.84127	-0.09702
20.91370	-0.09332
20.95510	-0.08993
21.03788	-0.09332
21.13102	-0.08575
21.20345	-0.08462
21.27589	-0.07898
21.33798	-0.08252
21.43111	-0.08027
21.50355	-0.07946
21.58634	-0.07688
21.64843	-0.07705
21.76226	-0.07205
21.83469	-0.07302
21.94852	-0.07157
22.02096	-0.07157
22.08305	-0.06964
22.12444	-0.07205
22.22793	-0.07463
22.29001	-0.06819
22.34176	-0.07608
22.39350	-0.07560
22.44524	-0.07866
22.48663	-0.08059
22.52802	-0.08220
22.55907	-0.08494
22.59011	-0.08188
22.61081	-0.08703
22.63150	-0.08945
22.65220	-0.08333
22.66255	-0.08832
22.69359	-0.08381
22.71429	-0.08784
22.74534	-0.08913
22.76603	-0.09138
22.79708	-0.09171
22.82812	-0.09267
22.85917	-0.09412
22.87986	-0.09283
22.91091	-0.10137
22.93160	-0.09976
22.96265	-0.10185
23.00404	-0.10298
23.03508	-0.09912
23.06613	-0.10508
23.09717	-0.10266
23.14891	-0.10395
23.19031	-0.10846
23.22135	-0.10669
23.26274	-0.10524
23.30414	-0.10991
23.34553	-0.11200
23.38692	-0.11490
23.43866	-0.11813
23.49041	-0.11619
23.54215	-0.11329
23.59389	-0.11619
23.64563	-0.11474
23.68702	-0.11861
23.73876	-0.11990
23.76981	-0.11941
23.81120	-0.12280
23.84224	-0.12280
23.87329	-0.12376
23.89398	-0.12360
23.93538	-0.12505
23.96642	-0.12521
23.98712	-0.12602
24.00781	-0.12634
24.03886	-0.12892
24.05956	-0.12795
24.08025	-0.12844
24.11130	-0.12650
24.14234	-0.12827
24.17339	-0.13117
24.20443	-0.12892
24.24582	-0.12699
24.28722	-0.13117
24.31826	-0.13166
24.35965	-0.13279
24.40105	-0.13295
24.44244	-0.13246
24.47348	-0.13504
24.50453	-0.13424
24.52522	-0.13198
24.55627	-0.13182
24.58731	-0.13407
24.62871	-0.13295
24.65975	-0.13585
24.70114	-0.13085
24.74254	-0.13295
24.78393	-0.13311
24.81497	-0.13359
24.86672	-0.13311
24.91846	-0.13585
24.95985	-0.13746
25.02194	-0.13424
25.07368	-0.14020
25.13577	-0.13891
25.19786	-0.13488
25.25995	-0.13424
25.34273	-0.13279
25.41517	-0.13198
25.48761	-0.13665
25.53935	-0.13826
25.60144	-0.13391
25.65318	-0.12876
25.70492	-0.13295
25.75666	-0.13536
25.80840	-0.13327
25.87049	-0.13262
25.92223	-0.13311
25.98432	-0.13166
26.03606	-0.13649
26.08780	-0.13649
26.13954	-0.13585
26.18094	-0.13569
26.22233	-0.13279
26.27407	-0.13488
26.30511	-0.13311
26.34651	-0.13295
26.37755	-0.13343
26.41894	-0.13327
26.44999	-0.13311
26.49138	-0.13375
26.53277	-0.13230
26.58452	-0.13295
26.63626	-0.13520
26.69835	-0.13520
26.76044	-0.13246
26.80183	-0.13520
26.87427	-0.13778
26.95705	-0.13746
27.02949	-0.13456
27.11227	-0.13375
27.18471	-0.13391
27.23645	-0.13262
27.27784	-0.13295
27.31924	-0.13182
27.36063	-0.13037
27.38133	-0.13214
27.40202	-0.13456
27.42272	-0.13182
27.43307	-0.13472
27.45376	-0.13246
27.47446	-0.13021
27.50551	-0.13681
27.53655	-0.13424
27.58829	-0.13472
27.62968	-0.13407
27.69177	-0.13375
27.76421	-0.13617
27.83665	-0.13166
27.91943	-0.13359
27.99187	-0.13246
28.08500	-0.13150
28.17814	-0.13375
28.28162	-0.13472
28.38510	-0.13311
28.48858	-0.13440
28.58172	-0.13069
28.66450	-0.13295
28.75764	-0.13214
28.83007	-0.13424
28.88182	-0.13826
28.93356	-0.12989
28.97495	-0.13262
29.00599	-0.13391
29.03704	-0.13037
29.06808	-0.12892
29.09913	-0.13391
29.11982	-0.13424
29.16122	-0.13101
29.20261	-0.13295
29.24400	-0.13101
29.28539	-0.12940
29.32679	-0.12956
29.37853	-0.13230
29.43027	-0.13295
29.46131	-0.12650
29.50271	-0.13504
29.55445	-0.13053
29.59584	-0.13053
29.63723	-0.13198
29.66828	-0.13246
29.69932	-0.13536
29.74072	-0.13391
29.77176	-0.13311
29.82350	-0.12924
29.86489	-0.13117
29.91663	-0.13424
29.95803	-0.13069
30.00977	-0.13359
30.05116	-0.13295
30.09255	-0.13520
30.12360	-0.13279
30.15464	-0.13311
30.18569	-0.13246
30.20638	-0.13085
30.23743	-0.13262
30.25813	-0.13246
30.28917	-0.12892
30.32021	-0.13488
30.35126	-0.13488
30.39265	-0.13391
30.41335	-0.13166
30.45474	-0.13166
30.48579	-0.13150
30.50648	-0.13117
30.53753	-0.12940
30.56857	-0.13182
30.60996	-0.13246
30.64101	-0.12972
30.70310	-0.13262
30.74449	-0.12779
30.81693	-0.12908
30.87902	-0.12972
30.93076	-0.13472
31.00320	-0.13037
31.06528	-0.13021
31.14807	-0.12779
31.21016	-0.13101
31.29295	-0.13327
31.36538	-0.13005
31.43782	-0.13391
31.53095	-0.12876
31.60339	-0.13279
31.68618	-0.13295
31.74827	-0.12876
31.81035	-0.13101
31.86210	-0.13134
31.91384	-0.13407
31.96558	-0.13198
32.01732	-0.13117
32.07941	-0.12570
32.13115	-0.13021
32.17254	-0.13198
32.22428	-0.12876
32.27602	-0.13117
32.31742	-0.12908
32.36916	-0.13182
32.41055	-0.13117
32.45194	-0.12956
32.49334	-0.12715
32.54508	-0.13166
32.59682	-0.12844
32.62786	-0.12505
32.68995	-0.12989
32.73134	-0.13311
32.79343	-0.12956
32.85552	-0.12731
32.92796	-0.12795
33.00040	-0.12344
33.08318	-0.13230
33.16597	-0.12956
33.25910	-0.12972
33.35224	-0.12554
33.44537	-0.12827
33.53850	-0.12811
33.65233	-0.12827
33.73512	-0.12393
33.81790	-0.13021
33.90069	-0.12715
33.98348	-0.13343
34.04557	-0.12747
34.12835	-0.13424
34.21114	-0.12956
34.27323	-0.12892
34.35601	-0.13021
34.43880	-0.12827
34.51123	-0.12715
34.58367	-0.12860
34.66646	-0.12715
34.74924	-0.12972
34.82168	-0.12779
34.89412	-0.12441
34.97690	-0.12844
35.03899	-0.12908
35.11143	-0.12650
35.17352	-0.12554
35.23561	-0.12779
35.29770	-0.12956
35.37013	-0.12602
35.42188	-0.12827
35.48396	-0.12860
35.54605	-0.13117
35.61849	-0.12618
35.67023	-0.12972
35.73232	-0.13150
35.79441	-0.12731
35.84615	-0.12876
35.89789	-0.12956
35.95998	-0.12602
36.01172	-0.12699
36.07381	-0.12731
36.12555	-0.12956
36.18764	-0.12795
36.23938	-0.13230
36.29112	-0.12876
36.35321	-0.12779
36.41530	-0.12827
36.47739	-0.13101
36.56018	-0.12956
36.64296	-0.12602
36.72575	-0.13085
36.79819	-0.13150
36.87062	-0.12795
36.95341	-0.13198
37.02585	-0.13246
37.11898	-0.13085
37.20176	-0.13101
37.29490	-0.13037
37.37768	-0.12956
37.48117	-0.13262
37.57430	-0.12892
37.66743	-0.13117
37.77092	-0.12860
37.86405	-0.13101
37.95718	-0.12892
38.05032	-0.13021
38.13310	-0.12989
38.21589	-0.13134
38.29867	-0.13198
38.36076	-0.12989
38.43320	-0.12731
38.49529	-0.12892
38.55738	-0.13182
38.61947	-0.13037
38.67121	-0.12715
38.72295	-0.13021
38.78504	-0.13053
38.83678	-0.12940
38.88852	-0.13424
38.94026	-0.13117
38.99200	-0.12908
39.04374	-0.13295
39.08514	-0.13262
39.13688	-0.12699
39.17827	-0.13085
39.21966	-0.13327
39.26106	-0.13391
39.30245	-0.12924
39.33349	-0.12731
39.37489	-0.13295
39.42663	-0.13295
39.48872	-0.12795
39.54046	-0.12844
39.61289	-0.13391
39.68533	-0.13198
39.76812	-0.13359
39.86125	-0.12586
39.95439	-0.12972
40.05787	-0.13295
40.18205	-0.12795
40.29588	-0.13182
40.44075	-0.13117
40.60632	-0.13101
40.75120	-0.13005
40.86503	-0.13230
40.99955	-0.12827
41.10303	-0.13085
41.20652	-0.12972
41.32035	-0.12956
41.41348	-0.13085
41.49627	-0.12876
41.56870	-0.13053
41.63079	-0.13005
41.68253	-0.12940
41.74462	-0.13069
41.79636	-0.13101
41.84811	-0.12876
41.87915	-0.12731
41.92054	-0.12537
41.96194	-0.13053
42.00333	-0.13021
42.03437	-0.12715
42.08611	-0.12908
42.10681	-0.12956
42.14820	-0.12554
42.18960	-0.12844
42.22064	-0.12634
42.26203	-0.12908
42.29308	-0.12924
42.32412	-0.12763
42.35517	-0.12715
42.38621	-0.12699
42.41726	-0.12699
42.45865	-0.12731
42.48969	-0.13021
42.54143	-0.12989
42.59318	-0.12860
42.65526	-0.12844
42.72770	-0.12908
42.78979	-0.12795
42.88292	-0.12731
42.97606	-0.12602
43.05884	-0.12650
43.16233	-0.12457
43.25546	-0.12827
43.34859	-0.12521
43.46242	-0.12537
43.56591	-0.12666
43.69008	-0.12634
43.77287	-0.12763
43.86600	-0.12715
43.94879	-0.12795
44.02123	-0.12827
44.08332	-0.13101
44.14540	-0.12908
44.18680	-0.12586
44.21784	-0.12537
44.23854	-0.12570
44.24889	-0.12554
44.26958	-0.12731
44.27993	-0.12763
44.29028	-0.12763
44.32132	-0.13005
44.34202	-0.12231
44.38341	-0.12570
44.42481	-0.12650
44.48690	-0.12763
44.53864	-0.12666
44.60073	-0.12795
44.68351	-0.12634
44.76630	-0.12763
44.83873	-0.12715
44.93187	-0.13021
45.02500	-0.12699
45.11814	-0.12570
45.21127	-0.12666
45.29405	-0.12618
45.37684	-0.12844
45.46997	-0.12924
45.58380	-0.13069
45.68729	-0.12650
45.80112	-0.12521
45.91495	-0.12457
46.00808	-0.12779
46.11156	-0.12827
46.21504	-0.12972
46.30818	-0.12876
46.41166	-0.12521
46.48410	-0.12763
46.57723	-0.12586
46.67036	-0.12312
46.75315	-0.12489
46.83594	-0.12763
46.90837	-0.12489
46.98081	-0.12844
47.06360	-0.12699
47.12569	-0.12183
47.17743	-0.12666
47.22917	-0.12344
47.28091	-0.12570
47.34300	-0.12715
47.39474	-0.12924
47.44648	-0.12989
47.49822	-0.12908
47.53961	-0.13359
47.59135	-0.12489
47.65344	-0.13005
47.69484	-0.12554
47.75693	-0.12811
47.81901	-0.12747
47.88110	-0.12699
47.94319	-0.12602
48.00528	-0.12908
48.07772	-0.12811
48.16050	-0.13069
48.26399	-0.12972
48.36747	-0.12827
48.47095	-0.12844
48.55374	-0.12844
48.65722	-0.13053
48.72966	-0.12972
48.79174	-0.12296
48.84349	-0.13134
48.89523	-0.13182
48.93662	-0.12215
48.96766	-0.12360
48.98836	-0.12650
49.00906	-0.12876
49.00906	-0.13021
49.01940	-0.12360
49.01940	-0.12763
49.01940	-0.12747
49.01940	-0.13101
49.01940	-0.12844
49.01940	-0.12924
49.01940	-0.12489
49.02975	-0.12328
49.05045	-0.12425
49.07115	-0.12763
49.09184	-0.12650
49.12289	-0.12634
49.16428	-0.12989
49.20567	-0.12602
49.24707	-0.12521
49.29881	-0.12682
49.34020	-0.12731
49.38159	-0.12554
49.43333	-0.12570
49.46438	-0.12505
49.49542	-0.12554
49.52647	-0.12650
49.56786	-0.12473
49.59890	-0.12425
49.62995	-0.12650
49.66099	-0.12505
49.69204	-0.12554
49.72308	-0.12763
49.76448	-0.12618
49.80587	-0.12924
49.84726	-0.12554
49.89900	-0.12908
49.95074	-0.12554
50.01283	-0.12441
50.08527	-0.12715
50.16805	-0.12827
50.28188	-0.12844
50.38537	-0.12876
50.47850	-0.12409
50.59233	-0.12666
50.71651	-0.12618
50.85104	-0.12521
50.97521	-0.12183
51.08904	-0.12554
51.22357	-0.12618
51.34775	-0.12682
51.46158	-0.12763
51.58576	-0.12731
51.70994	-0.12570
51.83411	-0.12554
51.95829	-0.12795
52.07212	-0.12570
52.18595	-0.12650
52.28943	-0.12554
52.40327	-0.12489
52.49640	-0.12618
52.57918	-0.12586
52.67232	-0.12634
52.73441	-0.12328
52.80684	-0.12570
52.84824	-0.12666
52.87928	-0.12747
52.92067	-0.12602
52.95172	-0.12972
52.99311	-0.12634
53.03451	-0.12666
53.07590	-0.12699
53.12764	-0.12248
53.16903	-0.12666
53.23112	-0.12393
53.28286	-0.12779
53.34495	-0.12473
53.40704	-0.12360
53.46913	-0.12312
53.53122	-0.12505
53.60366	-0.12537
