Black Body Radiation Experiment Wed, Oct 19, 2022 11:35 AM
Sensor Position (Degrees)	Light Intensity (Volts)
7.52314	-0.03580
7.56453	-0.04177
7.61627	-0.03983
7.67836	-0.04144
7.74045	-0.03597
7.82324	-0.03919
7.89567	-0.03709
7.96811	-0.03597
8.05090	-0.03951
8.12333	-0.03919
8.19577	-0.04193
8.24751	-0.04193
8.28891	-0.03919
8.31995	-0.04048
8.36134	-0.04015
8.39239	-0.04015
8.41308	-0.03967
8.42343	-0.04080
8.42343	-0.03774
8.43378	-0.03967
8.43378	-0.04144
8.43378	-0.03758
8.43378	-0.03887
8.43378	-0.03951
8.43378	-0.03854
8.43378	-0.04112
8.43378	-0.04273
8.43378	-0.03677
8.43378	-0.04064
8.43378	-0.03983
8.43378	-0.04402
8.43378	-0.03951
8.43378	-0.03983
8.43378	-0.03919
8.44413	-0.04032
8.45448	-0.03742
8.46482	-0.03822
8.47517	-0.04193
8.49587	-0.03548
8.52691	-0.04048
8.55796	-0.04096
8.59935	-0.03967
8.64074	-0.04177
8.66144	-0.03677
8.69248	-0.04225
8.73388	-0.03903
8.78562	-0.03870
8.83736	-0.04032
8.88910	-0.03725
8.96154	-0.03661
9.01328	-0.03677
9.06502	-0.03790
9.11676	-0.03838
9.17885	-0.04015
9.24094	-0.03967
9.30303	-0.03742
9.34442	-0.04305
9.38581	-0.04096
9.42721	-0.03758
9.46860	-0.03725
9.48930	-0.03999
9.52034	-0.04096
9.53069	-0.03935
9.55139	-0.03999
9.56173	-0.04160
9.57208	-0.03822
9.59278	-0.03806
9.60313	-0.03693
9.62382	-0.03677
9.63417	-0.04467
9.63417	-0.03709
9.64452	-0.03564
9.64452	-0.03677
9.65487	-0.03919
9.66522	-0.03935
9.68591	-0.03870
9.70661	-0.03854
9.73765	-0.03999
9.77905	-0.03709
9.84113	-0.04048
9.90322	-0.04032
9.96531	-0.04064
10.02740	-0.03822
10.08949	-0.03903
10.15158	-0.04193
10.21367	-0.03967
10.27576	-0.03693
10.31715	-0.03919
10.34820	-0.04128
10.37924	-0.03645
10.41029	-0.03999
10.44133	-0.03758
10.47237	-0.03983
10.49307	-0.03999
10.52412	-0.03887
10.54481	-0.03452
10.57586	-0.03597
10.59655	-0.03951
10.63795	-0.03870
10.68969	-0.04080
10.74143	-0.04225
10.80352	-0.03742
10.87595	-0.03468
10.92770	-0.03838
11.01048	-0.04064
11.07257	-0.03983
11.14501	-0.04080
11.22779	-0.03870
11.31058	-0.03725
11.39336	-0.03790
11.48650	-0.03725
11.56928	-0.03935
11.65207	-0.03903
11.74520	-0.04064
11.83834	-0.03854
11.93147	-0.03613
12.02460	-0.03613
12.08669	-0.03919
12.14878	-0.03870
12.21087	-0.03983
12.27296	-0.04370
12.33505	-0.03709
12.38679	-0.03822
12.43853	-0.03951
12.49027	-0.03854
12.53167	-0.03516
12.58341	-0.03806
12.62480	-0.03387
12.67654	-0.03919
12.72828	-0.03967
12.76967	-0.04128
12.81107	-0.03677
12.86281	-0.03951
12.91455	-0.03597
12.96629	-0.03887
13.01803	-0.03822
13.06977	-0.04048
13.12151	-0.04032
13.18360	-0.03532
13.24569	-0.03935
13.30778	-0.03870
13.36987	-0.03983
13.44231	-0.03532
13.49405	-0.03774
13.56649	-0.04015
13.64927	-0.04080
13.74240	-0.03339
13.81484	-0.03806
13.90798	-0.03693
14.01146	-0.04160
14.09424	-0.04257
14.18738	-0.03500
14.28051	-0.03903
14.39434	-0.03436
14.46678	-0.03903
14.55991	-0.03629
14.63235	-0.03693
14.71513	-0.03887
14.75653	-0.03951
14.80827	-0.03645
14.86001	-0.03661
14.90140	-0.04080
14.93245	-0.04112
14.96349	-0.03500
14.99454	-0.03838
15.02558	-0.03854
15.04628	-0.03887
15.07732	-0.04064
15.10837	-0.03790
15.14976	-0.03661
15.18080	-0.03371
15.20150	-0.03436
15.23254	-0.03870
15.26359	-0.03403
15.28429	-0.03725
15.31533	-0.03854
15.35672	-0.03693
15.39812	-0.03822
15.44986	-0.03709
15.48090	-0.03838
15.51195	-0.03725
15.56369	-0.03613
15.61543	-0.03452
15.66717	-0.03951
15.72926	-0.03661
15.80170	-0.03838
15.87413	-0.03500
15.94657	-0.03774
16.01901	-0.03629
16.09144	-0.03500
16.16388	-0.03548
16.23632	-0.03548
16.30876	-0.03645
16.36050	-0.03838
16.43294	-0.03452
16.49502	-0.03548
16.54677	-0.03597
16.59851	-0.03774
16.63990	-0.03693
16.68129	-0.03838
16.70199	-0.03580
16.72268	-0.03629
16.74338	-0.03742
16.76408	-0.03693
16.77443	-0.03742
16.77443	-0.03500
16.78477	-0.03597
16.79512	-0.03178
16.79512	-0.03532
16.80547	-0.03951
16.81582	-0.03758
16.82617	-0.03468
16.84686	-0.03532
16.86756	-0.03919
16.88826	-0.03629
16.89860	-0.03597
16.91930	-0.03339
16.95035	-0.03645
16.98139	-0.03645
17.01243	-0.03919
17.04348	-0.03580
17.08487	-0.03436
17.12626	-0.03274
17.16766	-0.03516
17.20905	-0.03403
17.24009	-0.03629
17.27114	-0.03903
17.31253	-0.03758
17.35392	-0.03661
17.39532	-0.03242
17.41601	-0.03452
17.41601	-0.03081
17.42636	-0.03339
17.42636	-0.02936
17.43671	-0.03226
17.44706	-0.03613
17.45741	-0.03033
17.46776	-0.03452
17.48845	-0.03500
17.51950	-0.03564
17.56089	-0.03355
17.60228	-0.03613
17.66437	-0.03419
17.72646	-0.03113
17.78855	-0.03226
17.85064	-0.03274
17.91273	-0.03564
17.97482	-0.03242
18.02656	-0.03500
18.07830	-0.03500
18.10934	-0.02920
18.15074	-0.03274
18.19213	-0.03178
18.21283	-0.03194
18.24387	-0.03097
18.26457	-0.03129
18.28526	-0.02823
18.29561	-0.03129
18.31631	-0.02888
18.32666	-0.03113
18.33700	-0.03129
18.34735	-0.02839
18.35770	-0.02952
18.36805	-0.03178
18.39909	-0.02839
18.43014	-0.03194
18.46118	-0.03081
18.50257	-0.03033
18.55432	-0.02839
18.60606	-0.02404
18.66815	-0.03129
18.76128	-0.03049
18.82337	-0.02984
18.89581	-0.02984
19.04068	-0.02259
19.07173	-0.02163
19.14416	-0.02227
19.23730	-0.02630
19.28904	-0.02630
19.33043	-0.02082
19.37182	-0.02678
19.43391	-0.02131
19.47531	-0.02227
19.50635	-0.01953
19.54774	-0.01825
19.60983	-0.01309
19.66157	-0.01712
19.72366	-0.01245
19.77540	-0.01518
19.85819	-0.01196
19.92028	-0.00955
20.01341	-0.00971
20.09620	-0.00391
20.15829	-0.00278
20.24107	0.00270
20.31351	0.00286
20.39629	0.00399
20.44804	0.00463
20.51012	0.00689
20.59291	0.01188
20.67570	0.01446
20.76883	0.02171
20.86196	0.02219
20.94475	0.03218
20.99649	0.03153
21.05858	0.03540
21.11032	0.04072
21.17241	0.04136
21.23450	0.04555
21.27589	0.04877
21.33798	0.05232
21.37937	0.05409
21.42077	0.05441
21.45181	0.05747
21.49320	0.05828
21.54494	0.06601
21.58634	0.06440
21.63808	0.06778
21.66912	0.06794
21.71052	0.07487
21.77260	0.07213
21.86574	0.07696
21.90713	0.07696
21.96922	0.08357
22.00026	0.08147
22.08305	0.08357
22.13479	0.08840
22.18653	0.08534
22.26932	0.08566
22.33141	0.08550
22.39350	0.08325
22.44524	0.08598
22.50733	0.08647
22.56942	0.08550
22.62116	0.08598
22.68325	0.07970
22.74534	0.07857
22.80742	0.07165
22.85917	0.07116
22.91091	0.06955
22.96265	0.06440
23.00404	0.06246
23.05578	0.05634
23.10752	0.05554
23.14891	0.05119
23.17996	0.04668
23.21100	0.04571
23.24205	0.04329
23.27309	0.03862
23.30414	0.03508
23.33518	0.03379
23.36623	0.03073
23.39727	0.02670
23.42832	0.02525
23.46971	0.02171
23.50075	0.02332
23.54215	0.01929
23.59389	0.01655
23.63528	0.01446
23.68702	0.01494
23.73876	0.00817
23.80085	0.01027
23.84224	0.00254
23.87329	0.00238
23.91468	-0.00052
23.95607	0.00286
23.98712	0.00076
24.02851	-0.00117
24.06990	-0.00616
24.12165	-0.00616
24.16304	-0.00552
24.20443	-0.01116
24.25617	-0.00987
24.31826	-0.01245
24.38035	-0.01373
24.43209	-0.01245
24.49418	-0.01680
24.54592	-0.02034
24.61836	-0.01937
24.68045	-0.01857
24.75289	-0.02743
24.81497	-0.02501
24.87706	-0.02582
24.94950	-0.02646
25.00124	-0.03065
25.06333	-0.02920
25.13577	-0.02743
25.19786	-0.03355
25.27029	-0.02646
25.32204	-0.02501
25.38413	-0.03081
25.44621	-0.03129
25.48761	-0.02743
25.52900	-0.03291
25.56004	-0.03129
25.60144	-0.02952
25.63248	-0.03709
25.66353	-0.03162
25.70492	-0.03017
25.73596	-0.03291
25.77736	-0.03274
25.83945	-0.03242
25.86014	-0.03129
25.88084	-0.03017
25.92223	-0.03001
25.96362	-0.03129
26.00502	-0.03097
26.06711	-0.02984
26.11885	-0.03403
26.18094	-0.03452
26.26372	-0.03162
26.33616	-0.03258
26.41894	-0.03307
26.50173	-0.03291
26.59486	-0.03210
26.67765	-0.03274
26.77078	-0.03387
26.85357	-0.03500
26.92601	-0.03162
26.99844	-0.03146
27.07088	-0.03580
27.13297	-0.03291
27.19506	-0.03323
27.26750	-0.03081
27.33993	-0.03291
27.40202	-0.03387
27.46411	-0.03146
27.51585	-0.03323
27.56759	-0.02936
27.61934	-0.03258
27.68142	-0.03178
27.73317	-0.03081
27.77456	-0.03210
27.82630	-0.03033
27.87804	-0.03371
27.91943	-0.03065
27.96083	-0.03709
28.01257	-0.03049
28.06431	-0.03613
28.11605	-0.03194
28.15744	-0.03113
28.20918	-0.03291
28.26092	-0.03291
28.31266	-0.03258
28.34371	-0.03049
28.39545	-0.03049
28.43684	-0.03001
28.46789	-0.03468
28.50928	-0.03564
28.56102	-0.03436
28.60241	-0.03468
28.65416	-0.03339
28.69555	-0.03468
28.73694	-0.03129
28.78868	-0.03500
28.83007	-0.03597
28.88182	-0.03436
28.93356	-0.03033
28.98530	-0.03371
29.02669	-0.03001
29.07843	-0.02952
29.11982	-0.03323
29.17156	-0.03403
29.22331	-0.03162
29.27505	-0.03548
29.30609	-0.03162
29.35783	-0.03081
29.40957	-0.03226
29.45097	-0.02775
29.48201	-0.03339
29.52340	-0.03162
29.55445	-0.03017
29.58549	-0.03017
29.61654	-0.03274
29.63723	-0.03226
29.66828	-0.03291
29.69932	-0.03146
29.72002	-0.02856
29.75106	-0.03387
29.76141	-0.03146
29.78211	-0.03001
29.80280	-0.03113
29.83385	-0.03387
29.86489	-0.03226
29.89594	-0.03339
29.97872	-0.03500
30.00977	-0.03564
