Black Body Radiation Experiment Wed, Oct 19, 2022 11:37 AM
Sensor Position (Degrees)	Light Intensity (Volts)
2.63879	-0.05788
2.70088	-0.05981
2.75262	-0.05707
2.80436	-0.05433
2.85610	-0.05433
2.90784	-0.05755
2.94924	-0.05610
2.99063	-0.05610
3.01133	-0.06255
3.03202	-0.05804
3.05272	-0.05562
3.06307	-0.05852
3.07341	-0.05353
3.08376	-0.05997
3.08376	-0.05643
3.09411	-0.05562
3.11481	-0.06013
3.13550	-0.05755
3.15620	-0.05933
3.18724	-0.05256
3.22864	-0.05675
3.28038	-0.06045
3.33212	-0.05675
3.39421	-0.05481
3.45630	-0.05191
3.51839	-0.05465
3.58048	-0.05868
3.63222	-0.05046
3.69431	-0.05095
3.74605	-0.05804
3.78744	-0.05626
3.82883	-0.05981
3.87023	-0.05498
3.90127	-0.05755
3.93231	-0.05788
3.95301	-0.05498
3.99440	-0.05530
4.03580	-0.05546
4.07719	-0.05594
4.11858	-0.05224
4.15997	-0.05481
4.20137	-0.05030
4.23241	-0.05610
4.25311	-0.05594
4.28415	-0.05498
4.30485	-0.05546
4.32555	-0.05353
4.35659	-0.05498
4.38764	-0.05546
4.42903	-0.05594
4.47042	-0.05675
4.52216	-0.05256
4.56355	-0.05788
4.62564	-0.05836
4.66704	-0.05675
4.72913	-0.06094
4.77052	-0.05610
4.82226	-0.05578
4.86365	-0.05723
4.90504	-0.05981
4.94644	-0.05820
4.98783	-0.05707
5.02922	-0.05723
5.06027	-0.05675
5.09131	-0.05675
5.12236	-0.05626
5.13271	-0.05514
5.16375	-0.05417
5.19479	-0.05852
5.22584	-0.05836
5.25688	-0.05836
5.29828	-0.05916
5.32932	-0.05949
5.38106	-0.05723
5.44315	-0.05320
5.50524	-0.05675
5.56733	-0.05240
5.61907	-0.05707
5.68116	-0.05385
5.72255	-0.05820
5.77429	-0.05707
5.81569	-0.05433
5.85708	-0.05643
5.88812	-0.05224
5.91917	-0.05498
5.95021	-0.05900
5.96056	-0.05530
5.98126	-0.05900
5.99161	-0.05900
6.01230	-0.05546
6.02265	-0.05498
6.04335	-0.05578
6.06404	-0.05578
6.09509	-0.05401
6.11578	-0.05304
6.15718	-0.05707
6.19857	-0.05369
6.25031	-0.05481
6.29170	-0.05481
6.33310	-0.05353
6.37449	-0.05304
6.41588	-0.05530
6.45727	-0.05159
6.49867	-0.05417
6.52971	-0.05449
6.57110	-0.05755
6.60215	-0.05610
6.63319	-0.05401
6.66424	-0.05256
6.70563	-0.05546
6.74702	-0.05449
6.78842	-0.05417
6.82981	-0.05369
6.87120	-0.05449
6.91259	-0.05449
6.94364	-0.05739
6.96434	-0.05449
6.99538	-0.05433
7.03677	-0.05481
7.06782	-0.05304
7.09886	-0.05385
7.12991	-0.05143
7.17130	-0.05514
7.19200	-0.05401
7.22304	-0.05449
7.24374	-0.05240
7.26443	-0.05385
7.28513	-0.05610
7.31617	-0.05127
7.33687	-0.05079
7.36792	-0.05272
7.39896	-0.05127
7.44035	-0.05353
7.48175	-0.05449
7.51279	-0.05256
7.54383	-0.05079
7.58523	-0.05353
7.61627	-0.05272
7.64732	-0.05063
7.67836	-0.05224
7.70941	-0.05659
7.74045	-0.05224
7.77150	-0.05095
7.79219	-0.04901
7.82324	-0.05417
7.87498	-0.04789
7.91637	-0.05240
7.98881	-0.05594
8.04055	-0.05256
8.09229	-0.05449
8.15438	-0.05514
8.21647	-0.05546
8.28891	-0.05336
8.36134	-0.05256
8.43378	-0.05046
8.51657	-0.05143
8.58900	-0.05385
8.66144	-0.05514
8.74423	-0.05498
8.80631	-0.05143
8.87875	-0.05288
8.95119	-0.05079
9.00293	-0.05256
9.06502	-0.05771
9.11676	-0.05401
9.16850	-0.05046
9.22024	-0.05562
9.28233	-0.05111
9.33407	-0.05256
9.39616	-0.05256
9.45825	-0.05143
9.49964	-0.05353
9.56173	-0.04934
9.62382	-0.05030
9.68591	-0.05143
9.75835	-0.05272
9.81009	-0.05514
9.87218	-0.04901
9.91357	-0.05256
9.96531	-0.05240
10.00671	-0.05030
10.05845	-0.05111
10.09984	-0.05304
10.13088	-0.05288
10.17228	-0.04837
10.21367	-0.05272
10.25506	-0.05272
10.30680	-0.05401
10.33785	-0.05224
10.39994	-0.05208
10.45168	-0.05385
10.53446	-0.05320
10.60690	-0.05256
10.66899	-0.05514
10.74143	-0.05208
10.81386	-0.05272
10.87595	-0.04966
10.92770	-0.04853
10.97944	-0.05127
11.04153	-0.05594
11.10361	-0.04982
11.16570	-0.05449
11.21744	-0.04869
11.25884	-0.05175
11.31058	-0.05256
11.37267	-0.05208
11.42441	-0.05046
11.49685	-0.05175
11.55894	-0.04934
11.62102	-0.04950
11.69346	-0.04853
11.75555	-0.05208
11.81764	-0.05288
11.89008	-0.05369
11.96251	-0.05385
12.03495	-0.05191
12.09704	-0.04821
12.16948	-0.05014
12.23157	-0.05256
12.28331	-0.04869
12.34540	-0.04998
12.39714	-0.05594
12.44888	-0.04950
12.50062	-0.05063
12.54201	-0.04821
12.59375	-0.04901
12.64550	-0.04966
12.68689	-0.05095
12.72828	-0.04982
12.78002	-0.05610
12.82141	-0.04998
12.86281	-0.04821
12.91455	-0.04869
12.97664	-0.04869
13.02838	-0.04918
13.08012	-0.04998
13.14221	-0.04966
13.20430	-0.04966
13.26639	-0.05014
13.30778	-0.05433
13.36987	-0.04982
13.42161	-0.04708
13.47335	-0.05159
13.55614	-0.04950
13.60788	-0.04821
13.65962	-0.05079
13.72171	-0.04901
13.77345	-0.05030
13.82519	-0.05143
13.87693	-0.04901
13.92867	-0.05224
13.99076	-0.05272
14.05285	-0.04869
14.11494	-0.05256
14.17703	-0.05401
14.23912	-0.04805
14.32190	-0.05159
14.40469	-0.05465
14.49782	-0.05030
14.59096	-0.05433
14.70479	-0.04853
14.77722	-0.04950
14.86001	-0.04901
14.93245	-0.05481
15.00488	-0.04579
15.06697	-0.04918
15.12906	-0.04918
15.18080	-0.04821
15.21185	-0.04918
15.25324	-0.04724
15.28429	-0.05336
15.32568	-0.04789
15.34637	-0.04901
15.37742	-0.04724
15.39812	-0.05272
15.42916	-0.04628
15.44986	-0.04547
15.47055	-0.04901
15.49125	-0.04483
15.52229	-0.04708
15.55334	-0.04837
15.58438	-0.04241
15.61543	-0.04837
15.66717	-0.05288
15.69821	-0.04450
15.73961	-0.04692
15.77065	-0.04918
15.79135	-0.04612
15.83274	-0.04499
15.85344	-0.04708
15.88448	-0.04950
15.91553	-0.04531
15.94657	-0.04934
15.98796	-0.04563
16.01901	-0.04579
16.05005	-0.04595
16.08110	-0.04789
16.11214	-0.04901
16.14319	-0.04547
16.18458	-0.05240
16.21562	-0.04901
16.25702	-0.04467
16.28806	-0.04595
16.32945	-0.04612
16.37085	-0.04595
16.41224	-0.04998
16.46398	-0.04982
16.52607	-0.04740
16.58816	-0.04612
16.63990	-0.04563
16.70199	-0.05336
16.75373	-0.04998
16.79512	-0.04418
16.83652	-0.04595
16.87791	-0.04628
16.92965	-0.04708
16.96069	-0.04628
17.00209	-0.05063
17.05383	-0.04692
17.08487	-0.04531
17.12626	-0.04644
17.15731	-0.04402
17.18835	-0.04547
17.21940	-0.04048
17.25044	-0.04370
17.29184	-0.04789
17.32288	-0.04402
17.36427	-0.04595
17.40567	-0.04450
17.45741	-0.04660
17.49880	-0.04853
17.56089	-0.04305
17.62298	-0.04515
17.68507	-0.04934
17.77820	-0.04434
17.88168	-0.04305
17.96447	-0.04821
18.03691	-0.04628
18.13004	-0.04740
18.21283	-0.04418
18.29561	-0.04225
18.38874	-0.04322
18.48188	-0.04177
18.58536	-0.04064
18.65780	-0.04370
18.70954	-0.03693
18.76128	-0.03951
18.83372	-0.03983
18.87511	-0.03854
18.91650	-0.03742
18.95790	-0.03452
18.98894	-0.03677
19.04068	-0.03129
19.07173	-0.02920
19.12347	-0.03597
19.18556	-0.03065
19.22695	-0.02984
19.25799	-0.03323
19.30973	-0.03129
19.36147	-0.02872
19.41322	-0.02791
19.46496	-0.02582
19.54774	-0.02308
19.63053	-0.01986
19.70297	-0.01825
19.78575	-0.01776
19.83749	-0.01680
19.90993	-0.01728
19.96167	-0.01196
20.00306	-0.01148
20.06515	-0.01212
20.10655	-0.00584
20.15829	-0.00616
20.25142	-0.00391
20.30316	-0.00020
20.39629	-0.00052
20.51012	0.00640
20.59291	0.00882
20.72744	0.01124
20.87231	0.01478
21.03788	0.02155
21.17241	0.02557
21.29659	0.02557
21.42077	0.02863
21.49320	0.02815
21.56564	0.03169
21.65877	0.02880
21.76226	0.02751
21.83469	0.02654
21.90713	0.02541
21.97957	0.02106
22.05201	0.02235
22.10375	0.01494
22.16584	0.01736
22.21758	0.01397
22.26932	0.01236
22.31071	0.00834
22.36245	0.00801
22.40384	0.00576
22.44524	0.00238
22.47628	-0.00230
22.50733	-0.00520
22.53837	-0.00504
22.55907	-0.00423
22.57976	-0.00713
22.60046	-0.00552
22.63150	-0.00777
22.65220	-0.01196
22.67290	-0.01535
22.69359	-0.01712
22.71429	-0.01261
22.73499	-0.00713
22.75568	-0.01615
22.78673	-0.01841
22.80742	-0.01680
22.82812	-0.01599
22.85917	-0.02131
22.90056	-0.01857
22.93160	-0.01921
22.96265	-0.02324
23.00404	-0.02050
23.04543	-0.01873
23.09717	-0.02404
23.14891	-0.02437
23.21100	-0.02469
23.27309	-0.02453
23.34553	-0.02807
23.41797	-0.03033
23.49041	-0.03419
23.56284	-0.03210
23.63528	-0.02984
23.71807	-0.03806
23.79050	-0.03129
23.86294	-0.03693
23.93538	-0.03693
23.98712	-0.03709
24.03886	-0.03983
24.09060	-0.03887
24.14234	-0.04032
24.18373	-0.04499
24.21478	-0.03951
24.25617	-0.04048
24.29756	-0.04499
24.33896	-0.04177
24.39070	-0.04128
24.44244	-0.04370
24.49418	-0.04289
24.54592	-0.04338
24.60801	-0.04289
24.67010	-0.04015
24.74254	-0.04386
24.82532	-0.04434
24.88741	-0.04418
24.94950	-0.04241
25.00124	-0.04241
25.06333	-0.04144
25.10472	-0.04144
25.15646	-0.04144
25.20821	-0.04628
25.24960	-0.04128
25.30134	-0.04112
25.35308	-0.04612
25.41517	-0.04370
25.46691	-0.04483
25.53935	-0.04305
25.60144	-0.04160
25.67387	-0.04756
25.75666	-0.04467
25.83945	-0.04402
25.92223	-0.04499
26.01537	-0.04434
26.11885	-0.04112
26.22233	-0.03887
26.32581	-0.04821
26.41894	-0.04676
26.50173	-0.04692
26.59486	-0.04547
26.67765	-0.04612
26.75009	-0.04773
26.81218	-0.04386
26.85357	-0.04386
26.89496	-0.04354
26.91566	-0.04499
26.94670	-0.04708
26.95705	-0.04225
26.97775	-0.04692
26.98810	-0.04483
26.99844	-0.04467
27.00879	-0.04692
27.01914	-0.04402
27.03984	-0.04289
27.07088	-0.04676
27.10193	-0.04434
27.13297	-0.04531
27.17436	-0.04370
27.21576	-0.04612
27.25715	-0.04692
27.30889	-0.04676
27.36063	-0.04789
27.41237	-0.04966
27.47446	-0.04386
27.53655	-0.04467
27.59864	-0.04612
27.66073	-0.04177
27.72282	-0.04209
27.78491	-0.04515
27.84700	-0.04193
27.92978	-0.04467
28.00222	-0.04773
28.07466	-0.04322
28.14709	-0.04595
28.21953	-0.04676
28.29197	-0.04579
28.37475	-0.04595
28.45754	-0.04273
28.52998	-0.04467
28.60241	-0.04080
28.67485	-0.04450
28.74729	-0.04467
28.83007	-0.04499
28.89216	-0.04612
28.94390	-0.04177
29.01634	-0.04789
29.09913	-0.04434
29.17156	-0.04273
29.25435	-0.04305
29.32679	-0.04322
29.41992	-0.04225
29.50271	-0.04080
29.59584	-0.04756
29.66828	-0.04595
29.75106	-0.04563
29.82350	-0.04531
29.90629	-0.04128
29.98907	-0.04128
30.06151	-0.04418
