Black Body Radiation Experiment Wed, Oct 19, 2022 11:34 AM
Sensor Position (Degrees)	Light Intensity (Volts)
12.96629	-0.03661
12.97664	-0.03580
12.99733	-0.03564
13.01803	-0.03790
13.03873	-0.04273
13.05942	-0.03580
13.08012	-0.03661
13.10082	-0.03838
13.13186	-0.03709
13.17325	-0.03597
13.21465	-0.03548
13.24569	-0.03903
13.28708	-0.03436
13.33882	-0.03516
13.38022	-0.03742
13.43196	-0.03725
13.48370	-0.03629
13.53544	-0.03967
13.59753	-0.03532
13.65962	-0.03838
13.72171	-0.03742
13.78380	-0.03403
13.85623	-0.03951
13.91832	-0.03387
13.98041	-0.03468
14.04250	-0.03210
14.10459	-0.03178
14.16668	-0.03452
14.24947	-0.03661
14.30121	-0.03258
14.36330	-0.03323
14.40469	-0.03629
14.45643	-0.03645
14.50817	-0.03870
14.55991	-0.03790
14.61165	-0.03629
14.66339	-0.03452
14.71513	-0.03597
14.75653	-0.03387
14.80827	-0.03403
14.86001	-0.03725
14.90140	-0.03854
14.93245	-0.03403
14.97384	-0.03903
14.99454	-0.03291
15.02558	-0.03371
15.05663	-0.03838
15.07732	-0.03468
15.09802	-0.03403
15.11871	-0.03242
15.12906	-0.03935
15.14976	-0.03597
15.17046	-0.03355
15.18080	-0.03355
15.20150	-0.03178
15.21185	-0.03242
15.23254	-0.03580
15.24289	-0.03291
15.26359	-0.03194
15.29463	-0.03065
15.32568	-0.03146
15.37742	-0.03291
15.41881	-0.03403
15.46020	-0.03645
15.50160	-0.03258
15.54299	-0.02968
15.59473	-0.03387
15.64647	-0.03484
15.68787	-0.03371
15.72926	-0.03371
15.76030	-0.03452
15.78100	-0.03274
15.81204	-0.03178
15.84309	-0.03049
15.86378	-0.03226
15.89483	-0.02952
15.91553	-0.03274
15.92587	-0.03194
15.93622	-0.03580
15.93622	-0.03146
15.93622	-0.03307
15.93622	-0.03339
15.93622	-0.03403
15.93622	-0.03194
15.93622	-0.03564
15.93622	-0.03774
15.93622	-0.03258
15.93622	-0.03049
15.93622	-0.02791
15.93622	-0.03097
15.94657	-0.03436
15.96727	-0.03500
15.98796	-0.03355
16.01901	-0.03291
16.05005	-0.03323
16.09144	-0.03258
16.13284	-0.03500
16.17423	-0.03580
16.21562	-0.03258
16.25702	-0.03001
16.29841	-0.03033
16.33980	-0.03291
16.37085	-0.03001
16.40189	-0.03242
16.42259	-0.02791
16.44328	-0.02791
16.45363	-0.02662
16.46398	-0.03081
16.48468	-0.03323
16.49502	-0.03452
16.50537	-0.03323
16.51572	-0.03274
16.52607	-0.03194
16.53642	-0.03226
16.55711	-0.02839
16.56746	-0.03081
16.58816	-0.03258
16.61920	-0.03387
16.63990	-0.02968
16.65025	-0.02920
16.66060	-0.03210
16.67094	-0.03129
16.68129	-0.02920
16.69164	-0.03049
16.70199	-0.02807
16.71234	-0.03516
16.72268	-0.03081
16.74338	-0.03274
16.77443	-0.02823
16.79512	-0.02711
16.80547	-0.02759
16.82617	-0.02775
16.83652	-0.02888
16.85721	-0.03017
16.86756	-0.02598
16.88826	-0.03049
16.89860	-0.03033
16.91930	-0.03162
16.94000	-0.03258
16.97104	-0.02968
17.00209	-0.02791
17.03313	-0.02904
17.07452	-0.02888
17.11592	-0.02936
17.15731	-0.02888
17.20905	-0.03129
17.26079	-0.02872
17.30218	-0.02920
17.35392	-0.02920
17.39532	-0.02839
17.42636	-0.03081
17.48845	-0.02856
17.54019	-0.02662
17.59193	-0.02662
17.65402	-0.02872
17.69542	-0.02839
17.75750	-0.02501
17.80925	-0.02936
17.86099	-0.02308
17.93342	-0.02517
18.02656	-0.02356
18.08865	-0.02469
18.15074	-0.02501
18.21283	-0.02582
18.27491	-0.02501
18.34735	-0.02662
18.40944	-0.02743
18.47153	-0.02469
18.53362	-0.02582
18.58536	-0.02743
18.61640	-0.02662
18.63710	-0.02533
18.65780	-0.02678
18.67849	-0.02839
18.68884	-0.02211
18.68884	-0.02211
18.68884	-0.02034
18.68884	-0.02356
18.68884	-0.02469
18.69919	-0.02372
18.69919	-0.02050
18.70954	-0.02340
18.70954	-0.01937
18.73023	-0.02131
18.75093	-0.02372
18.76128	-0.02163
18.77163	-0.01647
18.79232	-0.01970
18.82337	-0.02324
18.84407	-0.02227
18.85441	-0.01728
18.87511	-0.02308
18.89581	-0.02340
18.91650	-0.02211
18.94755	-0.02082
18.97859	-0.01937
19.00964	-0.02050
19.05103	-0.01712
19.09242	-0.01889
19.14416	-0.01776
19.19590	-0.01808
19.25799	-0.01470
19.30973	-0.02050
19.38217	-0.01680
19.43391	-0.01760
19.49600	-0.01567
19.54774	-0.01535
19.58914	-0.00858
19.64088	-0.01228
19.70297	-0.01293
19.75471	-0.00922
19.78575	-0.00520
19.83749	-0.01035
19.88923	-0.01438
19.93063	-0.01132
19.97202	-0.00552
20.02376	-0.00745
20.05480	-0.00455
20.09620	-0.00552
20.13759	-0.00391
20.17898	0.00012
20.24107	0.00624
20.33421	0.00383
20.43769	0.00834
20.53082	0.00930
20.63430	0.01140
20.72744	0.01526
20.85162	0.02138
20.96545	0.02122
21.06893	0.03331
21.14136	0.03685
21.21380	0.04039
21.26554	0.04233
21.30694	0.04942
21.32763	0.05312
21.34833	0.05199
21.37937	0.05618
21.40007	0.05618
21.41042	0.06279
21.43111	0.06327
21.44146	0.06649
21.46216	0.06214
21.50355	0.06424
21.53460	0.06681
21.56564	0.07149
21.60703	0.06987
21.66912	0.07084
21.72086	0.07664
21.79330	0.07874
21.88643	0.08228
21.95887	0.07906
22.07270	0.08695
22.15549	0.08743
22.24862	0.08872
22.33141	0.09098
22.43489	0.09082
22.60046	0.09501
22.66255	0.09420
22.77638	0.09195
22.86951	0.08872
22.97300	0.08405
23.03508	0.08421
23.11787	0.07632
23.20066	0.07616
23.27309	0.07229
23.33518	0.06391
23.38692	0.06182
23.44901	0.05103
23.50075	0.05054
23.54215	0.04297
23.58354	0.04056
23.62493	0.03975
23.65598	0.03331
23.68702	0.02735
23.72841	0.02799
23.75946	0.02831
23.81120	0.02283
23.86294	0.02251
23.92503	0.01945
23.98712	0.01945
24.05956	0.01381
24.12165	0.00817
24.21478	0.00366
24.31826	0.00157
24.39070	-0.00085
24.48383	0.00060
24.55627	-0.00536
24.61836	-0.00101
24.70114	-0.01261
24.78393	-0.01132
24.86672	-0.01212
24.95985	-0.01261
25.04263	-0.01728
25.12542	-0.01518
25.21855	-0.01760
25.31169	-0.01808
25.39447	-0.02163
25.48761	-0.02211
25.54970	-0.02098
25.62213	-0.02276
25.69457	-0.02807
25.75666	-0.02614
25.81875	-0.02566
25.89119	-0.02952
25.95328	-0.02404
26.01537	-0.02727
26.09815	-0.02533
26.17059	-0.02904
26.25337	-0.02533
26.33616	-0.03274
26.42929	-0.02839
26.51208	-0.02630
26.58452	-0.02549
26.66730	-0.02646
26.75009	-0.02936
26.82252	-0.03081
26.90531	-0.02211
26.97775	-0.03049
27.06053	-0.02759
27.13297	-0.02759
27.22610	-0.02759
27.28819	-0.02598
27.36063	-0.02678
27.45376	-0.02904
27.53655	-0.02839
27.62968	-0.02904
27.71247	-0.02614
27.80560	-0.03001
27.87804	-0.02614
27.95048	-0.02356
28.02292	-0.03178
28.09535	-0.02646
28.16779	-0.02888
28.22988	-0.02856
28.31266	-0.02437
28.37475	-0.02823
28.44719	-0.02630
28.51963	-0.03113
28.59207	-0.03097
28.66450	-0.02743
28.74729	-0.03049
28.80938	-0.03178
28.89216	-0.02904
28.96460	-0.02566
29.03704	-0.03065
29.10948	-0.02759
29.17156	-0.03661
29.25435	-0.02791
29.31644	-0.02888
29.37853	-0.02904
29.45097	-0.02823
29.51306	-0.02920
29.58549	-0.02775
29.64758	-0.02662
29.72002	-0.03065
29.79246	-0.03001
29.85455	-0.03178
29.92698	-0.02872
30.00977	-0.03097
