Black Body Radiation Experiment Wed, Oct 19, 2022 11:36 AM
Sensor Position (Degrees)	Light Intensity (Volts)
19.19590	-0.03162
19.32008	-0.02598
19.41322	-0.03661
19.50635	-0.02678
19.57879	-0.02582
19.64088	-0.02517
19.70297	-0.02356
19.77540	-0.02437
19.87888	-0.02018
19.95132	-0.01728
20.05480	-0.02131
20.14794	-0.01808
20.19968	-0.01422
20.25142	-0.00906
20.33421	-0.01567
20.43769	-0.01051
20.48943	-0.00777
20.55152	-0.00471
20.63430	-0.00278
20.73778	-0.00197
20.84127	0.00221
20.97579	0.00705
21.11032	0.01107
21.24485	0.02010
21.37937	0.02735
21.50355	0.03266
21.62773	0.03379
21.71052	0.03766
21.76226	0.04249
21.83469	0.04974
21.91748	0.04893
21.98992	0.05296
22.05201	0.05554
22.16584	0.05940
22.22793	0.05779
22.25897	0.06391
22.30036	0.06504
22.36245	0.06424
22.43489	0.06778
22.48663	0.06440
22.55907	0.06375
22.62116	0.06198
22.68325	0.06375
22.74534	0.05811
22.80742	0.05908
22.86951	0.05441
22.93160	0.05473
23.00404	0.04845
23.07648	0.04458
23.15926	0.04007
23.23170	0.03943
23.31449	0.03331
23.39727	0.03186
23.49041	0.02799
23.58354	0.02138
23.67667	0.01865
23.76981	0.01478
23.85259	0.01156
23.94573	0.00866
24.02851	0.00238
24.11130	-0.00069
24.20443	-0.00278
24.27687	-0.01116
24.34931	-0.01309
24.42174	-0.01680
24.48383	-0.01212
24.54592	-0.01792
24.60801	-0.02098
24.65975	-0.02050
24.70114	-0.02211
24.75289	-0.02566
24.80463	-0.02566
24.84602	-0.02936
24.87706	-0.02839
24.90811	-0.03113
24.93915	-0.02984
24.98055	-0.03033
25.01159	-0.02823
25.04263	-0.02984
25.07368	-0.03307
25.11507	-0.03049
25.15646	-0.03725
25.18751	-0.03693
25.23925	-0.03081
25.29099	-0.03097
25.34273	-0.03291
25.40482	-0.03323
25.45656	-0.03758
25.52900	-0.03645
25.59109	-0.03371
25.65318	-0.03339
25.70492	-0.03597
25.75666	-0.03790
25.81875	-0.03645
25.89119	-0.03146
25.95328	-0.03580
26.01537	-0.03210
26.07745	-0.03178
26.14989	-0.03597
26.23268	-0.03339
26.31546	-0.03580
26.38790	-0.03758
26.46034	-0.03645
26.52243	-0.03516
26.58452	-0.03580
26.65695	-0.03758
26.72939	-0.03113
26.81218	-0.03339
26.87427	-0.04032
26.94670	-0.03339
27.00879	-0.03597
27.08123	-0.03242
27.15367	-0.03242
27.21576	-0.03580
27.27784	-0.03419
27.36063	-0.03919
27.43307	-0.03532
27.51585	-0.03758
27.58829	-0.03597
27.67108	-0.03258
27.75386	-0.03226
27.83665	-0.03774
27.91943	-0.03339
28.00222	-0.03258
28.08500	-0.03661
28.15744	-0.03532
28.24023	-0.03661
28.31266	-0.03403
28.37475	-0.03516
28.43684	-0.03725
28.48858	-0.03580
28.55067	-0.03339
28.59207	-0.03339
28.63346	-0.03436
28.66450	-0.03452
28.69555	-0.03258
28.72659	-0.03500
28.75764	-0.03307
28.79903	-0.03387
28.84042	-0.03371
28.88182	-0.03468
28.92321	-0.03419
28.98530	-0.03436
29.04739	-0.03613
29.13017	-0.03403
29.20261	-0.03580
29.27505	-0.03548
29.34748	-0.03371
29.40957	-0.03081
29.47166	-0.03629
29.53375	-0.03500
29.59584	-0.03387
29.64758	-0.02872
29.69932	-0.03049
29.75106	-0.03113
29.81315	-0.03065
29.87524	-0.03049
29.93733	-0.03548
30.00977	-0.03355
