Black Body Radiation Experiment Wed, Oct 19, 2022 11:27 AM
Sensor Position (Degrees)	Light Intensity (Volts)
5.18445	-0.04628
5.25688	-0.05224
5.29828	-0.04998
5.35002	-0.04531
5.41211	-0.05095
5.47420	-0.04901
5.54663	-0.04418
5.59837	-0.04595
5.66046	-0.04322
5.72255	-0.03951
5.79499	-0.04773
5.89847	-0.04434
5.99161	-0.04547
6.07439	-0.04563
6.15718	-0.04950
6.25031	-0.04579
6.35379	-0.04773
6.44693	-0.05143
6.55041	-0.04370
6.64354	-0.04998
6.72633	-0.04563
6.80911	-0.04595
6.90225	-0.04628
6.97468	-0.04386
7.06782	-0.04837
7.14026	-0.04789
7.21269	-0.04386
7.25409	-0.04676
7.31617	-0.04612
7.36792	-0.04805
7.40931	-0.04676
7.46105	-0.04595
7.51279	-0.04177
7.55418	-0.04273
7.60592	-0.04128
7.65767	-0.04322
7.71975	-0.04338
7.78184	-0.04692
7.85428	-0.04450
7.92672	-0.04966
7.98881	-0.04934
8.06124	-0.04756
8.13368	-0.04595
8.20612	-0.04708
8.27856	-0.05030
8.35099	-0.04644
8.41308	-0.04950
8.48552	-0.04756
8.53726	-0.04177
8.59935	-0.04563
8.66144	-0.04805
8.70283	-0.04450
8.74423	-0.04789
8.80631	-0.04257
8.87875	-0.04289
8.95119	-0.04563
9.01328	-0.04370
9.07537	-0.04837
9.12711	-0.04547
9.18920	-0.04483
9.25129	-0.04289
9.31338	-0.04273
9.37547	-0.04612
9.44790	-0.04402
9.52034	-0.04740
9.58243	-0.04483
9.65487	-0.04418
9.73765	-0.04467
9.81009	-0.04434
9.88253	-0.04579
9.96531	-0.04966
10.03775	-0.04692
10.12054	-0.04563
10.21367	-0.04418
10.30680	-0.04998
10.39994	-0.04853
10.48272	-0.04612
10.57586	-0.04273
10.66899	-0.04418
10.74143	-0.04289
10.82421	-0.04450
10.88630	-0.04563
10.93804	-0.04370
10.98978	-0.04483
11.05187	-0.04515
11.10361	-0.04209
11.14501	-0.04483
11.19675	-0.04805
11.23814	-0.04547
11.28988	-0.04322
11.34162	-0.04450
11.39336	-0.04483
11.46580	-0.04483
11.53824	-0.04563
11.57963	-0.04918
11.66242	-0.04563
11.74520	-0.04305
11.82799	-0.04144
11.90043	-0.04289
11.98321	-0.04225
12.06600	-0.04160
12.13843	-0.04467
12.22122	-0.04370
12.30401	-0.04225
12.39714	-0.04595
12.49027	-0.04354
12.57306	-0.04064
12.64550	-0.04177
12.73863	-0.04241
12.84211	-0.04289
12.94559	-0.04515
13.05942	-0.04483
13.15256	-0.04386
13.22499	-0.04386
13.30778	-0.04418
13.36987	-0.04193
13.45265	-0.04128
13.54579	-0.04644
13.62857	-0.04370
13.72171	-0.04434
13.80449	-0.04579
13.89763	-0.04628
14.00111	-0.04160
14.10459	-0.04756
14.21842	-0.04821
14.33225	-0.04112
14.44608	-0.04177
14.57026	-0.03983
14.68409	-0.03983
14.78757	-0.04354
14.87036	-0.04160
14.96349	-0.04128
15.04628	-0.03983
15.12906	-0.04338
15.20150	-0.03967
15.26359	-0.04128
15.34637	-0.04289
15.38777	-0.04193
15.42916	-0.03887
15.50160	-0.04193
15.55334	-0.03613
15.60508	-0.04676
15.65682	-0.03919
15.70856	-0.03887
15.76030	-0.04273
15.81204	-0.04209
15.86378	-0.03919
15.91553	-0.03983
15.95692	-0.03983
15.99831	-0.04064
16.03970	-0.04064
16.09144	-0.04144
16.15353	-0.03967
16.20528	-0.03709
16.25702	-0.04064
16.30876	-0.03790
16.33980	-0.03661
16.39154	-0.04015
16.44328	-0.03629
16.50537	-0.03742
16.56746	-0.04064
16.62955	-0.04096
16.69164	-0.04225
16.75373	-0.03838
16.81582	-0.04048
16.87791	-0.04048
16.94000	-0.03967
16.99174	-0.04015
17.07452	-0.04015
17.14696	-0.03468
17.20905	-0.03967
17.30218	-0.03774
17.36427	-0.03484
17.43671	-0.03725
17.48845	-0.03613
17.54019	-0.03597
17.59193	-0.03725
17.64367	-0.03838
17.69542	-0.03758
17.75750	-0.03677
17.81959	-0.03516
17.89203	-0.03580
17.98516	-0.03645
18.05760	-0.03001
18.14039	-0.03274
18.22317	-0.03210
18.26457	-0.03403
18.30596	-0.02856
18.32666	-0.03242
18.35770	-0.03162
18.37840	-0.02694
18.37840	-0.02968
18.38874	-0.02727
18.39909	-0.03291
18.41979	-0.02694
18.44049	-0.02888
18.47153	-0.02791
18.50257	-0.02984
18.54397	-0.02614
18.58536	-0.02936
18.67849	-0.02259
18.77163	-0.02727
18.89581	-0.02727
19.00964	-0.02501
19.13381	-0.02243
19.25799	-0.02340
19.38217	-0.01889
19.51670	-0.02179
19.77540	-0.01535
19.92028	-0.01035
20.12724	-0.00697
20.26177	0.00286
20.40664	0.00737
20.58256	0.01397
20.73778	0.02880
20.83092	0.03653
20.91370	0.03733
20.97579	0.04942
20.99649	0.05135
21.01719	0.05586
21.03788	0.06279
21.04823	0.06939
21.05858	0.06681
21.07928	0.07229
21.11032	0.06955
21.14136	0.07084
21.17241	0.07422
21.22415	0.07261
21.27589	0.07922
21.33798	0.07954
21.44146	0.08905
21.52425	0.08824
21.65877	0.09629
21.75191	0.10226
21.94852	0.10902
22.17618	0.11643
22.33141	0.11530
22.46593	0.11692
22.57976	0.11530
22.69359	0.11530
22.79708	0.10725
22.87986	0.10580
22.98334	0.09678
23.10752	0.09130
23.21100	0.07938
23.30414	0.07439
23.38692	0.06843
23.46971	0.06440
23.56284	0.05344
23.65598	0.04668
23.74911	0.03782
23.85259	0.03008
23.94573	0.02541
24.00781	0.02316
24.08025	0.00850
24.16304	0.01510
24.24582	0.00817
24.33896	0.00302
24.43209	0.00044
24.51488	-0.00504
24.60801	-0.00987
24.70114	-0.00745
24.76323	-0.01712
24.84602	-0.01696
24.92880	-0.01760
25.01159	-0.02211
25.08403	-0.02469
25.14612	-0.02872
25.23925	-0.02904
25.31169	-0.02469
25.38413	-0.02839
25.46691	-0.03146
25.53935	-0.02678
25.62213	-0.03339
25.71527	-0.02920
25.81875	-0.03419
25.93258	-0.03146
26.04641	-0.03178
26.14989	-0.03033
26.24303	-0.03113
26.33616	-0.03210
26.44999	-0.02920
26.56382	-0.02904
26.68800	-0.03210
26.83287	-0.03339
26.95705	-0.03001
27.06053	-0.03242
27.19506	-0.03226
27.33993	-0.02775
27.44342	-0.03307
27.57794	-0.03194
27.68142	-0.03081
27.78491	-0.02678
27.90908	-0.02920
27.99187	-0.02759
28.08500	-0.02952
28.15744	-0.02952
28.22988	-0.03436
28.30232	-0.03387
28.39545	-0.03129
28.47824	-0.03129
28.55067	-0.03097
28.62311	-0.03436
28.70590	-0.03387
28.77833	-0.03194
28.87147	-0.03274
28.94390	-0.03838
29.01634	-0.02807
29.09913	-0.03001
29.18191	-0.02968
29.26470	-0.03355
29.34748	-0.03242
29.44062	-0.03065
29.58549	-0.03258
29.72002	-0.03564
29.86489	-0.03194
29.98907	-0.03484
30.09255	-0.03129
