Black Body Radiation Experiment Wed, Oct 19, 2022 11:12 AM
Sensor Position (Degrees)	Light Intensity (Volts)
7.48175	-0.06609
7.56453	-0.06335
7.64732	-0.06239
7.75080	-0.06448
7.86463	-0.06029
7.99916	-0.06271
8.19577	-0.06657
8.31995	-0.06432
8.47517	-0.06319
8.59935	-0.06996
8.73388	-0.06609
8.85806	-0.06351
8.97189	-0.06512
9.09606	-0.06464
9.20989	-0.06770
9.32372	-0.06287
9.42721	-0.06335
9.53069	-0.06335
9.63417	-0.06400
9.69626	-0.06239
9.76870	-0.06190
9.86183	-0.06110
9.94462	-0.05981
10.05845	-0.06271
10.19297	-0.06722
10.28611	-0.06448
10.36889	-0.06770
10.44133	-0.06029
10.53446	-0.06367
10.62760	-0.06271
10.73108	-0.06819
10.82421	-0.06448
10.90700	-0.06400
11.00013	-0.06367
11.08292	-0.06255
11.16570	-0.06174
11.25884	-0.06174
11.34162	-0.06271
11.41406	-0.06303
11.51754	-0.06674
11.62102	-0.06496
11.71416	-0.06271
11.79694	-0.06561
11.90043	-0.05981
11.99356	-0.06222
12.07634	-0.06222
12.14878	-0.06319
12.21087	-0.06593
12.29366	-0.06464
12.37644	-0.06722
12.47992	-0.06561
12.55236	-0.06094
12.62480	-0.05739
12.68689	-0.06206
12.80072	-0.06416
12.86281	-0.06287
12.94559	-0.06094
13.02838	-0.05626
13.12151	-0.06335
13.25604	-0.06480
13.34917	-0.06255
13.45265	-0.06158
13.62857	-0.05965
13.75275	-0.06480
13.84589	-0.06255
13.95972	-0.06222
14.09424	-0.06174
14.20807	-0.06303
14.32190	-0.05900
14.42539	-0.05852
14.52887	-0.05836
14.63235	-0.06174
14.71513	-0.05933
14.79792	-0.05626
14.87036	-0.06158
14.94280	-0.05949
14.99454	-0.06142
15.05663	-0.06126
15.10837	-0.05675
15.14976	-0.05916
15.19115	-0.05965
15.23254	-0.06045
15.26359	-0.05739
15.29463	-0.05755
15.33603	-0.05691
15.37742	-0.05900
15.41881	-0.05465
15.44986	-0.05723
15.50160	-0.06126
15.53264	-0.06142
15.57404	-0.05997
15.61543	-0.05771
15.66717	-0.05739
15.71891	-0.05659
15.76030	-0.05562
15.79135	-0.05594
15.83274	-0.05643
15.86378	-0.05578
15.90518	-0.06077
15.94657	-0.05820
15.99831	-0.05788
16.03970	-0.05900
16.09144	-0.06158
16.14319	-0.05836
16.18458	-0.05788
16.25702	-0.06094
16.30876	-0.05868
16.37085	-0.05643
16.42259	-0.05916
16.47433	-0.05417
16.50537	-0.05723
16.53642	-0.05256
16.55711	-0.05143
16.60885	-0.05481
16.65025	-0.05530
16.68129	-0.05868
16.71234	-0.05498
16.74338	-0.05771
16.77443	-0.05771
16.81582	-0.05691
16.85721	-0.05433
16.90895	-0.05369
16.97104	-0.05385
17.03313	-0.05401
17.09522	-0.05401
17.16766	-0.05578
17.21940	-0.04982
17.28149	-0.05771
17.36427	-0.05498
17.43671	-0.05353
17.50915	-0.05353
17.55054	-0.05224
17.58159	-0.05385
17.60228	-0.05417
17.62298	-0.05111
17.63333	-0.05240
17.64367	-0.04998
17.65402	-0.05046
17.66437	-0.05143
17.66437	-0.04853
17.67472	-0.05498
17.69542	-0.05127
17.71611	-0.04837
17.73681	-0.04901
17.75750	-0.04982
17.78855	-0.04885
17.80925	-0.05046
17.85064	-0.04805
17.89203	-0.04740
17.94377	-0.04756
18.00586	-0.05208
18.06795	-0.05079
18.13004	-0.04724
18.20248	-0.05224
18.27491	-0.04837
18.35770	-0.04692
18.44049	-0.04724
18.53362	-0.04257
18.59571	-0.04805
18.69919	-0.04370
18.76128	-0.04483
18.82337	-0.03887
18.88546	-0.04144
18.95790	-0.03709
19.01998	-0.03645
19.09242	-0.04096
19.13381	-0.03597
19.18556	-0.03387
19.24764	-0.03113
19.30973	-0.02727
19.37182	-0.02630
19.44426	-0.02920
19.48565	-0.02131
19.53739	-0.02050
19.60983	-0.01502
19.67192	-0.01406
19.75471	-0.01277
19.80645	-0.01228
19.88923	-0.00552
19.95132	-0.00391
20.03411	0.00028
20.13759	0.00093
20.26177	0.01027
20.32386	0.01091
20.42734	0.01913
20.52047	0.02686
20.62395	0.02735
20.74813	0.03508
20.84127	0.03846
20.93440	0.05070
21.01719	0.05377
21.11032	0.06246
21.17241	0.06859
21.26554	0.07535
21.34833	0.08502
21.43111	0.09420
21.51390	0.09694
21.60703	0.10677
21.67947	0.10805
21.78295	0.10983
21.85539	0.11547
21.90713	0.11982
22.00026	0.11756
22.05201	0.11901
22.11410	0.12062
22.18653	0.11982
22.27967	0.11885
22.35210	0.11998
22.41419	0.11708
22.48663	0.11240
22.55907	0.10805
22.63150	0.10064
22.72464	0.09710
22.79708	0.08921
22.87986	0.08631
22.94195	0.08002
22.98334	0.07197
23.03508	0.06681
23.07648	0.06375
23.12822	0.05602
23.16961	0.04925
23.22135	0.04362
23.27309	0.03911
23.31449	0.03186
23.34553	0.03347
23.38692	0.02557
23.42832	0.01929
23.46971	0.01220
23.51110	0.01107
23.56284	0.00608
23.61458	0.00286
23.65598	-0.00117
23.70772	-0.00101
23.74911	-0.00971
23.80085	-0.01003
23.85259	-0.01873
23.89398	-0.01680
23.95607	-0.01986
24.01816	-0.02501
24.10095	-0.02598
24.14234	-0.02872
24.18373	-0.02727
24.21478	-0.03049
24.24582	-0.03323
24.26652	-0.03597
24.28722	-0.03564
24.31826	-0.04225
24.33896	-0.04015
24.35965	-0.04305
24.39070	-0.04225
24.42174	-0.04338
24.46314	-0.04257
24.50453	-0.04354
24.54592	-0.04740
24.58731	-0.04692
24.63905	-0.04805
24.70114	-0.04756
24.76323	-0.04821
24.82532	-0.05095
24.88741	-0.05659
24.93915	-0.05675
24.99089	-0.05095
25.04263	-0.05401
25.09438	-0.05369
25.14612	-0.05691
25.19786	-0.05659
25.23925	-0.05691
25.28064	-0.05739
25.33238	-0.05578
25.37378	-0.05481
25.42552	-0.05707
25.45656	-0.05691
25.49796	-0.05594
25.52900	-0.05594
25.56004	-0.05707
25.58074	-0.06351
25.61179	-0.05981
25.65318	-0.05610
25.69457	-0.05836
25.73596	-0.06045
25.78770	-0.05723
25.82910	-0.05771
25.90153	-0.05771
25.98432	-0.05175
26.06711	-0.05514
26.11885	-0.05820
26.17059	-0.05626
26.24303	-0.05965
26.30511	-0.05755
26.34651	-0.05981
26.40860	-0.05949
26.46034	-0.05514
26.51208	-0.06029
26.55347	-0.05498
26.59486	-0.05739
26.61556	-0.05916
26.64660	-0.05755
26.65695	-0.05739
26.68800	-0.05820
26.70869	-0.05610
26.71904	-0.05868
26.71904	-0.05659
26.72939	-0.05916
26.75009	-0.06029
26.75009	-0.05884
26.75009	-0.05707
26.75009	-0.05933
26.76044	-0.05868
26.76044	-0.05449
26.76044	-0.06174
26.76044	-0.05739
26.76044	-0.06206
26.76044	-0.05433
26.76044	-0.05643
26.77078	-0.05884
26.78113	-0.05723
26.80183	-0.05820
26.82252	-0.06029
26.84322	-0.05884
26.86392	-0.05981
26.88461	-0.05949
26.92601	-0.05884
26.96740	-0.05739
27.00879	-0.06061
27.08123	-0.05771
27.15367	-0.05465
27.22610	-0.05659
27.28819	-0.06013
27.36063	-0.05900
27.43307	-0.06061
27.51585	-0.05739
27.60899	-0.06061
27.69177	-0.06271
27.75386	-0.05868
27.79525	-0.05675
27.84700	-0.05739
27.88839	-0.06158
27.91943	-0.05546
27.95048	-0.05546
27.97117	-0.05320
27.98152	-0.05562
28.00222	-0.05675
28.01257	-0.05852
28.02292	-0.06190
28.04361	-0.06126
28.06431	-0.06174
28.07466	-0.05643
28.09535	-0.05965
28.11605	-0.05755
28.13675	-0.05739
28.15744	-0.05691
28.18849	-0.06077
28.22988	-0.05626
28.28162	-0.06110
28.33336	-0.05900
28.38510	-0.05933
28.43684	-0.05852
28.48858	-0.06029
28.52998	-0.06013
28.58172	-0.05852
28.64381	-0.05707
28.69555	-0.05884
28.75764	-0.05933
28.80938	-0.05997
28.86112	-0.05562
28.91286	-0.05820
28.96460	-0.05933
29.02669	-0.05562
29.08878	-0.05449
29.14052	-0.05707
29.20261	-0.05868
29.26470	-0.05417
29.30609	-0.05610
29.36818	-0.05804
29.41992	-0.05868
29.47166	-0.05771
29.52340	-0.05288
29.58549	-0.05723
29.64758	-0.05755
29.69932	-0.05852
29.75106	-0.06029
29.82350	-0.06029
29.88559	-0.06190
29.93733	-0.05900
29.99942	-0.05868
30.06151	-0.05788
