Black Body Radiation Experiment Wed, Oct 19, 2022 11:13 AM
Sensor Position (Degrees)	Light Intensity (Volts)
4.51181	-0.09444
4.55321	-0.09944
4.61530	-0.09992
4.65669	-0.09622
4.70843	-0.09734
4.77052	-0.09638
4.81191	-0.09654
4.86365	-0.09751
4.90504	-0.09541
4.95679	-0.09831
5.00853	-0.09799
5.06027	-0.09299
5.11201	-0.09751
5.16375	-0.09863
5.21549	-0.09557
5.28793	-0.09283
5.35002	-0.09638
5.41211	-0.09557
5.47420	-0.09960
5.55698	-0.09316
5.63977	-0.09525
5.72255	-0.09976
5.81569	-0.09428
5.90882	-0.09734
6.00195	-0.09783
6.07439	-0.09444
6.14683	-0.09509
6.21927	-0.10008
6.30205	-0.09718
6.37449	-0.09541
6.43658	-0.09332
6.48832	-0.09670
6.51936	-0.09477
6.56076	-0.09622
6.59180	-0.09622
6.62285	-0.09799
6.64354	-0.09477
6.67459	-0.10024
6.70563	-0.09847
6.73668	-0.09718
6.77807	-0.09879
6.80911	-0.09976
6.84016	-0.09799
6.87120	-0.09831
6.91259	-0.09541
6.94364	-0.09976
6.98503	-0.09557
7.01608	-0.09606
7.05747	-0.09622
7.08851	-0.09670
7.12991	-0.09267
7.16095	-0.09477
7.19200	-0.09638
7.21269	-0.09654
7.24374	-0.09654
7.27478	-0.10089
7.30583	-0.09992
7.34722	-0.09863
7.38861	-0.09831
7.44035	-0.09767
7.49209	-0.10121
7.55418	-0.09557
7.59558	-0.09622
7.64732	-0.09573
7.69906	-0.09863
7.74045	-0.09686
7.78184	-0.09686
7.82324	-0.09557
7.86463	-0.09638
7.90602	-0.09461
7.94741	-0.09895
7.97846	-0.09718
8.01985	-0.09187
8.05090	-0.09912
8.08194	-0.09428
8.11299	-0.09316
8.14403	-0.09751
8.18542	-0.09783
8.21647	-0.09622
8.25786	-0.09863
8.29925	-0.09203
8.33030	-0.09863
8.36134	-0.09686
8.39239	-0.09525
8.41308	-0.10040
8.44413	-0.09009
8.46482	-0.09670
8.49587	-0.09573
8.52691	-0.09783
8.55796	-0.09783
8.58900	-0.09509
8.63040	-0.09686
8.66144	-0.09654
8.69248	-0.09734
8.73388	-0.09702
8.76492	-0.09332
8.80631	-0.09912
8.83736	-0.09638
8.87875	-0.09767
8.93049	-0.09557
8.97189	-0.09606
9.02363	-0.09444
9.07537	-0.09364
9.11676	-0.09509
9.16850	-0.09815
9.20989	-0.09444
9.25129	-0.09396
9.29268	-0.09992
9.33407	-0.09847
9.36512	-0.09332
9.39616	-0.09235
9.42721	-0.09219
9.44790	-0.09557
9.47895	-0.09879
9.50999	-0.09686
9.54104	-0.09606
9.58243	-0.09654
9.62382	-0.09654
9.66522	-0.09477
9.70661	-0.09412
9.76870	-0.09316
9.82044	-0.09396
9.88253	-0.09670
9.95496	-0.09702
10.02740	-0.09396
10.09984	-0.09428
10.16193	-0.09138
10.23437	-0.09428
10.29646	-0.09219
10.35854	-0.09444
10.43098	-0.09863
10.48272	-0.09525
10.53446	-0.09380
10.58620	-0.09203
10.63795	-0.09267
10.67934	-0.09122
10.71038	-0.09187
10.75178	-0.09364
10.79317	-0.09026
10.82421	-0.09219
10.85526	-0.09299
10.88630	-0.08945
10.92770	-0.09058
10.95874	-0.09525
11.00013	-0.09074
11.03118	-0.09042
11.07257	-0.09396
11.10361	-0.09412
11.15536	-0.09187
11.19675	-0.09444
11.23814	-0.09316
11.27953	-0.09444
11.32093	-0.09622
11.38302	-0.09299
11.42441	-0.09702
11.47615	-0.09380
11.52789	-0.09042
11.58998	-0.09283
11.64172	-0.09074
11.69346	-0.09299
11.73485	-0.09332
11.77625	-0.09026
11.80729	-0.09348
11.84868	-0.09718
11.87973	-0.09589
11.92112	-0.09428
11.96251	-0.09622
12.00391	-0.09138
12.03495	-0.09154
12.07634	-0.09396
12.11774	-0.09493
12.15913	-0.09444
12.22122	-0.08897
12.27296	-0.09122
12.33505	-0.09299
12.39714	-0.09090
12.43853	-0.09412
12.49027	-0.09299
12.53167	-0.09509
12.58341	-0.09396
12.62480	-0.09042
12.65584	-0.09106
12.69724	-0.08913
12.72828	-0.09154
12.76967	-0.09090
12.81107	-0.09138
12.85246	-0.09106
12.89385	-0.09348
12.94559	-0.08961
12.99733	-0.08752
13.05942	-0.09267
13.15256	-0.09171
13.21465	-0.09219
13.26639	-0.08913
13.32848	-0.09009
13.39057	-0.08881
13.45265	-0.08929
13.51474	-0.08881
13.58718	-0.08639
13.65962	-0.09154
13.74240	-0.08864
13.82519	-0.08897
13.90798	-0.08832
13.98041	-0.08897
14.05285	-0.08929
14.14598	-0.08945
14.20807	-0.08397
14.28051	-0.08768
14.37364	-0.08961
14.43573	-0.08542
14.50817	-0.09026
14.57026	-0.08687
14.62200	-0.08961
14.66339	-0.08736
14.71513	-0.08913
14.75653	-0.08719
14.79792	-0.08687
14.83931	-0.08623
14.88071	-0.08881
14.91175	-0.08381
14.95314	-0.08542
14.98419	-0.08204
15.02558	-0.08446
15.07732	-0.08317
15.11871	-0.08236
15.17046	-0.08687
15.21185	-0.08784
15.25324	-0.08317
15.29463	-0.08252
15.33603	-0.08413
15.37742	-0.08397
15.40846	-0.08397
15.44986	-0.08107
15.48090	-0.07995
15.53264	-0.08140
15.58438	-0.08107
15.62578	-0.08188
15.65682	-0.08285
15.69821	-0.08349
15.74995	-0.08075
15.79135	-0.08156
15.83274	-0.07962
15.88448	-0.07898
15.94657	-0.08510
16.01901	-0.07962
16.06040	-0.08204
16.11214	-0.08268
16.17423	-0.07769
16.22597	-0.08768
16.30876	-0.07801
16.37085	-0.08333
16.43294	-0.08285
16.47433	-0.08011
16.51572	-0.08075
16.54677	-0.07914
16.58816	-0.08172
16.61920	-0.07688
16.63990	-0.07801
16.66060	-0.08043
16.68129	-0.07543
16.70199	-0.07688
16.72268	-0.07995
16.73303	-0.08059
16.73303	-0.08123
16.75373	-0.08027
16.76408	-0.07769
16.78477	-0.08140
16.79512	-0.07785
16.80547	-0.07769
16.82617	-0.07721
16.83652	-0.07640
16.84686	-0.07721
16.86756	-0.08107
16.88826	-0.07382
16.90895	-0.07833
16.94000	-0.07882
16.96069	-0.07705
16.99174	-0.07753
17.01243	-0.07946
17.04348	-0.07672
17.06418	-0.07254
17.09522	-0.07946
17.13661	-0.07866
17.16766	-0.07640
17.20905	-0.07350
17.24009	-0.07640
17.28149	-0.07769
17.31253	-0.07721
17.35392	-0.07688
17.39532	-0.07640
17.44706	-0.07737
17.48845	-0.07817
17.52984	-0.07205
17.56089	-0.07624
17.59193	-0.07801
17.62298	-0.07946
17.65402	-0.07705
17.68507	-0.07801
17.70576	-0.07753
17.73681	-0.07753
17.75750	-0.07543
17.77820	-0.07833
17.80925	-0.07221
17.82994	-0.07511
17.85064	-0.07479
17.88168	-0.07318
17.91273	-0.07366
17.94377	-0.07334
17.98516	-0.07221
18.01621	-0.07431
18.04725	-0.07382
18.07830	-0.07447
18.11969	-0.07431
18.15074	-0.07125
18.20248	-0.07125
18.26457	-0.06947
18.30596	-0.06706
18.37840	-0.07221
18.44049	-0.06819
18.49223	-0.07060
18.53362	-0.06867
18.57501	-0.06980
18.61640	-0.06512
18.64745	-0.06432
18.69919	-0.06561
18.73023	-0.06255
18.77163	-0.06593
18.81302	-0.06802
18.86476	-0.06206
18.91650	-0.06142
18.98894	-0.06126
19.06138	-0.05852
19.11312	-0.06126
19.26834	-0.05933
19.33043	-0.05691
19.40287	-0.05336
19.49600	-0.05304
19.59948	-0.04934
19.66157	-0.04595
19.75471	-0.04354
19.82714	-0.04692
19.88923	-0.03677
19.92028	-0.03758
19.96167	-0.03532
19.99271	-0.03274
20.02376	-0.03274
20.05480	-0.02759
20.08585	-0.02775
20.12724	-0.02356
20.15829	-0.02147
20.21003	-0.01986
20.27212	-0.02034
20.32386	-0.01390
20.36525	-0.01309
20.40664	-0.01518
20.44804	-0.01051
20.48943	-0.00246
20.52047	-0.00971
20.58256	-0.00407
20.62395	0.00334
20.66535	0.00286
20.71709	0.00817
20.74813	0.01333
20.79987	0.00962
20.85162	0.01865
20.89301	0.02332
20.96545	0.02380
21.05858	0.02767
21.09997	0.03186
21.17241	0.04023
21.27589	0.04120
21.35868	0.04942
21.41042	0.05232
21.47251	0.06391
21.54494	0.06778
21.61738	0.07551
21.66912	0.07680
21.74156	0.08180
21.78295	0.08824
21.84504	0.08905
21.88643	0.09468
21.92783	0.09855
22.00026	0.09919
22.05201	0.10435
22.10375	0.10290
22.18653	0.10693
22.27967	0.11240
22.34176	0.10838
22.41419	0.10934
22.46593	0.10725
22.51767	0.11176
22.56942	0.11208
22.61081	0.10725
22.65220	0.10451
22.69359	0.10483
22.73499	0.10193
22.76603	0.09581
22.80742	0.09420
22.82812	0.09114
22.85917	0.08550
22.87986	0.08743
22.91091	0.08470
22.93160	0.08518
22.95230	0.08099
22.97300	0.07841
22.99369	0.07374
23.01439	0.06907
23.03508	0.06843
23.05578	0.06037
23.08683	0.06263
23.11787	0.05860
23.14891	0.05811
23.17996	0.05844
23.20066	0.05248
23.24205	0.04748
23.27309	0.04587
23.30414	0.04233
23.34553	0.03427
23.38692	0.03492
23.43866	0.03234
23.48006	0.02928
23.53180	0.02590
23.58354	0.02122
23.64563	0.01365
23.69737	0.00737
23.75946	0.00366
23.83190	-0.00584
23.90433	-0.00761
23.98712	-0.01003
24.08025	-0.01953
24.15269	-0.02549
24.26652	-0.03194
24.37000	-0.03548
24.47348	-0.04096
24.52522	-0.04370
24.57697	-0.04950
24.62871	-0.05498
24.67010	-0.05659
24.70114	-0.05272
24.72184	-0.05562
24.75289	-0.06029
24.77358	-0.06319
24.78393	-0.06384
24.78393	-0.06690
24.80463	-0.06947
24.81497	-0.06545
24.84602	-0.06996
24.86672	-0.06899
24.89776	-0.06271
24.93915	-0.07044
24.97020	-0.07141
25.02194	-0.07254
25.06333	-0.07302
25.11507	-0.07125
25.16681	-0.07721
25.20821	-0.07302
25.25995	-0.07511
25.32204	-0.07560
25.37378	-0.07479
25.41517	-0.07688
25.45656	-0.07173
25.48761	-0.07592
25.52900	-0.07962
25.56004	-0.07962
25.59109	-0.07527
25.62213	-0.07688
25.66353	-0.07656
25.69457	-0.07237
25.72562	-0.07882
25.76701	-0.07672
25.79805	-0.08011
25.81875	-0.07173
25.86014	-0.07382
25.90153	-0.07366
25.93258	-0.07560
25.97397	-0.07060
26.00502	-0.07334
26.03606	-0.07286
26.06711	-0.07463
26.09815	-0.07527
26.13954	-0.07415
26.18094	-0.07028
26.23268	-0.07350
26.30511	-0.07141
26.34651	-0.07382
26.37755	-0.07237
26.40860	-0.07270
26.43964	-0.07012
26.48103	-0.07302
26.51208	-0.07076
26.55347	-0.07189
26.58452	-0.07833
26.62591	-0.07286
26.65695	-0.07495
26.69835	-0.07044
26.73974	-0.07173
26.78113	-0.07318
26.83287	-0.07382
26.89496	-0.07141
26.94670	-0.07270
26.98810	-0.06851
27.02949	-0.07302
27.07088	-0.07109
27.10193	-0.07254
27.14332	-0.07270
27.18471	-0.07302
27.22610	-0.07592
27.27784	-0.07302
27.32959	-0.07366
27.37098	-0.07318
27.41237	-0.07254
27.47446	-0.07173
27.52620	-0.07205
27.55725	-0.07463
27.59864	-0.07366
27.62968	-0.07495
27.67108	-0.07737
27.69177	-0.07237
27.73317	-0.07576
27.75386	-0.07801
27.78491	-0.07366
27.81595	-0.07237
27.84700	-0.07205
27.87804	-0.07576
27.90908	-0.07495
27.94013	-0.07366
27.98152	-0.06947
28.02292	-0.07511
28.06431	-0.07060
28.10570	-0.07415
28.14709	-0.07431
28.19883	-0.07769
28.24023	-0.07189
28.29197	-0.07624
28.35406	-0.07656
28.39545	-0.07688
28.43684	-0.07092
28.47824	-0.07995
28.49893	-0.07286
28.52998	-0.07640
28.56102	-0.07560
28.59207	-0.07801
28.60241	-0.07737
28.61276	-0.07479
28.63346	-0.07801
28.64381	-0.07850
28.65416	-0.07431
28.67485	-0.07592
28.69555	-0.07850
28.72659	-0.07833
28.75764	-0.07560
28.78868	-0.07560
28.81973	-0.07640
28.85077	-0.07769
28.90251	-0.07737
28.94390	-0.07221
28.96460	-0.07769
28.99565	-0.07270
29.02669	-0.07624
29.05773	-0.07495
29.08878	-0.07527
29.11982	-0.07624
29.16122	-0.07382
29.20261	-0.07672
29.23365	-0.07656
29.26470	-0.07656
29.30609	-0.07769
29.35783	-0.07850
29.39923	-0.07624
29.45097	-0.07495
29.50271	-0.07624
29.54410	-0.08059
29.58549	-0.07672
29.62689	-0.07463
29.68897	-0.07560
29.74072	-0.07495
29.80280	-0.07318
29.84420	-0.07640
29.89594	-0.08027
29.95803	-0.07286
29.99942	-0.08140
30.05116	-0.08156
