Black Body Radiation Experiment Wed, Oct 19, 2022 11:27 AM
Sensor Position (Degrees)	Light Intensity (Volts)
6.01230	-0.04918
6.09509	-0.05256
6.17787	-0.04805
6.26066	-0.05240
6.33310	-0.05191
6.43658	-0.05143
6.55041	-0.05143
6.66424	-0.05014
6.76772	-0.05095
6.88155	-0.04756
6.98503	-0.04982
7.09886	-0.05127
7.19200	-0.05256
7.29548	-0.05175
7.37826	-0.05159
7.43000	-0.05063
7.52314	-0.05288
7.61627	-0.04821
7.73010	-0.04773
7.82324	-0.04982
7.92672	-0.04708
8.04055	-0.04612
8.14403	-0.05127
8.23716	-0.04563
8.33030	-0.05175
8.42343	-0.04595
8.50622	-0.04950
8.60970	-0.05111
8.67179	-0.05578
8.72353	-0.04853
8.78562	-0.04853
8.86840	-0.05014
8.94084	-0.05111
9.01328	-0.05530
9.08572	-0.05030
9.14781	-0.04918
9.20989	-0.04773
9.28233	-0.05191
9.35477	-0.04773
9.42721	-0.04982
9.49964	-0.04966
9.57208	-0.04805
9.64452	-0.04869
9.73765	-0.04885
9.79974	-0.04869
9.87218	-0.04869
9.94462	-0.05336
10.00671	-0.05143
10.08949	-0.05111
10.16193	-0.05610
10.22402	-0.05014
10.30680	-0.05063
10.38959	-0.04966
10.46203	-0.04628
10.55516	-0.05143
10.63795	-0.04756
10.72073	-0.05095
10.80352	-0.04773
10.88630	-0.05272
10.94839	-0.04918
11.02083	-0.05127
11.08292	-0.04740
11.16570	-0.04773
11.22779	-0.05079
11.30023	-0.04950
11.36232	-0.05079
11.43476	-0.05079
11.50719	-0.05127
11.56928	-0.05240
11.66242	-0.04950
11.74520	-0.04901
11.82799	-0.04724
11.91077	-0.05159
11.99356	-0.05288
12.07634	-0.04853
12.14878	-0.04934
12.22122	-0.05191
12.28331	-0.04918
12.34540	-0.04789
12.41784	-0.05030
12.50062	-0.05030
12.55236	-0.04789
12.60410	-0.04934
12.66619	-0.04853
12.74898	-0.04934
12.82141	-0.04644
12.91455	-0.04998
13.00768	-0.05175
13.10082	-0.04966
13.18360	-0.04918
13.26639	-0.04982
13.35952	-0.05320
13.45265	-0.04950
13.53544	-0.05030
13.63892	-0.04450
13.73206	-0.04950
13.81484	-0.04628
13.91832	-0.04724
14.01146	-0.04901
14.11494	-0.04821
14.20807	-0.05127
14.32190	-0.04901
14.43573	-0.05336
14.52887	-0.05143
14.62200	-0.05046
14.73583	-0.04885
14.83931	-0.04676
14.96349	-0.04740
15.07732	-0.05030
15.18080	-0.05111
15.29463	-0.04805
15.40846	-0.04950
15.55334	-0.04821
15.68787	-0.04885
15.81204	-0.04354
15.92587	-0.04612
16.05005	-0.04805
16.18458	-0.04354
16.29841	-0.04483
16.41224	-0.04579
16.54677	-0.04837
16.67094	-0.04225
16.79512	-0.04370
16.94000	-0.04579
17.05383	-0.04628
17.15731	-0.04354
17.27114	-0.04273
17.37462	-0.04257
17.46776	-0.04595
17.57124	-0.04354
17.67472	-0.03983
17.76785	-0.04064
17.88168	-0.04289
17.99551	-0.04064
18.10934	-0.03790
18.22317	-0.03774
18.32666	-0.04144
18.46118	-0.03790
18.62675	-0.03709
18.89581	-0.03468
19.10277	-0.03323
19.25799	-0.02678
19.44426	-0.02566
19.64088	-0.02018
19.86854	-0.01535
20.06515	-0.00890
20.26177	-0.00149
20.47908	0.00866
20.74813	0.01961
20.95510	0.04023
21.16206	0.05312
21.31728	0.06810
21.49320	0.08534
21.66912	0.09758
21.83469	0.10677
21.98992	0.11982
22.14514	0.12465
22.27967	0.12739
22.42454	0.12690
22.51767	0.12239
22.64185	0.12207
22.76603	0.11724
22.86951	0.10950
22.97300	0.10435
23.07648	0.09984
23.19031	0.08244
23.30414	0.07261
23.38692	0.06327
23.46971	0.05924
23.58354	0.04797
23.67667	0.04039
23.78015	0.03266
23.88364	0.02219
23.98712	0.01816
24.08025	0.01252
24.17339	0.00431
24.26652	-0.00165
24.37000	-0.00326
24.46314	-0.00955
24.56662	-0.01551
24.65975	-0.01712
24.75289	-0.02324
24.84602	-0.02743
24.94950	-0.03403
25.03229	-0.03387
25.09438	-0.03516
25.17716	-0.03452
25.23925	-0.03307
25.31169	-0.03436
25.38413	-0.03436
25.43587	-0.03516
25.48761	-0.03822
25.53935	-0.03532
25.60144	-0.03838
25.67387	-0.03999
25.74631	-0.04354
25.80840	-0.03999
25.88084	-0.04257
25.97397	-0.04354
26.07745	-0.03999
26.19128	-0.04450
26.30511	-0.04128
26.40860	-0.04193
26.53277	-0.03822
26.68800	-0.04032
26.82252	-0.03983
26.98810	-0.03919
27.11227	-0.04273
27.25715	-0.04112
27.40202	-0.03919
27.55725	-0.03790
27.69177	-0.04257
27.82630	-0.04112
27.96083	-0.03935
28.06431	-0.04177
28.16779	-0.04015
28.26092	-0.04209
28.34371	-0.04128
28.41615	-0.03919
28.48858	-0.03822
28.54032	-0.04338
28.59207	-0.03983
28.63346	-0.03983
28.67485	-0.04338
28.69555	-0.04354
28.72659	-0.04112
28.75764	-0.04418
28.78868	-0.04096
28.80938	-0.04305
28.81973	-0.04112
28.84042	-0.03500
28.87147	-0.04080
28.92321	-0.04322
28.97495	-0.04015
29.03704	-0.03790
29.08878	-0.04193
29.15087	-0.04354
29.21296	-0.03822
29.28539	-0.03645
29.35783	-0.04080
29.41992	-0.04015
29.50271	-0.03709
29.58549	-0.04338
29.66828	-0.04112
29.74072	-0.03903
29.82350	-0.03983
29.92698	-0.03935
29.99942	-0.04112
30.09255	-0.03822
