Black Body Radiation Experiment Wed, Oct 19, 2022 11:38 AM
Sensor Position (Degrees)	Light Intensity (Volts)
8.88910	-0.05916
8.98223	-0.05433
9.07537	-0.05965
9.17885	-0.06029
9.28233	-0.05804
9.39616	-0.06400
9.50999	-0.06013
9.63417	-0.06110
9.74800	-0.05626
9.85148	-0.05981
9.95496	-0.05755
10.04810	-0.06174
10.15158	-0.05804
10.25506	-0.05449
10.35854	-0.05804
10.47237	-0.05852
10.58620	-0.05530
10.68969	-0.05884
10.79317	-0.05385
10.90700	-0.05594
11.07257	-0.05836
11.18640	-0.05868
11.31058	-0.05691
11.42441	-0.05691
11.54859	-0.05626
11.64172	-0.05965
11.74520	-0.05594
11.85903	-0.05675
11.96251	-0.05771
12.07634	-0.05739
12.19018	-0.06029
12.31435	-0.05546
12.41784	-0.05949
12.52132	-0.05659
12.61445	-0.05836
12.70758	-0.05594
12.80072	-0.05723
12.89385	-0.05707
12.99733	-0.05514
13.09047	-0.05578
13.18360	-0.05369
13.27674	-0.05675
13.38022	-0.05385
13.50440	-0.05916
13.61823	-0.05401
13.71136	-0.05804
13.83554	-0.05916
13.98041	-0.05723
14.11494	-0.05771
14.25981	-0.05433
14.39434	-0.05401
14.52887	-0.05852
14.69444	-0.05514
14.81862	-0.05353
14.94280	-0.05304
15.07732	-0.05417
15.24289	-0.05449
15.35672	-0.05949
15.47055	-0.05675
15.58438	-0.05562
15.68787	-0.05498
15.78100	-0.05256
15.86378	-0.05304
15.99831	-0.05643
16.10179	-0.05143
16.19493	-0.05079
16.32945	-0.05272
16.47433	-0.05063
16.56746	-0.05401
16.66060	-0.05288
16.74338	-0.05449
16.83652	-0.05433
16.92965	-0.05288
17.03313	-0.05965
17.13661	-0.05353
17.26079	-0.05481
17.37462	-0.05481
17.48845	-0.05626
17.57124	-0.05514
17.69542	-0.05046
17.80925	-0.04966
17.92308	-0.05224
18.07830	-0.05691
18.17143	-0.05224
18.27491	-0.05175
18.41979	-0.05562
18.55432	-0.05159
18.70954	-0.05030
18.86476	-0.05240
18.98894	-0.05433
19.11312	-0.04821
19.24764	-0.05046
19.45461	-0.05191
19.56844	-0.05514
19.69262	-0.04966
19.78575	-0.04998
19.90993	-0.04322
20.01341	-0.04450
20.17898	-0.04322
20.30316	-0.04209
20.42734	-0.04402
20.61361	-0.03806
20.74813	-0.03677
20.90336	-0.03468
21.08962	-0.03065
21.23450	-0.02469
21.37937	-0.02582
21.55529	-0.01776
21.70017	-0.01680
21.86574	-0.01132
21.97957	-0.00842
22.11410	-0.00810
22.27967	-0.00761
22.38315	-0.00504
22.54872	-0.00310
22.70394	-0.00391
22.87986	-0.00616
22.99369	-0.01245
23.11787	-0.01373
23.23170	-0.01535
23.33518	-0.01696
23.44901	-0.01873
23.56284	-0.02179
23.67667	-0.02437
23.83190	-0.02888
23.94573	-0.03613
24.06990	-0.03210
24.18373	-0.04112
24.30791	-0.03806
24.43209	-0.03999
24.55627	-0.04515
24.65975	-0.04805
24.78393	-0.04676
24.88741	-0.04628
25.00124	-0.04418
25.11507	-0.04950
25.22890	-0.05127
25.33238	-0.04869
25.44621	-0.04628
25.56004	-0.04773
25.67387	-0.04676
25.79805	-0.04853
25.92223	-0.05063
26.01537	-0.05046
26.11885	-0.05046
26.22233	-0.04837
26.30511	-0.05079
26.39825	-0.04773
26.52243	-0.05401
26.62591	-0.05208
26.73974	-0.05127
26.86392	-0.05046
26.99844	-0.04885
27.12262	-0.05240
27.25715	-0.05256
27.37098	-0.05079
27.50551	-0.04612
27.61934	-0.04853
27.73317	-0.05014
27.84700	-0.05111
27.96083	-0.04789
28.07466	-0.05143
28.17814	-0.05256
28.27127	-0.04982
28.36441	-0.05111
28.45754	-0.05159
28.56102	-0.05353
28.66450	-0.04821
28.76799	-0.05369
28.88182	-0.05143
29.01634	-0.04982
29.15087	-0.05175
29.27505	-0.04885
29.43027	-0.04998
29.59584	-0.05191
29.74072	-0.05175
29.87524	-0.05256
29.99942	-0.05046
30.14430	-0.05030
