Black Body Radiation Experiment Wed, Oct 19, 2022 11:36 AM
Sensor Position (Degrees)	Light Intensity (Volts)
15.96727	-0.03484
16.00866	-0.03436
16.06040	-0.03178
16.09144	-0.03629
16.13284	-0.03484
16.17423	-0.03274
16.20528	-0.03258
16.23632	-0.03532
16.26736	-0.03468
16.28806	-0.03162
16.31911	-0.03049
16.36050	-0.03258
16.39154	-0.03548
16.43294	-0.03178
16.47433	-0.03242
16.51572	-0.03403
16.56746	-0.03178
16.60885	-0.03194
16.65025	-0.03146
16.70199	-0.03355
16.74338	-0.03307
16.78477	-0.03113
16.83652	-0.02968
16.88826	-0.03339
16.95035	-0.03371
17.01243	-0.03017
17.06418	-0.03258
17.11592	-0.03033
17.17801	-0.03468
17.24009	-0.03484
17.30218	-0.03307
17.37462	-0.02936
17.44706	-0.03017
17.52984	-0.02920
17.61263	-0.03081
17.67472	-0.02839
17.75750	-0.03017
17.82994	-0.03049
17.91273	-0.03033
18.00586	-0.02968
18.07830	-0.03097
18.17143	-0.03339
18.24387	-0.03258
18.30596	-0.03355
18.39909	-0.02920
18.50257	-0.03242
18.60606	-0.02936
18.68884	-0.02694
18.79232	-0.03097
18.97859	-0.03194
19.08207	-0.03033
19.17521	-0.02952
19.27869	-0.02807
19.38217	-0.02598
19.46496	-0.02856
19.60983	-0.02598
19.70297	-0.02582
19.77540	-0.02356
19.85819	-0.02195
19.97202	-0.02388
20.04446	-0.02501
20.11689	-0.01841
20.17898	-0.01986
20.27212	-0.01518
20.35490	-0.00955
20.44804	-0.01696
20.57221	-0.01261
20.65500	-0.00890
20.75848	-0.00487
20.90336	-0.00439
21.01719	-0.00085
21.11032	0.00254
21.23450	0.00689
21.36902	0.01494
21.50355	0.01865
21.65877	0.01929
21.80365	0.02477
21.93818	0.02622
22.09340	0.02783
22.23827	0.03057
22.40384	0.03653
22.57976	0.03717
22.74534	0.03637
22.87986	0.03443
22.99369	0.03363
23.12822	0.02670
23.25240	0.02332
23.37657	0.01591
23.51110	0.01140
23.65598	0.01397
23.79050	0.00737
23.94573	0.00109
24.09060	-0.00262
24.20443	-0.00487
24.31826	-0.00745
24.43209	-0.01406
24.54592	-0.01535
24.64940	-0.01776
24.76323	-0.02018
24.85637	-0.02678
24.95985	-0.02437
25.04263	-0.02308
25.14612	-0.02807
25.23925	-0.02388
25.35308	-0.02630
25.46691	-0.02872
25.56004	-0.02340
25.66353	-0.02791
25.78770	-0.02856
25.94293	-0.03017
26.05676	-0.02759
26.16024	-0.03065
26.27407	-0.03033
26.37755	-0.02807
26.50173	-0.02984
26.60521	-0.02823
26.72939	-0.02984
26.83287	-0.03419
26.93635	-0.03178
27.06053	-0.03065
27.16401	-0.03001
27.26750	-0.02984
27.37098	-0.02856
27.47446	-0.03129
27.56759	-0.02904
27.68142	-0.02678
27.78491	-0.02823
27.89874	-0.02936
28.01257	-0.03033
28.11605	-0.03258
28.24023	-0.03339
28.35406	-0.02614
28.45754	-0.02839
28.56102	-0.02984
28.67485	-0.02952
28.81973	-0.02904
28.94390	-0.02791
29.07843	-0.03097
29.20261	-0.03049
29.30609	-0.02920
29.41992	-0.02920
29.53375	-0.03162
29.60619	-0.03001
29.68897	-0.02823
29.75106	-0.02839
29.81315	-0.02598
29.86489	-0.02421
29.91663	-0.02920
29.95803	-0.02501
30.02012	-0.02501
